lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B5_rdry_dir_sun,:=,d,0,0,B5_rdry_dir_sun,0.0638739318815171,0.0161190074291693,3.96264671768371,7.41234266310453e-05,0.0322812578538117,0.0954666059092225,0.0638739318815171,0.301409225210886,0.7021374818745,B5,rdry,dir,sun,bur
B5_rdry_dir_shade,:=,D,0,0,B5_rdry_dir_shade,0.0783935731755633,0.0131501529715751,5.96141910630361,2.5005670867273e-09,0.0526197469600836,0.104167399391043,0.0783935731755633,0.376945973058854,0.87196164261745,B5,rdry,dir,shade,bur
B5_rdry_dir_diff,:=,D-d,0,0,B5_rdry_dir_diff,0.0145196412940462,0.0208026181928488,0.697971820635424,0.485194817092937,-0.026252741148075,0.0552920237361675,0.0145196412940462,0.0755367478479677,0.16982416074295,B5,rdry,dir,diff,bur
B5_rdry_ind_sun,:=,b*c,0,0,B5_rdry_ind_sun,-0.00307239935346168,0.00786040711948297,-0.390870257323742,0.695893139751968,-0.0184785142114705,0.0123337155045472,-0.00307239935346168,-0.0144980821030884,-0.0337735079367591,B5,rdry,ind,sun,bur
B5_rdry_ind_shade,:=,B*C,0,0,B5_rdry_ind_shade,-0.0338068427140068,0.0113943352158162,-2.96698684685705,0.00300733824137223,-0.056139329364783,-0.0114743560632306,-0.0338068427140068,-0.162556096203703,-0.376029168087519,B5,rdry,ind,shade,bur
B5_rdry_ind_diff,:=,(B*C)-(b*c),0,0,B5_rdry_ind_diff,-0.0307344433605451,0.0138425747277885,-2.22028372357975,0.0263995140893223,-0.0578653912803148,-0.00360349544077537,-0.0307344433605451,-0.148058014100615,-0.34225566015076,B5,rdry,ind,diff,bur
B5_h3h1_dir_sun,:=,f,0,0,B5_h3h1_dir_sun,0.197534765701231,0.0326038144064608,6.05863974192196,1.37277456069285e-09,0.13363246370594,0.261437067696522,0.197534765701231,0.51988808673765,1.21108739065012,B5,h3h1,dir,sun,bur
B5_h3h1_dir_shade,:=,F,0,0,B5_h3h1_dir_shade,0.108415813759247,0.0185545928808187,5.84307154867973,5.12469933156012e-09,0.0720494799650392,0.144782147553455,0.108415813759247,0.449034175150717,1.03871802576508,B5,h3h1,dir,shade,bur
B5_h3h1_dir_diff,:=,F-f,0,0,B5_h3h1_dir_diff,-0.0891189519419837,0.037513752555881,-2.37563415734619,0.0175188226360161,-0.162644555876458,-0.0155933480075097,-0.0891189519419837,-0.0708539115869339,-0.172369364885035,B5,h3h1,dir,diff,bur
B5_h3h1_ind_sun,:=,(b*c*e)+(d*e),0,0,B5_h3h1_ind_sun,-0.0236690185406356,0.0111919272368767,-2.1148295588134,0.0344444766058765,-0.0456047928425069,-0.00173324423876439,-0.0236690185406356,-0.062294050975617,-0.145114961418911,B5,h3h1,ind,sun,bur
B5_h3h1_ind_shade,:=,(B*C*E)+(D*E),0,0,B5_h3h1_ind_shade,0.00319042754845219,0.00412159604187038,0.774075750277646,0.438885996843017,-0.00488775225243659,0.011268607349341,0.00319042754845219,0.0132140409495857,0.0305670777127948,B5,h3h1,ind,shade,bur
B5_h3h1_ind_diff,:=,((B*C*E)+(D*E))-((b*c*e)+(d*e)),0,0,B5_h3h1_ind_diff,0.0268594460890878,0.0119267258377102,2.25203852713399,0.0243198374316278,0.00348349299369249,0.0502353991844831,0.0268594460890878,0.0755080919252027,0.175682039131705,B5,h3h1,ind,diff,bur
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,bur
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,bur
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,bur
B5_idry_ind_sun,:=,(b*c*g)+(b*c*e*h)+(d*g)+(d*e*h)+(f*h),0,0,B5_idry_ind_sun,0.0540839558735449,0.0105764098837995,5.11364030590269,3.16008836431791e-07,0.0333545734155643,0.0748133383315254,0.0540839558735449,0.298700146286423,0.695826640350354,B5,idry,ind,sun,bur
B5_idry_ind_shade,:=,(B*C*G)+(B*C*E*H)+(D*G)+(D*E*H)+(F*H),0,0,B5_idry_ind_shade,0.0504738768097908,0.0114039083284861,4.42601565672978,9.59895600782801e-06,0.0281226272029616,0.07282512641662,0.0504738768097908,0.276148798761384,0.638794886760117,B5,idry,ind,shade,bur
B5_idry_ind_diff,:=,((B*C*G)+(B*C*E*H)+(D*G)+(D*E*H)+(F*H))-((b*c*g)+(b*c*e*h)+(d*g)+(d*e*h)+(f*h)),0,0,B5_idry_ind_diff,-0.00361007906375406,0.0155534424226487,-0.232108041786114,0.816454098987258,-0.0340942660477629,0.0268741079202548,-0.00361007906375406,-0.0225513475250387,-0.0570317535902371,B5,idry,ind,diff,bur
