"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","days","h1","h2","h3","h2_h1_height_diff_avg","h3_h2_height_diff_avg","h3_h1_height_diff_avg","i_growth_days","envelope","i_dry","r_dry","assigned_no","rep"
"9H5018_16","9H5018","16","29RV304","70","5","Sun",24.2916666666667,1,80,232,11.2857142857143,21.7142857142857,16.5,14,"913",0.1233,0.1794,"986",4
"9H5018_2","9H5018","2","8RV224","67","5","Sun",42.2916666666667,13,153,257,20,14.8571428571429,17.4285714285714,14,"1793",NA,NA,"83",4
"9H5018_3","9H5018","3","13RV067","26","5","Sun",24.2916666666667,1,88,258,12.4285714285714,24.2857142857143,18.3571428571429,14,"914",0.1397,0.1093,"192",4
"9H5018_4","9H5018","4","13RV256","84","5","Sun",28.2916666666667,1,20,45,2.71428571428572,3.57142857142857,3.14285714285714,14,"1365",NA,0.0299,"250",4
"9H5018_5","9H5018","5","13RV434","132","5","Sun",24.2916666666667,1,65,183,9.14285714285714,16.8571428571429,13,14,"916",0.1102,0.0762,"298",4
"9H5018_6","9H5018","6","20RV274","72","5","Sun",40.2916666666667,2,145,324,20.4285714285714,25.5714285714286,23,14,"1737",0.3689,0.8327,"388",4
"9H5018_9","9H5018","9","166AV","Cvi-0","5","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4
"9H5019_11","9H5019","11","8RV165","53","5","Sun",21.2916666666667,1,88,188,12.4285714285714,14.2857142857143,13.3571428571429,14,"521",0.0996,0.0866,"69",4
"9H5019_13","9H5019","13","21RV195","53","5","Sun",26.2916666666667,1,130,286,18.4285714285714,22.2857142857143,20.3571428571429,14,"1210",0.0878,0.0357,"519",4
"9H5019_14","9H5019","14","13RV248","81","5","Sun",21.2916666666667,1,83,190,11.7142857142857,15.2857142857143,13.5,14,"522",0.0959,0.1182,"247",4
"9H5019_15","9H5019","15","21RV375","102","5","Sun",42.2916666666667,23,170,256,21,12.2857142857143,16.6428571428571,14,"1798",NA,NA,"568",4
"9H5019_16","9H5019","16","20RV428","117","5","Sun",35.2916666666667,1,159,328,22.5714285714286,24.1428571428571,23.3571428571429,14,"1629",0.2305,0.3397,"433",4
"9H5019_2","9H5019","2","28RV141","42","5","Sun",54.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808",4
"9H5019_5","9H5019","5","20RV165","43","5","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",4
"9H5019_6","9H5019","6","8259","BA5-1","5","Sun",24.2916666666667,1,100,269,14.1428571428571,24.1428571428572,19.1428571428571,14,"931",0.1795,0.1362,"1131",4
"9H5019_8","9H5019","8","20RV085","23","5","Sun",28.2916666666667,1,56,194,7.85714285714286,19.7142857142857,13.7857142857143,14,"1380",0.0719,0.0858,"339",4
"9H5019_9","9H5019","9","8RV059","22","5","Sun",24.2916666666667,1,96,225,13.5714285714286,18.4285714285714,16,14,"932",0.0905,0.064,"38",4
"9H5020_1","9H5020","1","13RV366","112","5","Sun",24.2916666666667,2,122,236,17.1428571428571,16.2857142857143,16.7142857142857,14,"911",0.2085,0.0932,"278",4
"9H5020_10","9H5020","10","28RV185","47","5","Sun",24.2916666666667,2,142,275,20,19,19.5,14,"1493",0.1848,0.0084,"813",4
"9H5020_11","9H5020","11","8303","H55","5","Sun",26.2916666666667,1,86,224,12.1428571428571,19.7142857142857,15.9285714285714,14,"1187",0.0754,0.1293,"1138",4
"9H5020_13","9H5020","13","8335","PA-1","5","Sun",24.2916666666667,3,157,317,22,22.8571428571429,22.4285714285714,14,"912",0.1594,0.0416,"1143",4
"9H5020_14","9H5020","14","29RV232","54","5","Sun",31.2916666666667,3,127,249,17.7142857142857,17.4285714285714,17.5714285714286,14,"1494",0.2332,0.4147,"970",4
"9H5020_15","9H5020","15","20RV256","69","5","Sun",38.2916666666667,14,193,353,25.5714285714286,22.8571428571429,24.2142857142857,14,"1688",0.4205,0.467,"385",4
"9H5020_16","9H5020","16","20RV419","115","5","Sun",28.2916666666667,1,133,273,18.8571428571429,20,19.4285714285714,14,"1364",0.2095,0.1529,"431",4
"9H5020_2","9H5020","2","27RV252","70","5","Sun",21.2916666666667,1,105,235,14.8571428571429,18.5714285714286,16.7142857142857,14,"509",0.1247,0.1013,"686",4
"9H5020_3","9H5020","3","27RV507","148","5","Sun",26.2916666666667,1,103,248,14.5714285714286,20.7142857142857,17.6428571428571,14,"1186",0.1543,0.1619,"764",4
"9H5020_4","9H5020","4","27RV268","77","5","Sun",24.2916666666667,1,150,304,21.2857142857143,22,21.6428571428571,14,"909",0.2199,0.1142,"693",4
"9H5020_5","9H5020","5","13RV202","66","5","Sun",21.2916666666667,1,39,153,5.42857142857143,16.2857142857143,10.8571428571429,14,"510",0.1099,0.0922,"232",4
"9H5020_7","9H5020","7","28RV339","90","5","Sun",24.2916666666667,1,144,311,20.4285714285714,23.8571428571429,22.1428571428571,14,"910",0.1967,0.0943,"856",4
"9H5020_8","9H5020","8","29RV335","81","5","Sun",21.2916666666667,3,120,219,16.7142857142857,14.1428571428571,15.4285714285714,14,"508",0.1455,0.0987,"997",4
"9H5020_9","9H5020","9","29RV159","30","5","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"946",4
"9H5021_1","9H5021","1","28RV401","110","5","Sun",19.2916666666667,2,96,228,13.4285714285714,18.8571428571429,16.1428571428571,14,"234",0.136,0.0652,"876",4
"9H5021_10","9H5021","10","27RV159","42","5","Sun",28.2916666666667,1,99,240,14,20.1428571428571,17.0714285714286,14,"1368",0.0979,0.0619,"658",4
"9H5021_11","9H5021","11","21RV350","97","5","Sun",33.2916666666667,1,131,NA,18.5714285714286,NA,NA,7,"1572",0.165,0.2923,"563",4
"9H5021_12","9H5021","12","28RV441","125","5","Sun",54.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"891",4
"9H5021_13","9H5021","13","20RV024","10","5","Sun",35.2916666666667,3,152,326,21.2857142857143,24.8571428571429,23.0714285714286,14,"1626",0.2047,0.298,"326",4
"9H5021_14","9H5021","14","28RV455","130","5","Sun",33.2916666666667,1,77,231,10.8571428571429,22,16.4285714285714,14,"1573",0.1541,0.3473,"896",4
"9H5021_15","9H5021","15","20RV063","17","5","Sun",31.2916666666667,4,90,294,12.2857142857143,29.1428571428571,20.7142857142857,14,"1489",4e-04,0.2135,"333",4
"9H5021_16","9H5021","16","28RV193","50","5","Sun",28.2916666666667,2,162,325,22.8571428571429,23.2857142857143,23.0714285714286,14,"1367",0.1099,0.1715,"816",4
"9H5021_2","9H5021","2","20RV339","96","5","Sun",42.2916666666667,1,74,234,10.4285714285714,22.8571428571429,16.6428571428571,14,"1795",NA,NA,"412",4
"9H5021_3","9H5021","3","8RV211","64","5","Sun",24.2916666666667,3,125,232,17.4285714285714,15.2857142857143,16.3571428571429,14,"902",0.0948,0.0693,"80",4
"9H5021_4","9H5021","4","27RV395","114","5","Sun",26.2916666666667,1,124,293,17.5714285714286,24.1428571428571,20.8571428571429,14,"1191",0.1689,0.1387,"730",4
"9H5021_6","9H5021","6","29RV442","106","5","Sun",56.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1022",4
"9H5021_7","9H5021","7","27RV374","105","5","Sun",24.2916666666667,8,117,207,15.5714285714286,12.8571428571429,14.2142857142857,14,"903",0.0971,0.0599,"721",4
"9H5021_8","9H5021","8","13RV136","43","5","Sun",24.2916666666667,37,182,274,20.7142857142857,13.1428571428571,16.9285714285714,14,"901",0.0809,0.0493,"209",4
"9H5022_10","9H5022","10","27RV365","101","5","Sun",21.2916666666667,1,69,232,9.71428571428571,23.2857142857143,16.5,14,"523",0.1349,0.1274,"717",4
"9H5022_11","9H5022","11","28RV394","108","5","Sun",49.2916666666667,4,76,NA,10.2857142857143,NA,NA,7,NA,NA,NA,"874",4
"9H5022_12","9H5022","12","20RV146","37","5","Sun",33.2916666666667,1,75,244,10.5714285714286,24.1428571428571,17.3571428571429,14,"1585",0.1489,0.3668,"353",4
"9H5022_13","9H5022","13","27RV130","38","5","Sun",21.2916666666667,1,98,225,13.8571428571429,18.1428571428572,16,14,"524",0.1518,0.1134,"654",4
"9H5022_14","9H5022","14","21RV508","150","5","Sun",24.2916666666667,1,111,296,15.7142857142857,26.4285714285714,21.0714285714286,14,"930",0.1465,0.075,"616",4
"9H5022_15","9H5022","15","29RV452","107","5","Sun",24.2916666666667,9,123,220,16.2857142857143,13.8571428571429,15.0714285714286,14,"929",0.094,0.0342,"1023",4
"9H5022_16","9H5022","16","13RV471","138","5","Sun",24.2916666666667,15,183,304,24,17.2857142857143,20.6428571428571,14,"928",0.151,0.0812,"304",4
"9H5022_2","9H5022","2","27RV330","90","5","Sun",26.2916666666667,1,142,293,20.1428571428572,21.5714285714286,20.8571428571429,14,"1211",0.1192,0.0194,"706",4
"9H5022_3","9H5022","3","29RV014","3","5","Sun",42.2916666666667,86,207,285,17.2857142857143,11.1428571428571,14.2142857142857,14,"1797",NA,NA,"919",4
"9H5022_4","9H5022","4","13RV064","25","5","Sun",33.2916666666667,1,30,110,4.14285714285714,11.4285714285714,7.78571428571429,14,"1583",0.0906,0.2322,"191",4
"9H5022_5","9H5022","5","8239","KOLA","5","Sun",26.2916666666667,2,149,297,21,21.1428571428571,21.0714285714286,14,"1212",0.1387,0.0343,"1126",4
"9H5022_6","9H5022","6","21RV308","90","5","Sun",38.2916666666667,2,32,127,4.28571428571429,13.5714285714286,8.92857142857143,14,"1694",0.0866,0.4956,"556",4
"9H5022_7","9H5022","7","21RV262","76","5","Sun",38.2916666666667,1,36,124,5,12.5714285714286,8.78571428571429,14,"1693",0.1181,0.2123,"542",4
"9H5022_8","9H5022","8","29RV339","83","5","Sun",33.2916666666667,2,145,342,20.4285714285714,28.1428571428571,24.2857142857143,14,"1584",0.1707,0.2385,"999",4
"9H5022_9","9H5022","9","13RV004","4","5","Sun",26.2916666666667,1,77,211,10.8571428571429,19.1428571428571,15,14,"1213",0.0545,0.0394,"170",4
"9H5023_10","9H5023","10","8RV472","142","5","Sun",26.2916666666667,3,107,206,14.8571428571429,14.1428571428571,14.5,14,"1184",0.1243,0.0689,"158",4
"9H5023_12","9H5023","12","27RV162","44","5","Sun",24.2916666666667,1,87,223,12.2857142857143,19.4285714285714,15.8571428571429,14,"918",0.1472,0.1289,"660",4
"9H5023_13","9H5023","13","28RV053","22","5","Sun",42.2916666666667,1,92,216,13,17.7142857142857,15.3571428571429,14,"1792",NA,NA,"788",4
"9H5023_15","9H5023","15","8RV499","150","5","Sun",21.2916666666667,1,83,217,11.7142857142857,19.1428571428572,15.4285714285714,14,"518",0.1381,0.1154,"166",4
"9H5023_2","9H5023","2","27RV237","66","5","Sun",24.2916666666667,1,149,325,21.1428571428571,25.1428571428572,23.1428571428571,14,"920",0.2801,0.1113,"682",4
"9H5023_3","9H5023","3","27RV441","129","5","Sun",24.2916666666667,1,102,300,14.4285714285714,28.2857142857143,21.3571428571429,14,"919",0.1788,0.117,"745",4
"9H5023_5","9H5023","5","29RV143","25","5","Sun",49.2916666666667,6,124,NA,16.8571428571429,NA,NA,7,NA,NA,NA,"941",4
"9H5023_6","9H5023","6","8RV474","143","5","Sun",24.2916666666667,1,115,244,16.2857142857143,18.4285714285714,17.3571428571429,14,"921",0.0806,0.0342,"159",4
"9H5023_7","9H5023","7","13RV227","75","5","Sun",26.2916666666667,1,72,180,10.1428571428571,15.4285714285714,12.7857142857143,14,"1183",0.0688,0.0409,"241",4
"9H5023_8","9H5023","8","13RV164","53","5","Sun",19.2916666666667,1,63,172,8.85714285714286,15.5714285714286,12.2142857142857,14,"236",0.1137,0.0998,"219",4
"9H5023_9","9H5023","9","8RV122","40","5","Sun",21.2916666666667,1,90,216,12.7142857142857,18,15.3571428571429,14,"519",0.1175,0.1193,"56",4
"9H5024_10","9H5024","10","27RV384","108","5","Sun",26.2916666666667,1,98,262,13.8571428571429,23.4285714285714,18.6428571428571,14,"1208",0.1753,0.1546,"724",4
"9H5024_11","9H5024","11","27RV085","25","5","Sun",28.2916666666667,2,165,337,23.2857142857143,24.5714285714286,23.9285714285714,14,"1377",0.217,0.1748,"641",4
"9H5024_12","9H5024","12","27RV390","111","5","Sun",26.2916666666667,1,138,294,19.5714285714286,22.2857142857143,20.9285714285714,14,"1207",0.1143,0.0677,"727",4
"9H5024_15","9H5024","15","8RV145","48","5","Sun",24.2916666666667,4,143,249,19.8571428571429,15.1428571428572,17.5,14,"946",0.0912,0.0312,"64",4
"9H5024_16","9H5024","16","6936","LZ-0","5","Sun",40.2916666666667,2,138,292,19.4285714285714,22,20.7142857142857,14,"1740",0.238,0.5555,"1088",4
"9H5024_5","9H5024","5","28RV237","60","5","Sun",28.2916666666667,1,140,279,19.8571428571429,19.8571428571429,19.8571428571429,14,"1378",0.0945,0.0646,"826",4
"9H5024_6","9H5024","6","8RV494","148","5","Sun",19.2916666666667,1,70,185,9.85714285714286,16.4285714285714,13.1428571428571,14,"237",0.112,0.0731,"164",4
"9H5024_7","9H5024","7","21RV414","115","5","Sun",28.2916666666667,1,78,157,11,11.2857142857143,11.1428571428571,14,"1376",0.0497,0.0618,"581",4
"9H5024_8","9H5024","8","20RV276","73","5","Sun",45.2916666666667,1,41,NA,5.71428571428571,NA,NA,7,NA,NA,NA,"389",4
"9H5024_9","9H5024","9","8214","GY-0","5","Sun",31.2916666666667,1,25,112,3.42857142857143,12.4285714285714,7.92857142857143,14,"1506",0.0319,0.1904,"1120",4
"9H6001_1","9H6001","1","8329","TR-0","6","Sun",33.2916666666667,1,113,275,16,23.1428571428571,19.5714285714286,14,"1586",0.1729,0.2169,"1145",4
"9H6001_10","9H6001","10","27RV180","52","6","Sun",24.2916666666667,6,213,317,29.5714285714286,14.8571428571429,22.2142857142857,14,"975",0.1876,0.0941,"668",4
"9H6001_11","9H6001","11","6939","MT-0","6","Sun",19.2916666666667,1,108,NA,15.2857142857143,NA,NA,7,"248",0.1237,0.0342,"1090",4
"9H6001_12","9H6001","12","28RV260","66","6","Sun",28.2916666666667,1,98,263,13.8571428571429,23.5714285714286,18.7142857142857,14,"1382",0.0658,0.1811,"832",4
"9H6001_13","9H6001","13","8RV042","13","6","Sun",24.2916666666667,1,116,269,16.4285714285714,21.8571428571429,19.1428571428571,14,"977",0.1107,0.0926,"29",4
"9H6001_14","9H6001","14","27RV021","7","6","Sun",26.2916666666667,1,118,325,16.7142857142857,29.5714285714286,23.1428571428571,14,"1215",0.1892,0.1262,"623",4
"9H6001_15","9H6001","15","29RV093","18","6","Sun",17.2916666666667,1,62,160,8.71428571428571,14,11.3571428571429,14,"63",0.0846,0.0695,"934",4
"9H6001_2","9H6001","2","236AV","Sha","6","Sun",24.2916666666667,1,95,241,13.4285714285714,20.8571428571429,17.1428571428571,14,"974",0.1438,0.0709,"15",4
"9H6001_3","9H6001","3","13RV098","36","6","Sun",26.2916666666667,1,68,210,9.57142857142858,20.2857142857143,14.9285714285714,14,"1214",0.095,0.0493,"202",4
"9H6001_4","9H6001","4","20RV499","138","6","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"454",4
"9H6001_5","9H6001","5","8RV352","117","6","Sun",24.2916666666667,1,81,215,11.4285714285714,19.1428571428572,15.2857142857143,14,"976",0.0774,0.0896,"133",4
"9H6001_6","9H6001","6","21RV099","32","6","Sun",28.2916666666667,1,133,318,18.8571428571429,26.4285714285714,22.6428571428571,14,"1384",0.1555,0.1554,"498",4
"9H6001_8","9H6001","8","6978","WA-1","6","Sun",17.2916666666667,1,63,196,8.85714285714286,19,13.9285714285714,14,"62",0.1096,0.964,"1106",4
"9H6001_9","9H6001","9","8250","Wil-1","6","Sun",26.2916666666667,1,125,274,17.7142857142857,21.2857142857143,19.5,14,"1216",0.1465,0.0564,"1128",4
"9H6002_11","9H6002","11","21RV505","148","6","Sun",24.2916666666667,1,51,267,7.14285714285714,30.8571428571429,19,14,"982",0.1016,0.2032,"614",4
"9H6002_12","9H6002","12","28RV125","37","6","Sun",24.2916666666667,2,149,270,21,17.2857142857143,19.1428571428571,14,"980",0.1127,0.0257,"803",4
"9H6002_13","9H6002","13","8RV296","94","6","Sun",24.2916666666667,2,97,189,13.5714285714286,13.1428571428571,13.3571428571429,14,"983",0.0671,0.015,"110",4
"9H6002_14","9H6002","14","8RV230","69","6","Sun",40.2916666666667,1,52,143,7.28571428571429,13,10.1428571428571,14,"1743",0.09,0.2979,"85",4
"9H6002_3","9H6002","3","27RV359","99","6","Sun",24.2916666666667,1,106,245,15,19.8571428571429,17.4285714285714,14,"981",0.137,0.0676,"715",4
"9H6002_4","9H6002","4","13RV272","87","6","Sun",21.2916666666667,1,50,154,7,14.8571428571429,10.9285714285714,14,"550",0.0552,0.0354,"253",4
"9H6002_5","9H6002","5","8RV064","23","6","Sun",26.2916666666667,1,67,170,9.42857142857143,14.7142857142857,12.0714285714286,14,"1230",0.0156,NA,"39",4
"9H6002_6","9H6002","6","21RV253","74","6","Sun",26.2916666666667,1,27,136,3.71428571428572,15.5714285714286,9.64285714285715,14,"1229",0.0369,0.0964,"540",4
"9H6002_7","9H6002","7","29RV234","55","6","Sun",26.2916666666667,2,84,269,11.7142857142857,26.4285714285714,19.0714285714286,14,"1228",0.1763,0.1849,"971",4
"9H6002_8","9H6002","8","20RV191","54","6","Sun",45.2916666666667,1,50,NA,7,NA,NA,7,NA,NA,NA,"370",4
"9H6002_9","9H6002","9","29RV122","21","6","Sun",33.2916666666667,14,256,NA,17.2857142857143,NA,NA,14,"1589",0.23,0.1604,"937",4
"9H6003_1","9H6003","1","8300","GR-1","6","Sun",26.2916666666667,1,104,275,14.7142857142857,24.4285714285714,19.5714285714286,14,"1254",0.1113,0.1965,"1137",4
"9H6003_10","9H6003","10","20RV504","140","6","Sun",21.2916666666667,1,97,280,13.7142857142857,26.1428571428572,19.9285714285714,14,"576",0.1881,0.1535,"456",4
"9H6003_11","9H6003","11","20RV111","29","6","Sun",31.2916666666667,5,133,252,18.2857142857143,17,17.6428571428571,14,"1525",0.1364,0.1381,"345",4
"9H6003_12","9H6003","12","27RV410","120","6","Sun",26.2916666666667,1,118,260,16.7142857142857,20.2857142857143,18.5,14,"1250",0.1295,0.0668,"736",4
"9H6003_13","9H6003","13","8RV286","91","6","Sun",26.2916666666667,1,94,220,13.2857142857143,18,15.6428571428571,14,"1257",0.1221,0.1166,"107",4
"9H6003_14","9H6003","14","20RV246","67","6","Sun",24.2916666666667,3,111,276,15.4285714285714,23.5714285714286,19.5,14,"1022",0.1344,0.073,"383",4
"9H6003_15","9H6003","15","21RV229","67","6","Sun",26.2916666666667,2,150,323,21.1428571428572,24.7142857142857,22.9285714285714,14,"1251",0.1565,0.0713,"533",4
"9H6003_16","9H6003","16","29RV604","138","6","Sun",31.2916666666667,1,104,240,14.7142857142857,19.4285714285714,17.0714285714286,14,"1524",0.1196,0.2645,"1054",4
"9H6003_2","9H6003","2","21RV386","107","6","Sun",33.2916666666667,1,161,NA,22.8571428571429,NA,NA,7,"1252",0.0074,0.2135,"573",4
"9H6003_3","9H6003","3","28RV055","23","6","Sun",28.2916666666667,2,130,270,18.2857142857143,20,19.1428571428571,14,"1412",0.0674,0.0778,"789",4
"9H6003_4","9H6003","4","20RV057","15","6","Sun",38.2916666666667,1,12,118,5.5,15.1428571428571,13,9,"1744",0.1785,0.7662,"331",4
"9H6003_5","9H6003","5","13RV402","118","6","Sun",26.2916666666667,1,57,167,8,15.7142857142857,11.8571428571429,14,"1255",0.0723,0.0905,"284",4
"9H6003_6","9H6003","6","21RV484","140","6","Sun",26.2916666666667,1,93,304,13.1428571428571,30.1428571428571,21.6428571428571,14,"1253",0.159,0.1617,"606",4
"9H6003_7","9H6003","7","7275","NO-0","6","Sun",17.2916666666667,1,99,230,14,18.7142857142857,16.3571428571429,14,"59",0.1245,0.0761,"1112",4
"9H6003_8","9H6003","8","8RV020","6","6","Sun",24.2916666666667,49,170,230,17.2857142857143,8.57142857142858,12.9285714285714,14,"1021",0.0755,0.007,"22",4
"9H6003_9","9H6003","9","8254","ANG-0","6","Sun",26.2916666666667,1,102,299,14.4285714285714,28.1428571428571,21.2857142857143,14,"1256",0.1555,0.1752,"1130",4
"9H6004_1","9H6004","1","13RV212","69","6","Sun",24.2916666666667,2,108,236,15.1428571428571,18.2857142857143,16.7142857142857,14,"964",0.0846,0.0697,"235",4
"9H6004_10","9H6004","10","21RV081","25","6","Sun",26.2916666666667,1,140,307,19.8571428571429,23.8571428571429,21.8571428571429,14,"1218",0.1217,0.1412,"491",4
"9H6004_11","9H6004","11","21RV255","75","6","Sun",38.2916666666667,12,168,344,22.2857142857143,25.1428571428571,23.7142857142857,14,"1697",0.2681,0.4936,"541",4
"9H6004_13","9H6004","13","27RV415","122","6","Sun",24.2916666666667,1,150,310,21.2857142857143,22.8571428571429,22.0714285714286,14,"965",0.1412,0.0981,"738",4
"9H6004_15","9H6004","15","6926","KIN-0","6","Sun",31.2916666666667,1,73,250,10.2857142857143,25.2857142857143,17.7857142857143,14,"1511",0.1956,0.2205,"1084",4
"9H6004_16","9H6004","16","27RV001","1","6","Sun",24.2916666666667,2,248,NA,17.5714285714286,NA,NA,14,"962",0.0943,0.0498,"617",4
"9H6004_2","9H6004","2","27RV066","22","6","Sun",24.2916666666667,1,125,278,17.7142857142857,21.8571428571429,19.7857142857143,14,"963",0.1365,0.1449,"638",4
"9H6004_3","9H6004","3","29RV457","109","6","Sun",38.2916666666667,11,146,292,19.2857142857143,20.8571428571429,20.0714285714286,14,"1696",0.3051,0.4672,"1025",4
"9H6004_4","9H6004","4","21RV438","120","6","Sun",54.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"586",4
"9H6004_5","9H6004","5","20RV328","94","6","Sun",26.2916666666667,1,94,275,13.2857142857143,25.8571428571429,19.5714285714286,14,"1219",0.1154,0.2114,"410",4
"9H6004_6","9H6004","6","8RV182","57","6","Sun",26.2916666666667,5,163,288,22.5714285714286,17.8571428571429,20.2142857142857,14,"1217",0.0789,0.0364,"73",4
"9H6004_7","9H6004","7","13RV425","128","6","Sun",21.2916666666667,1,54,212,7.57142857142857,22.5714285714286,15.0714285714286,14,"548",0.0824,0.0648,"294",4
"9H6004_8","9H6004","8","13RV172","57","6","Sun",24.2916666666667,13,127,221,16.2857142857143,13.4285714285714,14.8571428571429,14,"961",0.1413,0.0398,"223",4
"9H6004_9","9H6004","9","13RV273","88","6","Sun",21.2916666666667,1,102,205,14.4285714285714,14.7142857142857,14.5714285714286,14,"549",0.1088,0.0541,"254",4
"9H6005_1","9H6005","1","29RV227","52","6","Sun",40.2916666666667,1,87,228,12.2857142857143,20.1428571428571,16.2142857142857,14,"1741",0.2054,0.4316,"968",4
"9H6005_10","9H6005","10","21RV028","5","6","Sun",54.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"471",4
"9H6005_11","9H6005","11","6142","LOM-1-1","6","Sun",19.2916666666667,1,85,220,12,19.2857142857143,15.6428571428571,14,"246",0.0879,0.0549,"1070",4
"9H6005_13","9H6005","13","20RV455","122","6","Sun",35.2916666666667,1,53,221,7.42857142857143,24,15.7142857142857,14,"1634",0.0647,0.5275,"438",4
"9H6005_14","9H6005","14","28RV437","123","6","Sun",19.2916666666667,1,78,245,11,23.8571428571429,17.4285714285714,14,"247",0.0851,0.0532,"889",4
"9H6005_15","9H6005","15","13RV327","104","6","Sun",21.2916666666667,1,63,168,8.85714285714286,15,11.9285714285714,14,"556",0.0701,0.0762,"270",4
"9H6005_16","9H6005","16","21RV482","139","6","Sun",49.2916666666667,3,116,NA,16.1428571428571,NA,NA,7,NA,NA,NA,"605",4
"9H6005_2","9H6005","2","20RV147","38","6","Sun",45.2916666666667,2,137,NA,19.2857142857143,NA,NA,7,NA,NA,NA,"354",4
"9H6005_3","9H6005","3","21RV050","15","6","Sun",24.2916666666667,4,172,266,24,13.4285714285714,18.7142857142857,14,"979",0.1313,0.0737,"481",4
"9H6005_4","9H6005","4","29RV236","56","6","Sun",24.2916666666667,3,113,242,15.7142857142857,18.4285714285714,17.0714285714286,14,"978",0.0653,0.0567,"972",4
"9H6005_7","9H6005","7","27RV510","149","6","Sun",28.2916666666667,1,142,310,20.1428571428572,24,22.0714285714286,14,"1397",0.2091,0.103,"765",4
"9H6005_9","9H6005","9","28RV036","17","6","Sun",21.2916666666667,1,63,266,8.85714285714286,29,18.9285714285714,14,"557",0.1498,0.0878,"783",4
"9H6006_1","9H6006","1","29RV485","114","6","Sun",35.2916666666667,1,60,209,8.42857142857143,21.2857142857143,14.8571428571429,14,"1640",0.0686,0.3502,"1030",4
"9H6006_10","9H6006","10","8RV292","92","6","Sun",24.2916666666667,14,153,255,19.8571428571429,14.5714285714286,17.2142857142857,14,"1018",0.0993,0.0295,"108",4
"9H6006_13","9H6006","13","27RV059","19","6","Sun",24.2916666666667,1,145,313,20.5714285714286,24,22.2857142857143,14,"1020",0.1164,0.151,"635",4
"9H6006_15","9H6006","15","13RV500","149","6","Sun",56.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315",4
"9H6006_2","9H6006","2","29RV192","40","6","Sun",28.2916666666667,1,120,236,17,16.5714285714286,16.7857142857143,14,"1411",0.0704,0.1081,"956",4
"9H6006_3","9H6006","3","157AV","Ita-0","6","Sun",31.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",4
"9H6006_4","9H6006","4","13RV210","68","6","Sun",31.2916666666667,1,121,235,17.1428571428572,16.2857142857143,16.7142857142857,14,"1526",0.1304,0.2789,"234",4
"9H6006_5","9H6006","5","20RV186","51","6","Sun",24.2916666666667,2,310,NA,22,NA,NA,14,"1019",0.1775,0.1477,"367",4
"9H6006_6","9H6006","6","224AV","Oy-0","6","Sun",24.2916666666667,1,94,251,13.2857142857143,22.4285714285714,17.8571428571429,14,"1017",0.0387,0.0447,"16",4
"9H6006_7","9H6006","7","29RV541","123","6","Sun",35.2916666666667,2,110,243,15.4285714285714,19,17.2142857142857,14,"1639",0.1088,0.3102,"1039",4
"9H6006_9","9H6006","9","8RV218","65","6","Sun",17.2916666666667,3,119,260,16.5714285714286,20.1428571428571,18.3571428571429,14,"60",0.1043,0.0512,"81",4
"9H6007_1","9H6007","1","29RV090","17","6","Sun",28.2916666666667,3,122,228,17,15.1428571428571,16.0714285714286,14,"1410",0.0259,0.0547,"933",4
"9H6007_10","9H6007","10","8RV342","114","6","Sun",24.2916666666667,6,147,266,20.1428571428571,17,18.5714285714286,14,"1014",0.1001,0.0396,"130",4
"9H6007_11","9H6007","11","21RV272","79","6","Sun",21.2916666666667,1,108,274,15.2857142857143,23.7142857142857,19.5,14,"562",0.1868,0.0849,"545",4
"9H6007_13","9H6007","13","8RV319","107","6","Sun",21.2916666666667,1,126,253,17.8571428571429,18.1428571428572,18,14,"563",0.1301,0.0672,"123",4
"9H6007_14","9H6007","14","28RV047","20","6","Sun",26.2916666666667,6,186,314,25.7142857142857,18.2857142857143,22,14,"1259",0.1572,0.0607,"786",4
"9H6007_15","9H6007","15","13RV107","38","6","Sun",24.2916666666667,1,113,243,16,18.5714285714286,17.2857142857143,14,"1013",0.0768,0.0519,"204",4
"9H6007_16","9H6007","16","8RV403","128","6","Sun",24.2916666666667,12,151,261,19.8571428571429,15.7142857142857,17.7857142857143,14,"1012",0.0651,0.0105,"144",4
"9H6007_4","9H6007","4","6908","CIBC-5","6","Sun",31.2916666666667,11,164,255,21.8571428571429,13,17.4285714285714,14,"1527",0.1478,0.1132,"1078",4
