"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","days","h1","h2","h3","h2_h1_height_diff_avg","h3_h2_height_diff_avg","h3_h1_height_diff_avg","i_growth_days","envelope","i_dry","r_dry","assigned_no","rep"
"2H5014_6","2H5014","6","21RV051","16","5","Sun",38.2916666666667,5,266,NA,23.7272727272727,NA,NA,11,NA,NA,NA,NA,1
"2H5014_7","2H5014","7","13RV089","34","5","Sun",19.2916666666667,9,185,303,25.1428571428571,19.6666666666667,22.6153846153846,13,"454",0.1548,0.0868,"200",1
"2H5014_8","2H5014","8","29RV577","130","5","Sun",21.2916666666667,9,156,354,21,19.8,20.2941176470588,17,"769",0.2247,0.1795,"1046",1
"2H5015_1","2H5015","1","29RV403","98","5","Sun",19.2916666666667,5,206,322,28.7142857142857,19.3333333333333,24.3846153846154,13,"432",0.1507,0.0694,"1014",1
"2H5015_10","2H5015","10","28RV057","24","5","Sun",21.2916666666667,6,141,299,19.2857142857143,19.75,19.5333333333333,15,"717",0.1924,0.1421,"790",1
"2H5015_12","2H5015","12","8RV079","29","5","Sun",26.2916666666667,14,332,NA,18.7058823529412,NA,NA,17,"1148",0.153,0.3756,"45",1
"2H5015_14","2H5015","14","13RV321","102","5","Sun",23.2916666666667,9,340,NA,20.6875,NA,NA,16,"972",0.3739,0.1733,"268",1
"2H5015_15","2H5015","15","28RV509","146","5","Sun",32.2916666666667,4,124,314,17.1428571428571,19,18.2352941176471,17,"1501",0.2244,0.4591,"912",1
"2H5015_16","2H5015","16","28RV203","53","5","Sun",43.2916666666667,1,49,49,8,NA,8,6,NA,NA,NA,NA,1
"2H5015_2","2H5015","2","27RV379","106","5","Sun",32.2916666666667,2,74,342,10.2857142857143,26.8,20,17,"1502",0.1455,0.5156,"722",1
"2H5015_3","2H5015","3","29RV464","111","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1
"2H5015_4","2H5015","4","20RV355","103","5","Sun",23.2916666666667,12,362,NA,21.875,NA,NA,16,"970",0.3541,0.178,"419",1
"2H5015_6","2H5015","6","29RV171","35","5","Sun",16.2916666666667,5,186,308,25.8571428571429,24.4,25.25,12,"178",0.1813,0.0851,"951",1
"2H5015_7","2H5015","7","21RV274","80","5","Sun",23.2916666666667,1,352,NA,21.9375,NA,NA,16,"971",0.1843,0.2724,"546",1
"2H5015_8","2H5015","8","28RV287","74","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1
"2H5015_9","2H5015","9","29RV494","115","5","Sun",21.2916666666667,2,150,320,21.1428571428571,21.25,21.2,15,"718",0.2603,0.2077,"1031",1
"2H5016_10","2H5016","10","28RV233","59","5","Sun",26.2916666666667,16,348,NA,19.5294117647059,NA,NA,17,"1145",0.1977,0.3012,"825",1
"2H5016_11","2H5016","11","8RV403","128","5","Sun",21.2916666666667,2,121,269,17,14.8,15.7058823529412,17,"757",0.2792,0.1714,"144",1
"2H5016_13","2H5016","13","13RV404","119","5","Sun",23.2916666666667,28,354,NA,20.375,NA,NA,16,"967",0.3412,0.1416,"285",1
"2H5016_15","2H5016","15","13RV388","116","5","Sun",26.2916666666667,8,244,NA,13.8823529411765,NA,NA,17,"1144",0.1573,0.1265,"282",1
"2H5016_16","2H5016","16","20RV099","26","5","Sun",38.2916666666667,38,372,NA,30.3636363636364,NA,NA,11,NA,NA,NA,NA,1
"2H5016_3","2H5016","3","20RV519","146","5","Sun",21.2916666666667,14,183,347,24.1428571428571,16.4,19.5882352941177,17,"755",0.3076,0.2123,"462",1
"2H5016_4","2H5016","4","8RV258","79","5","Sun",19.2916666666667,6,194,286,26.8571428571429,15.3333333333333,21.5384615384615,13,"430",0.1117,0.0305,"95",1
"2H5016_5","2H5016","5","13RV387","115","5","Sun",21.2916666666667,12,180,316,24,13.6,17.8823529411765,17,"758",0.2161,0.1315,"281",1
"2H5016_6","2H5016","6","27RV107","31","5","Sun",19.2916666666667,13,231,318,31.1428571428571,14.5,23.4615384615385,13,"431",0.2072,0.1019,"647",1
"2H5016_7","2H5016","7","13RV034","15","5","Sun",21.2916666666667,24,219,339,27.8571428571429,12,18.5294117647059,17,"756",0.2361,0.065,"181",1
"2H5016_8","2H5016","8","29RV222","50","5","Sun",26.2916666666667,13,308,NA,17.3529411764706,NA,NA,17,"1143",0.2194,0.1982,"966",1
"2H5016_9","2H5016","9","20RV045","13","5","Sun",38.2916666666667,23,113,NA,8.18181818181818,NA,NA,11,NA,NA,NA,NA,1
"2H5017_10","2H5017","10","13RV317","99","5","Sun",23.2916666666667,5,244,NA,14.9375,NA,NA,16,"963",0.1387,0.1229,"265",1
"2H5017_11","2H5017","11","28RV051","21","5","Sun",21.2916666666667,1,154,311,21.8571428571429,19.625,20.6666666666667,15,"723",0.1709,0.1376,"787",1
"2H5017_13","2H5017","13","28RV369","101","5","Sun",23.2916666666667,22,392,NA,23.125,NA,NA,16,"964",0.1715,0.1869,"867",1
"2H5017_14","2H5017","14","20RV080","20","5","Sun",32.2916666666667,4,131,260,18.1428571428571,12.9,15.0588235294118,17,"1509",0.2239,0.3955,"336",1
"2H5017_15","2H5017","15","27RV507","148","5","Sun",21.2916666666667,11,177,320,23.7142857142857,17.875,20.6,15,"724",0.1598,0.1705,"764",1
"2H5017_16","2H5017","16","13RV283","90","5","Sun",32.2916666666667,17,186,356,24.1428571428571,17,19.9411764705882,17,NA,NA,NA,NA,1
"2H5017_2","2H5017","2","29RV541","123","5","Sun",32.2916666666667,2,131,421,18.4285714285714,29,24.6470588235294,17,"1508",0.4315,0.5955,"1039",1
"2H5017_3","2H5017","3","21RV433","118","5","Sun",21.2916666666667,1,212,415,30.1428571428571,18.4545454545455,23,18,"962",0.3212,0.1383,"584",1
"2H5017_4","2H5017","4","20RV321","89","5","Sun",36.2916666666667,11,141,261,18.5714285714286,20,19.2307692307692,13,NA,NA,NA,NA,1
"2H5017_5","2H5017","5","29RV305","71","5","Sun",21.2916666666667,2,182,383,25.7142857142857,25.125,25.4,15,"726",0.2127,0.2114,"987",1
"2H5017_6","2H5017","6","29RV438","104","5","Sun",21.2916666666667,2,153,322,21.5714285714286,21.125,21.3333333333333,15,"725",0.15,0.1642,"1020",1
"2H5017_7","2H5017","7","28RV501","142","5","Sun",21.2916666666667,3,131,318,18.2857142857143,23.375,21,15,"722",0.1281,0.2005,"908",1
"2H5017_7","2H5017","7","8258","BA4-1","5","Sun",21.2916666666667,3,131,318,18.2857142857143,23.375,21,15,"722",0.1281,0.2005,"1131",1
"2H5017_9","2H5017","9","21RV272","79","5","Sun",36.2916666666667,7,170,316,23.2857142857143,24.3333333333333,23.7692307692308,13,NA,NA,NA,NA,1
"2H5018_10","2H5018","10","13RV071","27","5","Sun",23.2916666666667,5,363,NA,22.375,NA,NA,16,"980",0.3063,0.1678,"193",1
"2H5018_11","2H5018","11","28RV010","4","5","Sun",19.2916666666667,3,181,324,25.4285714285714,23.8333333333333,24.6923076923077,13,"429",0.1542,0.099,"770",1
"2H5018_12","2H5018","12","13RV227","75","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,1
"2H5018_13","2H5018","13","28RV041","19","5","Sun",21.2916666666667,4,154,346,21.4285714285714,19.2,20.1176470588235,17,"754",0.2854,0.1169,"785",1
"2H5018_14","2H5018","14","21RV291","85","5","Sun",38.2916666666667,47,271,NA,20.3636363636364,NA,NA,11,NA,NA,NA,NA,1
"2H5018_15","2H5018","15","27RV395","114","5","Sun",21.2916666666667,6,157,311,21.5714285714286,15.4,17.9411764705882,17,"753",0.3374,0.1174,"730",1
"2H5018_16","2H5018","16","13RV260","85","5","Sun",38.2916666666667,76,233,NA,14.2727272727273,NA,NA,11,NA,NA,NA,NA,1
"2H5018_2","2H5018","2","21RV302","87","5","Sun",38.2916666666667,37,328,NA,26.4545454545455,NA,NA,11,NA,NA,NA,NA,1
"2H5018_4","2H5018","4","13RV150","50","5","Sun",32.2916666666667,5,69,302,10.6666666666667,21.1818181818182,17.4705882352941,17,"1489",0.1073,0.2278,"216",1
"2H5018_5","2H5018","5","20RV166","44","5","Sun",28.2916666666667,7,259,NA,13.2631578947368,NA,NA,19,"1312",0.2044,0.2755,"360",1
"2H5018_8","2H5018","8","21RV001","1","5","Sun",19.2916666666667,6,152,258,20.8571428571429,17.6666666666667,19.3846153846154,13,"428",0.1275,0.0848,"467",1
"2H5018_9","2H5018","9","8RV277","85","5","Sun",32.2916666666667,NA,NA,NA,NA,NA,NA,NA,"1490",0.1924,0.2474,"101",1
"2H5019_1","2H5019","1","29RV133","23","5","Sun",43.2916666666667,1,134,134,22.1666666666667,NA,22.1666666666667,6,NA,NA,NA,NA,1
"2H5019_10","2H5019","10","27RV440","128","5","Sun",32.2916666666667,8,196,388,26.8571428571429,19.2,22.3529411764706,17,"1492",0.3019,0.2217,"744",1
"2H5019_11","2H5019","11","27RV260","73","5","Sun",23.2916666666667,1,323,NA,20.125,NA,NA,16,"979",0.1748,0.3229,"689",1
"2H5019_12","2H5019","12","21RV181","49","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1
"2H5019_14","2H5019","14","28RV360","95","5","Sun",26.2916666666667,2,352,NA,20.5882352941177,NA,NA,17,"1159",0.3719,0.3317,"861",1
"2H5019_14","2H5019","14","8378","SAP-0","5","Sun",26.2916666666667,2,352,NA,20.5882352941177,NA,NA,17,"1159",0.3719,0.3317,"1148",1
"2H5019_15","2H5019","15","13RV494","148","5","Sun",28.2916666666667,14,319,NA,16.0526315789474,NA,NA,19,"1311",0.2995,0.1907,"314",1
"2H5019_2","2H5019","2","20RV302","84","5","Sun",32.2916666666667,2,131,369,18.4285714285714,23.8,21.5882352941176,17,"1491",0.2947,0.3987,"400",1
"2H5019_3","2H5019","3","27RV500","146","5","Sun",36.2916666666667,7,128,221,17.2857142857143,15.5,16.4615384615385,13,NA,NA,NA,NA,1
"2H5019_4","2H5019","4","8RV020","6","5","Sun",19.2916666666667,7,132,227,17.8571428571429,15.8333333333333,16.9230769230769,13,"433",0.1072,0.102,"22",1
"2H5019_5","2H5019","5","20RV192","55","5","Sun",26.2916666666667,12,300,NA,16.9411764705882,NA,NA,17,"1160",0.2757,0.2179,"371",1
"2H5019_6","2H5019","6","21RV484","140","5","Sun",19.2916666666667,4,156,266,21.7142857142857,18.3333333333333,20.1538461538462,13,"434",0.1637,0.0675,"606",1
"2H5019_7","2H5019","7","6042","LOM-1-1","5","Sun",26.2916666666667,11,387,NA,22.1176470588235,NA,NA,17,"1158",0.2942,0.2967,"1070",1
"2H5019_8","2H5019","8","28RV407","111","5","Sun",36.2916666666667,3,170,251,23.8571428571429,13.5,19.0769230769231,13,NA,NA,NA,NA,1
"2H5020_10","2H5020","10","13RV237","79","5","Sun",26.2916666666667,25,479,NA,21.6190476190476,NA,NA,21,"1306",0.7019,0.3468,"245",1
"2H5020_10","2H5020","10","6973","ULL2-3","5","Sun",26.2916666666667,25,479,NA,21.6190476190476,NA,NA,21,"1306",0.7019,0.3468,"1103",1
"2H5020_12","2H5020","12","8RV022","7","5","Sun",21.2916666666667,11,216,318,29.2857142857143,12.75,20.4666666666667,15,"712",0.1112,0.0563,"23",1
"2H5020_14","2H5020","14","6009","EDEN1","5","Sun",28.2916666666667,9,326,NA,16.6842105263158,NA,NA,19,"1307",0.2668,0.3066,"11",1
"2H5020_14","2H5020","14","6959","REN-1","5","Sun",28.2916666666667,9,326,NA,16.6842105263158,NA,NA,19,"1307",0.2668,0.3066,"1095",1
"2H5020_15","2H5020","15","8RV302","98","5","Sun",19.2916666666667,36,261,354,32.1428571428571,15.5,24.4615384615385,13,"445",0.2047,0.0388,"114",1
"2H5020_16","2H5020","16","13RV460","137","5","Sun",23.2916666666667,2,291,NA,18.0625,NA,NA,16,"968",0.1207,0.2028,"303",1
"2H5020_2","2H5020","2","21RV459","131","5","Sun",21.2916666666667,1,124,301,17.5714285714286,22.125,20,15,"713",0.1794,0.1411,"597",1
"2H5020_3","2H5020","3","29RV518","118","5","Sun",28.2916666666667,11,459,NA,23.5789473684211,NA,NA,19,"1305",0.424,0.2771,"1034",1
"2H5020_4","2H5020","4","29RV331","80","5","Sun",16.2916666666667,20,226,282,29.4285714285714,18.6666666666667,26.2,10,"39",0.085,0.0438,"996",1
"2H5020_4","2H5020","4","6979","WEI-0","5","Sun",16.2916666666667,20,226,282,29.4285714285714,18.6666666666667,26.2,10,"39",0.085,0.0438,"1107",1
"2H5020_5","2H5020","5","8RV124","41","5","Sun",32.2916666666667,26,236,405,30,21.125,25.2666666666667,15,"1308",0.3665,0.3964,"57",1
"2H5020_6","2H5020","6","21RV033","8","5","Sun",23.2916666666667,1,376,NA,23.4375,NA,NA,16,"969",0.2177,0.2433,"474",1
"2H5020_8","2H5020","8","28RV430","119","5","Sun",43.2916666666667,12,140,140,21.3333333333333,NA,21.3333333333333,6,NA,NA,NA,NA,1
"2H5020_9","2H5020","9","29RV320","76","5","Sun",28.2916666666667,3,286,NA,14.8947368421053,NA,NA,19,"1309",0.1161,0.1226,"992",1
"2H5021_1","2H5021","1","27RV359","99","5","Sun",23.2916666666667,3,295,NA,18.25,NA,NA,16,"989",0.2202,0.1069,"715",1
"2H5021_10","2H5021","10","8RV211","64","5","Sun",28.2916666666667,4,291,NA,19.1333333333333,NA,NA,15,"1171",0.1363,0.1456,"80",1
"2H5021_12","2H5021","12","29RV090","17","5","Sun",16.2916666666667,3,182,329,25.5714285714286,29.4,27.1666666666667,12,"169",0.0818,0.0535,"933",1
"2H5021_13","2H5021","13","8RV433","136","5","Sun",21.2916666666667,12,218,382,29.4285714285714,14.9090909090909,20.5555555555556,18,"990",0.5457,0.1088,"152",1
"2H5021_14","2H5021","14","28RV455","130","5","Sun",21.2916666666667,21,218,342,28.1428571428571,12.4,18.8823529411765,17,"746",0.3186,0.0936,"896",1
"2H5021_15","2H5021","15","13RV505","150","5","Sun",21.2916666666667,NA,NA,NA,NA,NA,NA,NA,"745",0.2641,0.209,"316",1
"2H5021_16","2H5021","16","20RV182","48","5","Sun",19.2916666666667,30,250,335,31.4285714285714,12.1428571428571,21.7857142857143,14,"470",0.2323,0.0657,"364",1
"2H5021_2","2H5021","2","20RV511","143","5","Sun",19.2916666666667,4,199,348,27.8571428571429,21.2857142857143,24.5714285714286,14,"471",0.2441,0.0977,"459",1
"2H5021_3","2H5021","3","27RV030","12","5","Sun",28.2916666666667,11,354,NA,18.0526315789474,NA,NA,19,"1321",0.258,0.346,"628",1
"2H5021_5","2H5021","5","29RV606","139","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,1
"2H5021_6","2H5021","6","27RV325","89","5","Sun",19.2916666666667,7,209,322,28.8571428571429,16.1428571428571,22.5,14,"472",0.2599,0.1374,"705",1
"2H5021_7","2H5021","7","28RV125","37","5","Sun",19.2916666666667,1,134,357,19,17.1538461538462,17.8,20,"988",0.3274,0.1453,"803",1
"2H5021_8","2H5021","8","27RV284","80","5","Sun",23.2916666666667,15,397,NA,23.875,NA,NA,16,"987",0.3751,0.1579,"696",1
"2H5021_9","2H5021","9","20RV301","83","5","Sun",38.2916666666667,22,198,NA,16,NA,NA,11,NA,NA,NA,NA,1
"2H5022_1","2H5022","1","29RV231","53","5","Sun",26.2916666666667,2,311,NA,18.1764705882353,NA,NA,17,"1165",0.1052,0.127,"969",1
"2H5022_11","2H5022","11","20RV530","149","5","Sun",19.2916666666667,4,156,277,21.7142857142857,20.1666666666667,21,13,"457",0.1497,0.0723,"465",1
"2H5022_12","2H5022","12","21RV082","26","5","Sun",32.2916666666667,4,146,401,23.6666666666667,23.1818181818182,23.3529411764706,17,"1499",0.2478,0.4372,"492",1
"2H5022_13","2H5022","13","8RV073","27","5","Sun",21.2916666666667,3,118,285,16.4285714285714,16.7,16.5882352941177,17,"768",0.1688,0.1562,"43",1
"2H5022_2","2H5022","2","20RV294","81","5","Sun",32.2916666666667,14,120,231,17.6666666666667,10.0909090909091,12.7647058823529,17,"1500",0.2754,0.2248,"397",1
"2H5022_3","2H5022","3","28RV411","114","5","Sun",21.2916666666667,4,158,367,22,20.9,21.3529411764706,17,"767",0.2109,0.1493,"880",1
"2H5022_4","2H5022","4","29RV179","37","5","Sun",19.2916666666667,4,184,301,25.7142857142857,19.5,22.8461538461539,13,"456",0.1176,0.0451,"953",1
"2H5022_5","2H5022","5","28RV323","85","5","Sun",26.2916666666667,12,274,NA,15.4117647058824,NA,NA,17,"1166",0.2225,0.1858,"851",1
"2H5022_6","2H5022","6","28RV034","15","5","Sun",23.2916666666667,6,294,NA,18,NA,NA,16,"986",0.144,0.1272,"781",1
"2H5022_7","2H5022","7","20RV026","11","5","Sun",26.2916666666667,17,316,NA,17.5882352941177,NA,NA,17,"1164",0.1167,0.1832,"327",1
"2H5022_7","2H5022","7","6982","WT-5","5","Sun",26.2916666666667,17,316,NA,17.5882352941177,NA,NA,17,"1164",0.1167,0.1832,"1110",1
"2H5022_8","2H5022","8","13RV303","95","5","Sun",32.2916666666667,2,85,284,13.8333333333333,18.0909090909091,16.5882352941176,17,"1498",0.2215,0.3557,"261",1
"2H5022_9","2H5022","9","20RV345","98","5","Sun",16.2916666666667,26,169,221,20.4285714285714,17.3333333333333,19.5,10,"35",0.162,0.0183,"414",1
"2H5023_10","2H5023","10","21RV482","139","5","Sun",21.2916666666667,2,173,295,24.4285714285714,15.25,19.5333333333333,15,"715",0.2681,0.1419,"605",1
"2H5023_10","2H5023","10","8215","Fei-0","5","Sun",21.2916666666667,2,173,295,24.4285714285714,15.25,19.5333333333333,15,"715",0.2681,0.1419,"1121",1
"2H5023_11","2H5023","11","8RV307","101","5","Sun",19.2916666666667,3,209,292,29.4285714285714,13.8333333333333,22.2307692307692,13,"451",0.1859,0.1479,"117",1
"2H5023_12","2H5023","12","20RV327","93","5","Sun",19.2916666666667,28,192,270,23.4285714285714,13,18.6153846153846,13,"449",0.116,0.0236,"409",1
"2H5023_16","2H5023","16","13RV248","81","5","Sun",32.2916666666667,26,266,389,34.2857142857143,12.3,21.3529411764706,17,"1493",0.3199,0.1903,"247",1
"2H5023_2","2H5023","2","21RV390","109","5","Sun",19.2916666666667,26,169,241,20.4285714285714,12,16.5384615384615,13,"452",0.1265,0.0584,"575",1
"2H5023_4","2H5023","4","21RV235","71","5","Sun",21.2916666666667,3,178,323,25,18.125,21.3333333333333,15,"714",0.1476,0.0762,"537",1
"2H5023_5","2H5023","5","13RV170","55","5","Sun",21.2916666666667,2,159,318,22.4285714285714,19.875,21.0666666666667,15,"716",0.1831,0.1497,"221",1
"2H5023_7","2H5023","7","28RV468","134","5","Sun",19.2916666666667,3,174,303,24.4285714285714,21.5,23.0769230769231,13,"450",0.1484,0.0651,"900",1
"2H5023_8","2H5023","8","28RV328","88","5","Sun",26.2916666666667,9,304,NA,17.3529411764706,NA,NA,17,"1147",0.1768,0.1987,"854",1
"2H5023_9","2H5023","9","13RV232","77","5","Sun",23.2916666666667,15,293,NA,17.375,NA,NA,16,"973",0.1423,0.0865,"243",1
"2H5024_1","2H5024","1","13RV432","131","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,1
"2H5024_11","2H5024","11","20RV488","133","5","Sun",23.2916666666667,1,291,NA,18.125,NA,NA,16,"961",0.2397,0.184,"449",1
"2H5024_12","2H5024","12","20RV462","125","5","Sun",36.2916666666667,18,218,341,28.5714285714286,20.5,24.8461538461538,13,NA,NA,NA,NA,1
"2H5024_13","2H5024","13","27RV491","140","5","Sun",32.2916666666667,81,239,386,22.5714285714286,14.7,17.9411764705882,17,"1511",0.4176,0.29,"756",1
"2H5024_14","2H5024","14","21RV359","99","5","Sun",21.2916666666667,10,23,354,1.85714285714286,41.375,22.9333333333333,15,"730",0.2861,0.1426,"565",1
"2H5024_15","2H5024","15","8RV227","68","5","Sun",26.2916666666667,29,369,NA,20,NA,NA,17,"1162",0.2855,0.191,"84",1
"2H5024_16","2H5024","16","8RV155","50","5","Sun",43.2916666666667,24,147,147,20.5,NA,20.5,6,NA,NA,NA,NA,1
"2H5024_2","2H5024","2","8RV006","1","5","Sun",19.2916666666667,NA,NA,NA,NA,NA,NA,NA,"444",0.1134,0.0839,"17",1
"2H5024_3","2H5024","3","28RV192","49","5","Sun",32.2916666666667,NA,NA,NA,NA,NA,NA,NA,"1510",0.4296,0.3334,"815",1
"2H5024_4","2H5024","4","27RV473","137","5","Sun",21.2916666666667,2,183,346,25.8571428571429,20.375,22.9333333333333,15,"729",0.1553,0.0906,"753",1
"2H5024_5","2H5024","5","13RV004","4","5","Sun",26.2916666666667,2,403,NA,23.5882352941177,NA,NA,17,"1163",0.1717,0.1818,"170",1
"2H5024_6","2H5024","6","20RV419","115","5","Sun",28.2916666666667,1,301,NA,15.7894736842105,NA,NA,19,"1326",0.29,0.4118,"431",1
"2H5024_7","2H5024","7","8RV091","33","5","Sun",19.2916666666667,26,191,283,23.5714285714286,15.3333333333333,19.7692307692308,13,"443",0.275,0.0666,"49",1
"2H5024_8","2H5024","8","21RV447","124","5","Sun",26.2916666666667,9,231,NA,13.0588235294118,NA,NA,17,"1161",0.1773,0.1556,"590",1
"2H5024_9","2H5024","9","27RV264","75","5","Sun",21.2916666666667,2,174,305,24.5714285714286,16.375,20.2,15,"731",0.1871,0.0831,"691",1
"2H6001_10","2H6001","10","29RV151","27","6","Sun",26.2916666666667,11,314,NA,17.8235294117647,NA,NA,17,"1187",0.2312,0.0977,"943",1
"2H6001_11","2H6001","11","29RV147","26","6","Sun",23.2916666666667,9,369,NA,21.1764705882353,NA,NA,17,"1021",0.3448,0.2019,"942",1
"2H6001_13","2H6001","13","13RV402","118","6","Sun",23.2916666666667,1,242,NA,14.1764705882353,NA,NA,17,"1022",0.1509,0.1635,"284",1
"2H6001_14","2H6001","14","29RV340","84","6","Sun",21.2916666666667,2,146,375,20.5714285714286,22.9,21.9411764705882,17,"776",0.295,0.1857,"1000",1
"2H6001_15","2H6001","15","27RV021","7","6","Sun",21.2916666666667,3,266,303,37.5714285714286,3.7,17.6470588235294,17,"775",0.3315,0.18,"623",1
"2H6001_16","2H6001","16","28RV394","108","6","Sun",16.2916666666667,5,157,264,21.7142857142857,21.4,21.5833333333333,12,"192",0.1186,0.0491,"874",1
"2H6001_3","2H6001","3","8RV344","115","6","Sun",26.2916666666667,33,401,NA,21.6470588235294,NA,NA,17,"1185",0.2541,0.1165,"131",1
"2H6001_4","2H6001","4","27RV464","132","6","Sun",43.2916666666667,1,17,17,2.66666666666667,NA,2.66666666666667,6,NA,NA,NA,NA,1
"2H6001_5","2H6001","5","27RV091","26","6","Sun",40.2916666666667,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1
"2H6001_6","2H6001","6","6926","KIN-0","6","Sun",26.2916666666667,1,368,NA,21.5882352941177,NA,NA,17,"1186",0.3234,0.2479,"1084",1
"2H6001_6","2H6001","6","8RV096","35","6","Sun",26.2916666666667,1,368,NA,21.5882352941177,NA,NA,17,"1186",0.3234,0.2479,"51",1
"2H6001_7","2H6001","7","13RV485","144","6","Sun",38.2916666666667,18,296,NA,25.2727272727273,NA,NA,11,NA,NA,NA,NA,1
"2H6002_1","2H6002","1","29RV093","18","6","Sun",38.2916666666667,124,266,NA,12.9090909090909,NA,NA,11,NA,NA,NA,NA,1
"2H6002_11","2H6002","11","27RV167","47","6","Sun",23.2916666666667,1,206,NA,12.0588235294118,NA,NA,17,"1001",0.1261,0.124,"663",1
"2H6002_13","2H6002","13","20RV489","134","6","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,1
"2H6002_14","2H6002","14","28RV003","1","6","Sun",26.2916666666667,2,349,NA,20.4117647058824,NA,NA,17,"1213",0.242,0.2606,"767",1
"2H6002_16","2H6002","16","20RV406","113","6","Sun",33.2916666666667,3,101,293,14,21.3333333333333,18.125,16,"1544",0.1082,0.2697,"429",1
"2H6002_4","2H6002","4","13RV001","1","6","Sun",23.2916666666667,1,278,NA,16.2941176470588,NA,NA,17,"1000",0.2104,0.184,"167",1
"2H6002_5","2H6002","5","29RV234","55","6","Sun",43.2916666666667,1,26,26,4.16666666666667,NA,4.16666666666667,6,NA,NA,NA,NA,1
"2H6002_7","2H6002","7","20RV256","69","6","Sun",21.2916666666667,2,145,286,20.4285714285714,14.1,16.7058823529412,17,"791",0.2661,0.1781,"385",1
"2H6002_8","2H6002","8","21RV505","148","6","Sun",26.2916666666667,1,288,NA,16.8823529411765,NA,NA,17,"1212",0.2584,0.3259,"614",1
"2H6002_9","2H6002","9","27RV430","125","6","Sun",26.2916666666667,2,319,NA,18.6470588235294,NA,NA,17,"1214",0.278,0.1852,"741",1
"2H6003_1","2H6003","1","28RV511","147","6","Sun",40.2916666666667,1,106,156,15,25,17.2222222222222,9,NA,NA,NA,NA,1
"2H6003_10","2H6003","10","8RV286","91","6","Sun",21.2916666666667,2,153,396,21.5714285714286,24.3,23.1764705882353,17,"802",0.1628,0.1248,"107",1
"2H6003_13","2H6003","13","29RV276","66","6","Sun",21.2916666666667,4,193,442,27,24.9,25.7647058823529,17,"803",0.1883,0.0874,"982",1
"2H6003_14","2H6003","14","29RV453","108","6","Sun",28.2916666666667,9,409,NA,21.0526315789474,NA,NA,19,"1348",0.1948,0.2672,"1024",1
"2H6003_15","2H6003","15","20RV184","50","6","Sun",33.2916666666667,8,182,302,24.8571428571429,13.3333333333333,18.375,16,"1535",0.1034,0.1079,"366",1
"2H6003_16","2H6003","16","28RV366","99","6","Sun",33.2916666666667,25,99,209,10.5714285714286,15.7142857142857,13.1428571428571,14,"1347",0.0323,0.1555,"865",1
"2H6003_2","2H6003","2","13RV100","37","6","Sun",21.2916666666667,3,130,305,18.1428571428571,17.5,17.7647058823529,17,"801",0.1672,0.1785,"203",1
"2H6003_4","2H6003","4","27RV363","100","6","Sun",23.2916666666667,1,357,NA,20.9411764705882,NA,NA,17,"1008",0.1212,0.1459,"716",1
"2H6003_5","2H6003","5","21RV130","39","6","Sun",38.2916666666667,1,122,NA,11,NA,NA,11,NA,NA,NA,NA,1
"2H6003_6","2H6003","6","27RV020","6","6","Sun",43.2916666666667,1,41,41,6.66666666666667,NA,6.66666666666667,6,NA,NA,NA,NA,1
"2H6003_8","2H6003","8","21RV341","94","6","Sun",38.2916666666667,1,131,NA,11.8181818181818,NA,NA,11,NA,NA,NA,NA,1
"2H6003_9","2H6003","9","8RV233","71","6","Sun",33.2916666666667,10,124,244,16.2857142857143,13.3333333333333,14.625,16,"1536",0.0841,0.2912,"87",1
"2H6004_1","2H6004","1","29RV427","102","6","Sun",19.2916666666667,9,208,326,28.4285714285714,16.8571428571429,22.6428571428571,14,"492",0.1967,0.1117,"1018",1
"2H6004_10","2H6004","10","20RV384","111","6","Sun",33.2916666666667,21,231,386,30,17.2222222222222,22.8125,16,"1517",0.3464,0.3775,"427",1
"2H6004_11","2H6004","11","20RV509","142","6","Sun",19.2916666666667,1,127,294,18,23.8571428571429,20.9285714285714,14,"491",0.2049,0.1647,"458",1
"2H6004_12","2H6004","12","29RV034","5","6","Sun",28.2916666666667,4,420,NA,21.8947368421053,NA,NA,19,"1351",0.3329,0.1924,"921",1
"2H6004_13","2H6004","13","20RV300","82","6","Sun",33.2916666666667,19,204,349,26.4285714285714,16.1111111111111,20.625,16,"1519",0.2791,0.23,"398",1
"2H6004_14","2H6004","14","28RV111","33","6","Sun",33.2916666666667,15,171,311,22.2857142857143,15.5555555555556,18.5,16,"1518",0.2742,0.5007,"799",1
"2H6004_14","2H6004","14","6915","Ei-2","6","Sun",33.2916666666667,15,171,311,22.2857142857143,15.5555555555556,18.5,16,"1518",0.2742,0.5007,"1080",1
