"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","days","h1","h2","h3","h2_h1_height_diff_avg","h3_h2_height_diff_avg","h3_h1_height_diff_avg","i_growth_days","envelope","i_dry","r_dry","assigned_no","rep"
"8L1012_7","8L1012","7","27RV315","88","1","Shade",21.2916666666667,1,85,220,12,19.2857142857143,15.6428571428571,14,"286",0.2947,0.1659,"704",3
"8L1012_8","8L1012","8","6982","WT-5","1","Shade",21.2916666666667,1,57,241,8,26.2857142857143,17.1428571428571,14,"285",0.1815,0.2188,"1110",3
"8L1012_9","8L1012","9","20RV456","123","1","Shade",24.2916666666667,1,95,281,13.4285714285714,26.5714285714286,20,14,"602",0.4295,0.2717,"439",3
"8L1013_1","8L1013","1","27RV021","7","1","Shade",26.2916666666667,1,70,303,9.85714285714286,33.2857142857143,21.5714285714286,14,"943",0.2054,0.2571,"623",3
"8L1013_10","8L1013","10","8RV084","32","1","Shade",19.2916666666667,1,100,240,14.1428571428571,20,17.0714285714286,14,"85",0.08,0.045,"48",3
"8L1013_11","8L1013","11","27RV441","129","1","Shade",21.2916666666667,1,65,283,9.14285714285714,31.1428571428572,20.1428571428571,14,"282",0.1655,0.1866,"745",3
"8L1013_13","8L1013","13","6973","ULL2-3","1","Shade",24.2916666666667,3,145,305,20.2857142857143,22.8571428571429,21.5714285714286,14,"581",0.2936,0.2106,"1103",3
"8L1013_14","8L1013","14","8RV049","15","1","Shade",24.2916666666667,3,91,270,12.5714285714286,25.5714285714286,19.0714285714286,14,"580",0.1607,0.0694,"31",3
"8L1013_15","8L1013","15","8254","ANG-0","1","Shade",21.2916666666667,1,37,264,5.14285714285714,32.4285714285714,18.7857142857143,14,"281",0.1578,0.2333,"1130",3
"8L1013_16","8L1013","16","6972","TSU-1","1","Shade",26.2916666666667,3,133,286,18.5714285714286,21.8571428571429,20.2142857142857,14,"940",0.3392,0.2876,"1102",3
"8L1013_3","8L1013","3","27RV085","25","1","Shade",26.2916666666667,2,102,316,14.2857142857143,30.5714285714286,22.4285714285714,14,"942",0.2155,0.1731,"641",3
"8L1013_4","8L1013","4","21RV478","136","1","Shade",26.2916666666667,3,131,338,18.2857142857143,29.5714285714286,23.9285714285714,14,"941",0.3194,0.1951,"602",3
"8L1013_5","8L1013","5","27RV424","124","1","Shade",19.2916666666667,2,86,260,12,24.8571428571429,18.4285714285714,14,"86",0.0598,0.0589,"740",3
"8L1013_6","8L1013","6","29RV602","137","1","Shade",21.2916666666667,1,43,215,6,24.5714285714286,15.2857142857143,14,"283",0.14,0.1607,"1053",3
"8L1013_7","8L1013","7","13RV302","94","1","Shade",24.2916666666667,5,134,266,18.4285714285714,18.8571428571429,18.6428571428571,14,"579",0.19,0.0523,"260",3
"8L1013_8","8L1013","8","20RV146","37","1","Shade",28.2916666666667,1,45,272,6.28571428571429,32.4285714285714,19.3571428571429,14,"1176",0.1503,0.3314,"353",3
"8L1013_9","8L1013","9","8RV079","29","1","Shade",21.2916666666667,1,77,225,10.8571428571429,21.1428571428572,16,14,"284",0.1856,0.1211,"45",3
"8L1014_1","8L1014","1","20RV364","105","1","Shade",24.2916666666667,3,127,302,17.7142857142857,25,21.3571428571429,14,"633",0.2512,0.0975,"421",3
"8L1014_10","8L1014","10","13RV146","49","1","Shade",19.2916666666667,1,65,247,9.14285714285714,26,17.5714285714286,14,"119",0.1411,0.0598,"215",3
"8L1014_11","8L1014","11","21RV214","60","1","Shade",24.2916666666667,2,93,312,13,31.2857142857143,22.1428571428571,14,"631",0.189,0.2179,"526",3
"8L1014_13","8L1014","13","8RV056","19","1","Shade",28.2916666666667,4,123,254,17,18.7142857142857,17.8571428571429,14,"1182",0.1513,0.0891,"35",3
"8L1014_14","8L1014","14","7523","PNA-17","1","Shade",45.2916666666667,2,81,NA,11.2857142857143,NA,NA,7,NA,NA,NA,"1117",3
"8L1014_15","8L1014","15","8RV474","143","1","Shade",24.2916666666667,5,139,275,19.1428571428571,19.4285714285714,19.2857142857143,14,"630",0.1412,0.0682,"159",3
"8L1014_16","8L1014","16","28RV457","131","1","Shade",40.2916666666667,2,50,NA,6.85714285714286,NA,NA,7,NA,NA,NA,"897",3
"8L1014_2","8L1014","2","6898","AN-1","1","Shade",19.2916666666667,3,67,164,9.14285714285714,13.8571428571429,11.5,14,"120",0.0526,0.0332,"1074",3
"8L1014_3","8L1014","3","29RV392","94","1","Shade",21.2916666666667,1,53,186,7.42857142857143,19,13.2142857142857,14,"333",0.0185,0.0085,"1010",3
"8L1014_4","8L1014","4","13RV137","44","1","Shade",19.2916666666667,1,90,251,12.7142857142857,23,17.8571428571429,14,"118",0.0729,0.0376,"210",3
"8L1014_5","8L1014","5","20RV220","62","1","Shade",21.2916666666667,1,69,275,9.71428571428571,29.4285714285714,19.5714285714286,14,"334",0.1008,0.0766,"378",3
"8L1014_6","8L1014","6","8RV398","125","1","Shade",24.2916666666667,8,183,315,25,18.8571428571429,21.9285714285714,14,"632",0.1607,0.0564,"141",3
"8L1014_8","8L1014","8","29RV483","113","1","Shade",21.2916666666667,1,64,205,9,20.1428571428572,14.5714285714286,14,"332",0.0574,0.0547,"1029",3
"8L1014_9","8L1014","9","21RV378","104","1","Shade",38.2916666666667,1,64,100,9,5.14285714285714,7.07142857142857,14,"1583",0.1236,1.0164,"570",3
"8L1015_1","8L1015","1","8RV224","67","1","Shade",21.2916666666667,1,50,226,7,25.1428571428572,16.0714285714286,14,"338",0.0967,0.0593,"83",3
"8L1015_10","8L1015","10","13RV318","100","1","Shade",21.2916666666667,1,11,135,1.42857142857143,17.7142857142857,9.57142857142857,14,"336",0.0428,0.107,"266",3
"8L1015_11","8L1015","11","28RV117","36","1","Shade",19.2916666666667,1,76,299,10.7142857142857,31.8571428571429,21.2857142857143,14,"121",0.1195,0.0651,"802",3
"8L1015_14","8L1015","14","13RV038","17","1","Shade",24.2916666666667,1,35,238,4.85714285714286,29,16.9285714285714,14,"628",0.0903,0.0736,"183",3
"8L1015_15","8L1015","15","13RV442","135","1","Shade",24.2916666666667,2,73,252,10.1428571428571,25.5714285714286,17.8571428571429,14,"627",0.1779,0.1128,"301",3
"8L1015_2","8L1015","2","28RV055","23","1","Shade",24.2916666666667,1,82,260,11.5714285714286,25.4285714285714,18.5,14,"629",0.146,0.1058,"789",3
"8L1015_4","8L1015","4","21RV095","29","1","Shade",45.2916666666667,2,68,NA,9.42857142857143,NA,NA,7,NA,NA,NA,"495",3
"8L1015_5","8L1015","5","6978","WA-1","1","Shade",17.2916666666667,1,55,229,7.71428571428571,24.8571428571429,16.2857142857143,14,"10",0.1048,0.0667,"1106",3
"8L1015_6","8L1015","6","13RV072","28","1","Shade",21.2916666666667,1,13,145,1.71428571428571,18.8571428571429,10.2857142857143,14,"337",0.0759,0.0804,"194",3
"8L1015_7","8L1015","7","13RV011","6","1","Shade",21.2916666666667,1,69,260,9.71428571428571,27.2857142857143,18.5,14,"335",0.0916,0.066,"172",3
"8L1015_8","8L1015","8","7340","Sav-0","1","Shade",17.2916666666667,3,127,184,17.7142857142857,8.14285714285714,12.9285714285714,14,"9",0.1429,0.0628,"1113",3
"8L1016_1","8L1016","1","180AV","Blh-1","1","Shade",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",3
"8L1016_10","8L1016","10","6916","EOT-1","1","Shade",19.2916666666667,1,77,323,10.8571428571429,35.1428571428572,23,14,"75",0.0988,0.062,"1081",3
"8L1016_11","8L1016","11","20RV356","104","1","Shade",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420",3
"8L1016_12","8L1016","12","8296","GD-1","1","Shade",19.2916666666667,1,99,277,14,25.4285714285714,19.7142857142857,14,"73",0.1377,0.0413,"1135",3
"8L1016_13","8L1016","13","8RV106","37","1","Shade",24.2916666666667,2,135,280,19,20.7142857142857,19.8571428571429,14,"594",0.1239,0.0476,"53",3
"8L1016_14","8L1016","14","27RV027","11","1","Shade",24.2916666666667,1,134,334,19,28.5714285714286,23.7857142857143,14,"593",0.317,0.143,"627",3
"8L1016_15","8L1016","15","20RV342","97","1","Shade",26.2916666666667,4,130,283,18,21.8571428571429,19.9285714285714,14,"946",0.2624,0.1235,"413",3
"8L1016_2","8L1016","2","20RV099","26","1","Shade",28.2916666666667,3,162,352,22.7142857142857,27.1428571428571,24.9285714285714,14,"1175",0.4527,0.2912,"342",3
"8L1016_3","8L1016","3","8RV277","85","1","Shade",21.2916666666667,1,114,256,16.1428571428571,20.2857142857143,18.2142857142857,14,"269",0.201,0.1324,"101",3
"8L1016_4","8L1016","4","13RV124","41","1","Shade",19.2916666666667,1,68,185,9.57142857142857,16.7142857142857,13.1428571428571,14,"74",0.0803,0.0797,"207",3
"8L1016_5","8L1016","5","21RV046","12","1","Shade",42.2916666666667,3,74,NA,10.1428571428571,NA,NA,7,NA,NA,NA,"478",3
"8L1016_6","8L1016","6","21RV114","36","1","Shade",19.2916666666667,1,44,270,6.14285714285714,32.2857142857143,19.2142857142857,14,"76",0.1526,0.0895,"502",3
"8L1016_7","8L1016","7","28RV320","84","1","Shade",38.2916666666667,4,103,273,14.1428571428571,24.2857142857143,19.2142857142857,14,"1582",0.5037,0.918,"850",3
"8L1016_8","8L1016","8","27RV478","138","1","Shade",24.2916666666667,2,122,286,17.1428571428571,23.4285714285714,20.2857142857143,14,"592",0.1328,0.0698,"754",3
"8L1016_9","8L1016","9","28RV398","109","1","Shade",19.2916666666667,1,66,323,9.28571428571429,36.7142857142857,23,14,"77",0.0657,0.0352,"875",3
"8L1017_1","8L1017","1","8RV017","5","1","Shade",24.2916666666667,3,72,264,9.85714285714286,27.4285714285714,18.6428571428571,14,"611",0.1773,0.1505,"21",3
"8L1017_10","8L1017","10","8RV065","24","1","Shade",21.2916666666667,3,106,218,14.7142857142857,16,15.3571428571429,14,"319",0.1905,0.1,"40",3
"8L1017_11","8L1017","11","6932","LCR-1","1","Shade",21.2916666666667,1,30,162,4.14285714285714,18.8571428571429,11.5,14,"316",0.1409,0.0884,"1087",3
"8L1017_12","8L1017","12","20RV168","45","1","Shade",38.2916666666667,1,17,95,2.28571428571429,11.1428571428571,6.71428571428571,14,NA,NA,NA,"361",3
"8L1017_13","8L1017","13","6979","WEI-0","1","Shade",17.2916666666667,2,112,282,15.7142857142857,24.2857142857143,20,14,"5",0.1528,0.0757,"1107",3
"8L1017_14","8L1017","14","29RV398","96","1","Shade",19.2916666666667,1,34,138,4.71428571428571,14.8571428571429,9.78571428571429,14,"109",0.0415,0.0503,"1012",3
"8L1017_15","8L1017","15","27RV385","109","1","Shade",26.2916666666667,2,105,314,14.7142857142857,29.8571428571429,22.2857142857143,14,"958",0.3491,0.226,"725",3
"8L1017_16","8L1017","16","8RV494","148","1","Shade",17.2916666666667,1,68,180,9.57142857142857,16,12.7857142857143,14,"4",0.0646,0.016,"164",3
"8L1017_2","8L1017","2","20RV371","106","1","Shade",24.2916666666667,1,50,233,7,26.1428571428572,16.5714285714286,14,"610",0.2569,0.2096,"422",3
"8L1017_3","8L1017","3","21RV508","150","1","Shade",21.2916666666667,1,69,271,9.71428571428571,28.8571428571429,19.2857142857143,14,"318",0.1931,0.1312,"616",3
"8L1017_5","8L1017","5","8RV408","130","1","Shade",21.2916666666667,3,77,206,10.5714285714286,18.4285714285714,14.5,14,"320",0.1118,0.0832,"146",3
"8L1017_6","8L1017","6","20RV292","80","1","Shade",26.2916666666667,1,27,279,3.71428571428572,36,19.8571428571429,14,"959",0.2439,0.4433,"396",3
"8L1017_7","8L1017","7","27RV473","137","1","Shade",21.2916666666667,1,47,197,6.57142857142857,21.4285714285714,14,14,"317",0.1247,0.1139,"753",3
"8L1017_9","8L1017","9","21RV380","106","1","Shade",26.2916666666667,1,77,323,10.8571428571429,35.1428571428571,23,14,"960",0.3315,0.3535,"572",3
"8L1018_1","8L1018","1","27RV062","20","1","Shade",21.2916666666667,1,58,255,8.14285714285714,28.1428571428572,18.1428571428571,14,"272",0.169,0.1477,"636",3
"8L1018_10","8L1018","10","21RV339","93","1","Shade",42.2916666666667,2,33,NA,4.42857142857143,NA,NA,7,NA,NA,NA,"559",3
"8L1018_11","8L1018","11","27RV471","135","1","Shade",19.2916666666667,1,81,266,11.4285714285714,26.4285714285714,18.9285714285714,14,"78",0.1408,0.0954,"751",3
"8L1018_14","8L1018","14","8RV475","144","1","Shade",21.2916666666667,1,115,250,16.2857142857143,19.2857142857143,17.7857142857143,14,"270",0.1033,0.1674,"160",3
"8L1018_15","8L1018","15","13RV031","14","1","Shade",17.2916666666667,1,53,217,7.42857142857143,23.4285714285714,15.4285714285714,14,"3",0.0848,0.0462,"180",3
"8L1018_16","8L1018","16","8RV202","62","1","Shade",17.2916666666667,1,61,206,8.57142857142857,20.7142857142857,14.6428571428571,14,"2",0.0852,0.0464,"78",3
"8L1018_2","8L1018","2","20RV288","77","1","Shade",21.2916666666667,1,63,264,8.85714285714286,28.7142857142857,18.7857142857143,14,"271",0.1833,0.1505,"393",3
"8L1018_3","8L1018","3","8RV058","21","1","Shade",24.2916666666667,1,101,291,14.2857142857143,27.1428571428572,20.7142857142857,14,"591",0.1832,0.1319,"37",3
"8L1018_4","8L1018","4","21RV439","121","1","Shade",26.2916666666667,1,70,240,9.85714285714286,24.2857142857143,17.0714285714286,14,"947",0.1393,0.1623,"587",3
"8L1018_5","8L1018","5","28RV474","136","1","Shade",19.2916666666667,1,60,243,8.42857142857143,26.1428571428572,17.2857142857143,14,"80",0.1195,0.0552,"902",3
"8L1018_8","8L1018","8","20RV095","25","1","Shade",42.2916666666667,26,107,NA,11.5714285714286,NA,NA,7,NA,NA,NA,"341",3
"8L1018_9","8L1018","9","27RV285","81","1","Shade",19.2916666666667,1,79,260,11.1428571428571,25.8571428571429,18.5,14,"79",0.1493,0.0793,"697",3
"8L1019_1","8L1019","1","21RV434","119","1","Shade",24.2916666666667,1,69,235,9.71428571428571,23.7142857142857,16.7142857142857,14,"617",0.1465,0.0777,"585",3
"8L1019_11","8L1019","11","21RV393","110","1","Shade",24.2916666666667,1,115,309,16.2857142857143,27.7142857142857,22,14,"613",0.1885,0.0879,"576",3
"8L1019_12","8L1019","12","20RV244","66","1","Shade",31.2916666666667,1,71,169,10,14,12,14,"1337",0.2197,0.3401,"382",3
"8L1019_13","8L1019","13","8RV440","139","1","Shade",21.2916666666667,1,116,153,16.4285714285714,5.28571428571429,10.8571428571429,14,"309",0.1046,0.047,"155",3
"8L1019_14","8L1019","14","20RV180","47","1","Shade",26.2916666666667,2,97,300,13.5714285714286,29,21.2857142857143,14,"972",0.4121,0.22,"363",3
"8L1019_15","8L1019","15","8RV257","78","1","Shade",24.2916666666667,1,105,290,14.8571428571429,26.4285714285714,20.6428571428571,14,"612",0.1733,0.0914,"94",3
"8L1019_16","8L1019","16","29RV084","15","1","Shade",45.2916666666667,5,105,NA,14.2857142857143,NA,NA,7,NA,NA,NA,"931",3
"8L1019_3","8L1019","3","27RV411","121","1","Shade",24.2916666666667,4,162,333,22.5714285714286,24.4285714285714,23.5,14,"615",0.2203,0.0799,"737",3
"8L1019_4","8L1019","4","20RV043","12","1","Shade",35.2916666666667,6,135,257,18.4285714285714,17.4285714285714,17.9285714285714,14,"1527",0.2735,0.4704,"328",3
"8L1019_5","8L1019","5","28RV250","64","1","Shade",21.2916666666667,1,123,321,17.4285714285714,28.2857142857143,22.8571428571429,14,"311",0.2618,0.0843,"830",3
"8L1019_6","8L1019","6","20RV188","52","1","Shade",24.2916666666667,2,67,155,9.28571428571429,12.5714285714286,10.9285714285714,14,"616",0.0369,0.0351,"368",3
"8L1019_7","8L1019","7","20RV524","147","1","Shade",24.2916666666667,1,73,296,10.2857142857143,31.8571428571429,21.0714285714286,14,"614",0.3266,0.2606,"463",3
"8L1019_8","8L1019","8","29RV329","79","1","Shade",31.2916666666667,3,124,255,17.2857142857143,18.7142857142857,18,14,"1338",0.3294,0.3482,"995",3
"8L1019_9","8L1019","9","13RV482","142","1","Shade",21.2916666666667,1,38,150,5.28571428571429,16,10.6428571428571,14,"310",0.1004,0.0699,"308",3
"8L1020_1","8L1020","1","21RV283","83","1","Shade",42.2916666666667,3,78,NA,10.7142857142857,NA,NA,7,NA,NA,NA,"549",3
"8L1020_10","8L1020","10","28RV381","104","1","Shade",19.2916666666667,1,76,245,10.7142857142857,24.1428571428572,17.4285714285714,14,"100",0.1488,0.083,"870",3
"8L1020_11","8L1020","11","13RV023","10","1","Shade",31.2916666666667,1,122,285,17.2857142857143,23.2857142857143,20.2857142857143,14,"1323",0.3113,0.2619,"176",3
"8L1020_12","8L1020","12","8RV281","87","1","Shade",19.2916666666667,2,113,240,15.8571428571429,18.1428571428572,17,14,"99",0.1532,0.0737,"103",3
"8L1020_13","8L1020","13","27RV023","8","1","Shade",24.2916666666667,4,186,366,26,25.7142857142857,25.8571428571429,14,"607",0.4009,0.1363,"624",3
"8L1020_14","8L1020","14","21RV453","128","1","Shade",26.2916666666667,3,103,257,14.2857142857143,22,18.1428571428571,14,"944",0.1523,0.1083,"594",3
"8L1020_15","8L1020","15","166AV","Cvi-0","1","Shade",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",3
"8L1020_16","8L1020","16","29RV323","77","1","Shade",31.2916666666667,4,92,206,12.5714285714286,16.2857142857143,14.4285714285714,14,"1322",0.1221,0.1277,"993",3
"8L1020_4","8L1020","4","13RV067","26","1","Shade",24.2916666666667,3,134,327,18.7142857142857,27.5714285714286,23.1428571428571,14,"606",0.2985,0.1536,"192",3
"8L1020_6","8L1020","6","29RV151","27","1","Shade",31.2916666666667,5,203,376,28.2857142857143,24.7142857142857,26.5,14,"1324",0.3675,0.6112,"943",3
"8L1020_7","8L1020","7","29RV338","82","1","Shade",38.2916666666667,1,83,215,11.7142857142857,18.8571428571429,15.2857142857143,14,"1579",0.2203,0.9337,"998",3
"8L1020_8","8L1020","8","8RV182","57","1","Shade",21.2916666666667,1,98,268,13.8571428571429,24.2857142857143,19.0714285714286,14,"300",0.17,0.1065,"73",3
"8L1020_9","8L1020","9","6930","KZ-1","1","Shade",21.2916666666667,1,105,321,14.8571428571429,30.8571428571429,22.8571428571429,14,"301",0.2682,0.1435,"1086",3
"8L1021_1","8L1021","1","20RV445","120","1","Shade",31.2916666666667,1,50,236,7,26.5714285714286,16.7857142857143,14,"1329",0.2476,0.3655,"436",3
"8L1021_10","8L1021","10","8RV055","18","1","Shade",21.2916666666667,1,72,221,10.1428571428571,21.2857142857143,15.7142857142857,14,"280",0.1216,0.0698,"34",3
"8L1021_11","8L1021","11","21RV067","23","1","Shade",38.2916666666667,1,62,222,8.71428571428571,22.8571428571429,15.7857142857143,14,"1581",0.2665,0.8622,"489",3
"8L1021_12","8L1021","12","27RV053","18","1","Shade",24.2916666666667,3,127,315,17.7142857142857,26.8571428571429,22.2857142857143,14,"582",0.2024,0.1542,"634",3
"8L1021_13","8L1021","13","29RV129","22","1","Shade",19.2916666666667,1,54,203,7.57142857142857,21.2857142857143,14.4285714285714,14,"84",0.0742,0.0467,"938",3
"8L1021_14","8L1021","14","8334","LU-1","1","Shade",35.2916666666667,2,104,229,14.5714285714286,17.8571428571429,16.2142857142857,14,"1523",0.3243,0.595,"1142",3
"8L1021_16","8L1021","16","8RV223","66","1","Shade",21.2916666666667,1,85,242,12,22.4285714285714,17.2142857142857,14,"278",0.1192,0.0644,"82",3
"8L1021_2","8L1021","2","28RV470","135","1","Shade",24.2916666666667,6,124,275,16.8571428571429,21.5714285714286,19.2142857142857,14,"583",0.1889,0.0673,"901",3
"8L1021_3","8L1021","3","13RV171","56","1","Shade",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",3
"8L1021_4","8L1021","4","8RV411","131","1","Shade",21.2916666666667,2,85,225,11.8571428571429,20,15.9285714285714,14,"279",0.1241,0.052,"147",3
"8L1021_5","8L1021","5","21RV210","58","1","Shade",26.2916666666667,1,44,275,6.14285714285715,33,19.5714285714286,14,"939",0.0787,0.2288,"524",3
"8L1021_7","8L1021","7","21RV202","54","1","Shade",42.2916666666667,6,65,NA,8.42857142857143,NA,NA,7,NA,NA,NA,"520",3
"8L1021_8","8L1021","8","6914","EDI-0","1","Shade",49.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1079",3
"8L1021_9","8L1021","9","20RV404","112","1","Shade",24.2916666666667,2,92,304,12.8571428571429,30.2857142857143,21.5714285714286,14,"584",0.3208,0.2115,"428",3
"8L1022_1","8L1022","1","21RV507","149","1","Shade",24.2916666666667,2,112,290,15.7142857142857,25.4285714285714,20.5714285714286,14,"590",0.1916,0.1049,"615",3
"8L1022_10","8L1022","10","27RV392","112","1","Shade",26.2916666666667,1,95,302,13.4285714285714,29.5714285714286,21.5,14,"948",0.1459,0.1048,"728",3
"8L1022_11","8L1022","11","29RV198","43","1","Shade",31.2916666666667,1,8,117,1,15.5714285714286,8.28571428571429,14,"1332",0.1324,0.3257,"959",3
"8L1022_12","8L1022","12","236AV","Sha","1","Shade",28.2916666666667,2,119,321,16.7142857142857,28.8571428571429,22.7857142857143,14,"1173",0.2303,0.2354,"15",3
"8L1022_13","8L1022","13","29RV013","2","1","Shade",24.2916666666667,1,20,184,2.71428571428571,23.4285714285714,13.0714285714286,14,"589",0.0874,0.15,"918",3
"8L1022_14","8L1022","14","29RV423","101","1","Shade",19.2916666666667,1,44,199,6.14285714285714,22.1428571428572,14.1428571428571,14,"81",0.0914,0.0884,"1017",3
"8L1022_15","8L1022","15","21RV404","112","1","Shade",21.2916666666667,1,36,186,5,21.4285714285714,13.2142857142857,14,"273",0.1034,0.117,"578",3
"8L1022_2","8L1022","2","29RV162","31","1","Shade",24.2916666666667,2,49,253,6.71428571428571,29.1428571428572,17.9285714285714,14,"588",0.2284,0.1635,"947",3
"8L1022_4","8L1022","4","20RV141","35","1","Shade",31.2916666666667,6,94,205,12.5714285714286,15.8571428571429,14.2142857142857,14,"1331",0.2038,0.1601,"351",3
"8L1022_5","8L1022","5","21RV219","63","1","Shade",45.2916666666667,4,30,NA,3.71428571428571,NA,NA,7,NA,NA,NA,"529",3
"8L1022_6","8L1022","6","21RV204","55","1","Shade",24.2916666666667,2,72,226,10,22,16,14,"587",0.1766,0.1213,"521",3
"8L1022_7","8L1022","7","27RV186","54","1","Shade",21.2916666666667,1,44,265,6.14285714285714,31.5714285714286,18.8571428571429,14,"274",0.2006,0.1542,"670",3
"8L1022_8","8L1022","8","28RV432","121","1","Shade",28.2916666666667,3,120,299,16.7142857142857,25.5714285714286,21.1428571428571,14,"1174",0.3724,0.2408,"887",3
"8L1022_9","8L1022","9","28RV010","4","1","Shade",21.2916666666667,1,76,265,10.7142857142857,27,18.8571428571429,14,"275",0.1629,0.1156,"770",3
"8L1023_1","8L1023","1","28RV515","150","1","Shade",24.2916666666667,3,160,334,22.4285714285714,24.8571428571429,23.6428571428571,14,"609",0.2651,0.1175,"916",3
"8L1023_10","8L1023","10","27RV295","84","1","Shade",21.2916666666667,1,55,273,7.71428571428571,31.1428571428572,19.4285714285714,14,"322",0.1566,0.1296,"700",3
"8L1023_11","8L1023","11","27RV298","85","1","Shade",21.2916666666667,1,45,274,6.28571428571429,32.7142857142857,19.5,14,"321",0.1514,0.1328,"701",3
"8L1023_12","8L1023","12","20RV409","114","1","Shade",31.2916666666667,2,128,293,18,23.5714285714286,20.7857142857143,14,"1339",0.3677,0.3661,"430",3
"8L1023_13","8L1023","13","29RV364","90","1","Shade",21.2916666666667,1,37,202,5.14285714285714,23.5714285714286,14.3571428571429,14,"323",0.0721,0.0738,"1006",3
"8L1023_15","8L1023","15","13RV051","21","1","Shade",33.2916666666667,1,73,296,10.2857142857143,31.8571428571429,21.0714285714286,14,"1473",0.2811,0.5218,"187",3
"8L1023_16","8L1023","16","13RV283","90","1","Shade",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256",3
"8L1023_2","8L1023","2","21RV311","91","1","Shade",26.2916666666667,2,147,355,20.7142857142857,29.7142857142857,25.2142857142857,14,"962",0.3309,0.2442,"557",3
"8L1023_3","8L1023","3","29RV180","38","1","Shade",19.2916666666667,1,80,213,11.2857142857143,19,15.1428571428571,14,"110",0.1116,0.0736,"954",3
"8L1023_5","8L1023","5","27RV243","68","1","Shade",24.2916666666667,2,115,289,16.1428571428571,24.8571428571429,20.5,14,"608",0.2354,0.1526,"684",3
"8L1023_6","8L1023","6","13RV071","27","1","Shade",19.2916666666667,1,16,149,2.14285714285714,19,10.5714285714286,14,"111",0.0817,0.0989,"193",3
"8L1023_7","8L1023","7","8388","STW-0","1","Shade",26.2916666666667,6,222,370,30.8571428571429,21.1428571428571,26,14,"961",0.4228,0.249,"1149",3
"8L1023_8","8L1023","8","21RV280","82","1","Shade",33.2916666666667,1,85,293,12,29.7142857142857,20.8571428571429,14,"1472",0.2676,0.5307,"548",3
"8L1023_9","8L1023","9","20RV151","39","1","Shade",38.2916666666667,14,158,292,20.5714285714286,19.1428571428571,19.8571428571429,14,"1585",0.9113,0.7407,"355",3
"8L1024_1","8L1024","1","6906","C24","1","Shade",28.2916666666667,1,135,345,19.1428571428572,30,24.5714285714286,14,"1183",0.2739,0.0991,"1077",3
"8L1024_10","8L1024","10","27RV288","82","1","Shade",24.2916666666667,2,92,273,12.8571428571429,25.8571428571429,19.3571428571429,14,"620",0.1135,0.0155,"698",3
"8L1024_11","8L1024","11","8RV139","46","1","Shade",21.2916666666667,1,89,259,12.5714285714286,24.2857142857143,18.4285714285714,14,"307",0.1253,0.0698,"62",3
"8L1024_12","8L1024","12","20RV504","140","1","Shade",21.2916666666667,1,40,247,5.57142857142857,29.5714285714286,17.5714285714286,14,"306",0.154,0.1394,"456",3
"8L1024_14","8L1024","14","8RV361","119","1","Shade",19.2916666666667,1,70,202,9.85714285714286,18.8571428571429,14.3571428571429,14,"104",0.1143,0.0243,"135",3
"8L1024_15","8L1024","15","20RV256","69","1","Shade",26.2916666666667,1,80,322,11.2857142857143,34.5714285714286,22.9285714285714,14,"970",0.42,0.3565,"385",3
"8L1024_16","8L1024","16","13RV080","31","1","Shade",24.2916666666667,1,73,260,10.2857142857143,26.7142857142857,18.5,14,"618",0.0743,0.0204,"197",3
"8L1024_3","8L1024","3","8RV304","100","1","Shade",21.2916666666667,1,66,205,9.28571428571429,19.8571428571429,14.5714285714286,14,"308",0.0612,0.0298,"116",3
"8L1024_4","8L1024","4","27RV325","89","1","Shade",24.2916666666667,4,133,325,18.4285714285714,27.4285714285714,22.9285714285714,14,"619",0.2165,0.0437,"705",3
"8L1024_5","8L1024","5","13RV015","8","1","Shade",19.2916666666667,1,34,186,4.71428571428571,21.7142857142857,13.2142857142857,14,"105",0.0873,0.083,"174",3
"8L1024_6","8L1024","6","28RV409","113","1","Shade",26.2916666666667,1,22,49,3,3.85714285714286,3.42857142857143,14,"971",0.04,0.046,"879",3
"8L1024_7","8L1024","7","6976","UOD-7","1","Shade",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1104",3
"8L1024_9","8L1024","9","27RV101","29","1","Shade",24.2916666666667,1,63,262,8.85714285714286,28.4285714285714,18.6428571428571,14,"621",0.1653,0.1074,"645",3
"8L2001_1","8L2001","1","21RV485","141","2","Shade",31.2916666666667,2,97,248,13.5714285714286,21.5714285714286,17.5714285714286,14,"1351",0.163,0.2777,"607",3
"8L2001_10","8L2001","10","8RV402","127","2","Shade",24.2916666666667,12,135,248,17.5714285714286,16.1428571428571,16.8571428571429,14,"693",0.1976,0.0588,"143",3
"8L2001_11","8L2001","11","13RV152","51","2","Shade",21.2916666666667,1,97,215,13.7142857142857,16.8571428571429,15.2857142857143,14,"378",0.168,0.1145,"217",3
