"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry"
"5L3019_11","5L3019",11,"29RV461","110",3,"Shade",1106,2,"ita_col",0.206208781238798,-2.30838516257559,-4.14670444269817,-3.3506239388054,-1.43805339502936,1.29501194494949
"5L3019_12","5L3019",12,"8RV321","108",3,"Shade",270,2,"cvi_col",-0.823373927890408,0.948988397371548,0.0722849822062487,0.747218293674369,0.0384419935039855,-0.704477639720464
"5L3019_13","5L3019",13,"20RV355","103",3,"Shade",1318,2,"bur_col",0.427028632720756,1.47918985801552,-0.498296675299771,0.811780203580858,1.22937113508941,0.918545759374729
"5L3019_14","5L3019",14,"20RV184","50",3,"Shade",1711,2,"bur_col",1.38286460619163,1.38594338849637,-1.62784533453008,0.043084537756566,-0.173157875371438,1.47568803456031
"5L3019_15","5L3019",15,"29RV368","91",3,"Shade",1105,2,"ita_col",0.206208781238798,0.274519459754797,-0.572159993501171,-0.225771859458194,0.683083928478053,0.431040686314997
"5L3019_2","5L3019",2,"28RV468","134",3,"Shade",1317,2,"jea_col",0.427028632720756,2.32993311177135,0.808051525159321,2.51816773795551,1.25780956672613,1.21321491876467
"5L3019_3","5L3019",3,"27RV285","81",3,"Shade",39,2,"oy_col",-1.45837633437157,-0.511951839692344,0.786457893047349,0.122514410455733,0.16464823086073,1.82836496513275
"5L3019_4","5L3019",4,"29RV063","11",3,"Shade",272,2,"ita_col",-0.823373927890408,-0.714571645820287,-0.874128783907573,-1.1274265660014,-1.98342806663753,-1.03603463341848
"5L3019_5","5L3019",5,"8RV436","137",3,"Shade",275,2,"cvi_col",-0.823373927890408,0.213060341904871,0.808051525159321,0.682744132119947,-0.415230233792595,-0.412225297855447
"5L3019_6","5L3019",6,"20RV445","120",3,"Shade",1316,2,"bur_col",0.427028632720756,0.0264780277426945,1.92142696986978,1.41295773997304,-0.445159358268174,0.894926855957845
"5L3019_7","5L3019",7,"28RV430","119",3,"Shade",273,2,"jea_col",-0.823373927890408,1.88288633030717,-0.0204953846712669,1.494725290265,0.875726025745507,-0.972955700378526
"5L3019_8","5L3019",8,"13RV474","139",3,"Shade",271,2,"sha_col",-0.823373927890408,0.315298090809669,0.979384300870697,0.892604367439868,-0.090256081195129,-0.811343649489728
"5L3019_9","5L3019",9,"28RV037","18",3,"Shade",274,2,"jea_col",-0.823373927890408,0.910321138405219,0.590262131547987,1.08712301355934,0.344953535993132,-0.820086830458515
"5L3020_1","5L3020",1,"13RV164","53",3,"Shade",245,2,"sha_col",-0.823373927890408,-1.11393304382449,-1.34959944228479,-1.65767172217447,-1.84005732349983,-1.245016456721
"5L3020_10","5L3020",10,"29RV083","14",3,"Shade",1433,2,"ita_col",0.625424487034454,1.02598479310208,0.851119000534591,1.38028474744329,1.30782920464469,0.643776508227479
"5L3020_11","5L3020",11,"29RV541","123",3,"Shade",552,2,"ita_col",-0.477416775850869,-0.379690321967826,0.435253511630953,-0.036186589734136,-0.196411559094899,-0.262833846930274
"5L3020_12","5L3020",12,"13RV494","148",3,"Shade",1512,2,"sha_col",0.888521299216401,2.20591772926867,-1.24131790270175,0.989769310394421,1.29884348590384,0.285315710723593
"5L3020_13","5L3020",13,"28RV053","22",3,"Shade",1111,2,"jea_col",0.206208781238798,1.08344322059513,-1.1877714132413,0.043084537756566,-0.930735300434662,-0.861109438283685
"5L3020_14","5L3020",14,"27RV175","50",3,"Shade",244,2,"oy_col",-0.823373927890408,0.793620611353659,-1.00328791460416,-0.0836718559310667,0.167607981972418,-0.506133697982366
"5L3020_15","5L3020",15,"27RV218","59",3,"Shade",243,2,"oy_col",-0.823373927890408,0.890944438467559,0.41292908854719,0.941163035990787,0.0784832961692398,-0.751784771215256
"5L3020_16","5L3020",16,"21RV096","30",3,"Shade",1605,2,"blh_col",1.04480710111635,1.42331229159024,0.501953303474058,1.46200375203858,0.540016945715641,-0.0303455282073949
"5L3020_2","5L3020",2,"21RV113","35",3,"Shade",1765,2,"blh_col",1.50084858465274,-1.70394507387433,-2.97049849672109,-2.74383465732637,-0.9523580873601,2.19083825473728
"5L3020_3","5L3020",3,"27RV235","65",3,"Shade",832,2,"oy_col",-0.177391632843378,0.456849436894316,1.02183459697733,1.03842277293528,0.417653181280238,-0.116311251667361
"5L3020_5","5L3020",5,"21RV060","19",3,"Shade",1891,2,"blh_col",1.94271244261666,-1.59576727798727,-1.85922554817136,-2.20371623466113,NA,NA
"5L3020_6","5L3020",6,"21RV374","101",3,"Shade",1110,2,"blh_col",0.206208781238798,0.416588186738411,0.479765240389381,0.60227649391896,0.30101591345326,-0.318668058014087
"5L3020_7","5L3020",7,"27RV403","116",3,"Shade",553,2,"oy_col",-0.477416775850869,0.636313921440898,0.634155478341806,0.892604367439868,-0.167093605609898,-0.988927993932231
"5L3020_8","5L3020",8,"8RV492","146",3,"Shade",551,2,"cvi_col",-0.477416775850869,-0.0364932734246173,-0.161322066716044,-0.194240787535681,-0.518752335959682,-0.575158667068583
"5L3020_9","5L3020",9,"8RV026","9",3,"Shade",1112,2,"cvi_col",0.206208781238798,1.34847919516329,0.368141189209912,1.29868826018162,0.412565222595286,0.165456762344844
"5L3021_1","5L3021",1,"8RV202","62",3,"Shade",257,2,"cvi_col",-0.823373927890408,-0.601345766178646,-1.71362640024212,-1.52247247489348,-1.28390365727724,-0.693318237773042
"5L3021_10","5L3021",10,"28RV096","30",3,"Shade",255,2,"jea_col",-0.823373927890408,0.436736652678838,1.33561066651419,1.26608434605253,0.862816399633334,-0.273124570228562
"5L3021_11","5L3021",11,"180AV","Blh-1",3,"Shade",1769,2,"accession",1.50084858465274,-0.806427899690772,-1.26823748420058,-1.41674694307573,-0.858239375324294,2.42067544024639
"5L3021_12","5L3021",12,"6914","EDI-0",3,"Shade",NA,2,"accession",2.31360444308152,NA,NA,NA,NA,NA
"5L3021_13","5L3021",13,"28RV074","26",3,"Shade",544,2,"jea_col",-0.477416775850869,-0.314331642108113,-0.0204953846712669,-0.304480653519652,-1.12145246563128,-1.11359708059627
"5L3021_14","5L3021",14,"21RV375","102",3,"Shade",1429,2,"blh_col",0.625424487034454,0.715218045348787,-0.208723520661605,0.361728844129346,1.06409684689229,1.68774887154381
"5L3021_15","5L3021",15,"8RV196","58",3,"Shade",834,2,"cvi_col",-0.177391632843378,0.109823887663719,0.936783087783038,0.698854386825025,-0.233822456396967,-0.773579558020019
"5L3021_16","5L3021",16,"27RV159","42",3,"Shade",253,2,"oy_col",-0.823373927890408,-0.0998763334202285,1.23189600357143,0.763350586808283,0.256806510462876,-0.677544254283971
"5L3021_2","5L3021",2,"20RV462","125",3,"Shade",1319,2,"bur_col",0.427028632720756,0.233586083725098,1.21104994805556,1.00598190852017,-0.104170210538576,-0.560768564737253
"5L3021_3","5L3021",3,"20RV056","14",3,"Shade",1102,2,"bur_col",0.206208781238798,2.93787736632612,-0.400753527072042,2.21929560545412,2.00940204914341,0.60490940073135
"5L3021_4","5L3021",4,"180AV","Blh-1",3,"Shade",1812,2,"accession",1.61068280132899,-1.16262466306265,-2.25551263038646,-2.14552376115434,NA,NA
"5L3021_5","5L3021",5,"8RV158","51",3,"Shade",256,2,"cvi_col",-0.823373927890408,0.109823887663719,0.457532101753823,0.345738995328681,0.234247656077684,0.0185393830510863
"5L3021_6","5L3021",6,"20RV290","79",3,"Shade",1103,2,"bur_col",0.206208781238798,2.1167976252111,-0.646651728833705,1.28238381227897,1.55620714935428,1.13558811677041
"5L3021_7","5L3021",7,"28RV304","81",3,"Shade",1770,2,"jea_col",1.50084858465274,-1.81527002653197,-1.40435913135216,-2.08711206349759,-0.788922994661285,2.97671988554075
"5L3021_8","5L3021",8,"29RV630","146",3,"Shade",254,2,"ita_col",-0.823373927890408,-0.714571645820287,0.209880956706409,-0.430054403479267,-0.362451211379177,-0.347498024089156
"5L3021_9","5L3021",9,"29RV570","129",3,"Shade",NA,2,"ita_col",2.37693871149952,NA,NA,NA,NA,NA
"5L3022_1","5L3022",1,"21RV268","78",3,"Shade",604,2,"blh_col",-0.477416775850869,1.17867392036165,0.808051525159321,1.47836211007895,0.125676458388026,-0.201624646879173
"5L3022_10","5L3022",10,"8426","ULL1-1",3,"Shade",1131,2,"accession",-0.823373927890408,1.10254214825392,-1.67059374371941,-0.664263260096803,0.58194599432631,-0.745153623571999
"5L3022_11","5L3022",11,"13RV332","106",3,"Shade",1130,2,"sha_col",-0.823373927890408,-0.423543212774735,-0.232512968949061,-0.288752588228398,0.956689533858483,-0.607395895244509
"5L3022_12","5L3022",12,"27RV215","58",3,"Shade",1439,2,"oy_col",0.625424487034454,1.77380415930492,-2.89704198967971,-0.257275863634845,-0.00370162793397682,-1.0915543889044
"5L3022_13","5L3022",13,"27RV374","105",3,"Shade",1132,2,"oy_col",-0.823373927890408,0.616507413394464,-1.36324977752842,-0.695364332973495,0.317292828700155,-0.430213682370537
"5L3022_14","5L3022",14,"29RV528","120",3,"Shade",602,2,"ita_col",-0.477416775850869,-0.970178458106493,0.3231652366692,-0.523936136142653,-1.10391731530767,-0.999016564400496
"5L3022_15","5L3022",15,"20RV141","35",3,"Shade",1440,2,"bur_col",0.625424487034454,1.91908594775284,-0.797611494722258,1.00598190852017,0.591121502974407,-0.368308973449193
"5L3022_16","5L3022",16,"21RV137","42",3,"Shade",600,2,"blh_col",-0.477416775850869,-1.33646684040053,0.568250718108958,-0.586378196889725,-1.61834638786069,-1.7544460558955
"5L3022_2","5L3022",2,"13RV013","7",3,"Shade",603,2,"sha_col",-0.477416775850869,-0.737425732673803,-0.400753527072042,-0.850404169362451,-1.57052363453254,-1.16586119780649
"5L3022_3","5L3022",3,"21RV231","69",3,"Shade",1675,2,"blh_col",1.18824297761597,1.84660681810853,-0.0906546578551972,1.41295773997304,1.89757971653341,1.68068527016307
"5L3022_4","5L3022",4,"21RV114","36",3,"Shade",601,2,"blh_col",-0.477416775850869,1.31091835626364,0.164220445605791,1.11961562934844,-0.567692548225052,-0.939683789786659
"5L3022_5","5L3022",5,"21RV299","86",3,"Shade",1441,2,"blh_col",0.625424487034454,0.109823887663719,1.62163544269682,1.23350041390586,1.12007427937115,1.48173784527527
"5L3022_6","5L3022",6,"8RV208","63",3,"Shade",853,2,"cvi_col",-0.177391632843378,0.00553244152341662,-0.184993419719517,-0.178465166425221,-0.526301174944676,-0.853877886459598
"5L3022_7","5L3022",7,"7514","RRS-7",3,"Shade",1674,2,"accession",1.18824297761597,0.675829789092,-0.449393122007658,0.170247355644987,1.72384125823285,1.67002953323897
"5L3022_8","5L3022",8,"13RV482","142",3,"Shade",1129,2,"sha_col",-0.823373927890408,0.315298090809669,-0.759617006129637,-0.372555504261911,0.466867752179799,-1.13152249672886
"5L3022_9","5L3022",9,"8RV293","93",3,"Shade",1518,2,"cvi_col",-0.823373927890408,-0.163686450235805,-1.55720941094084,-1.22931985686127,1.19034065934515,-0.645041376702862
"5L3023_1","5L3023",1,"29RV631","147",3,"Shade",1672,2,"ita_col",0.625424487034454,1.42331229159025,-0.0906546578551972,1.03842277293528,2.03145213996379,0.270792451997867
"5L3023_10","5L3023",10,"27RV436","127",3,"Shade",296,2,"oy_col",-0.823373927890408,0.616507413394464,0.936783087783038,1.10336675243363,0.603277225885519,-0.414779930955327
"5L3023_11","5L3023",11,"28RV508","145",3,"Shade",584,2,"jea_col",-0.477416775850869,1.2921012615241,0.829605127314498,1.59300492408862,0.800772332036806,-0.0890399988092312
"5L3023_12","5L3023",12,"6981","WS-2",3,"Shade",292,2,"accession",-0.823373927890408,-2.45295262465652,1.19016897163528,-0.726434743934848,0.0981415986282488,-1.2650139138388
"5L3023_13","5L3023",13,"21RV323","92",3,"Shade",586,2,"blh_col",-0.477416775850869,-0.423543212774735,1.76235951889524,0.941163035990787,-0.294232696541057,-1.00510953046603
"5L3023_14","5L3023",14,"20RV221","63",3,"Shade",1670,2,"bur_col",0.625424487034454,0.109823887663719,1.45896367757239,1.10336675243363,2.3121168285015,0.910714993798832
"5L3023_15","5L3023",15,"20RV246","67",3,"Shade",583,2,"bur_col",-0.477416775850869,-0.379690321967826,1.2527073752189,0.570128797308457,0.0511930850693286,-0.249236158070338
"5L3023_16","5L3023",16,"8RV091","33",3,"Shade",291,2,"cvi_col",-0.823373927890408,-0.271030635390015,-0.13770887278823,-0.351623333577382,-1.12145246563128,-1.60398890239898
"5L3023_2","5L3023",2,"13RV212","69",3,"Shade",297,2,"sha_col",-0.823373927890408,1.12161448054209,-2.54826804832154,-0.648701310262501,-0.886459856922082,-0.903523303322239
"5L3023_3","5L3023",3,"29RV156","29",3,"Shade",585,2,"ita_col",-0.477416775850869,1.06431749179929,0.958102695945253,1.494725290265,-0.0424744061460435,-0.982914172306436
"5L3023_4","5L3023",4,"27RV094","28",3,"Shade",294,2,"oy_col",-0.823373927890408,1.02598479310206,0.457532101753823,1.08712301355934,0.116549600730368,-0.535264782071708
"5L3023_5","5L3023",5,"27RV268","77",3,"Shade",588,2,"oy_col",-0.477416775850869,0.813144910460097,0.915425197991654,1.24978987530147,0.334301199224183,-1.06134716036347
"5L3023_6","5L3023",6,"6897","AG-0",3,"Shade",1671,2,"accession",0.625424487034454,0.0264780277426945,1.21104994805556,0.844093730339241,2.24569283122579,1.64608595943546
"5L3023_7","5L3023",7,"13RV337","108",3,"Shade",295,2,"sha_col",-0.823373927890408,0.436736652678838,0.546195679733624,0.666639429846859,0.104300662501856,-1.10694239684005
"5L3023_8","5L3023",8,"27RV263","74",3,"Shade",293,2,"oy_col",-0.823373927890408,0.576795767032231,0.872593441891303,1.02219973442922,0.935726090435436,-0.329405372176283
"5L3023_9","5L3023",9,"8RV342","114",3,"Shade",587,2,"cvi_col",-0.477416775850869,1.17867392036165,-0.621749971901668,0.47382252714201,-0.658766979026813,-2.90134132232068
"5L3024_1","5L3024",1,"27RV494","142",3,"Shade",831,2,"oy_col",-0.177391632843378,-0.511951839692344,-1.24131790270175,-1.20388381902369,-1.13918617674274,-1.25247660039474
"5L3024_10","5L3024",10,"8RV499","150",3,"Shade",246,2,"cvi_col",-0.823373927890408,-0.0154578154079378,0.255341541718776,0.106615873029411,-0.307383106830749,-0.580960101703173
"5L3024_11","5L3024",11,"29RV494","115",3,"Shade",555,2,"ita_col",-0.477416775850869,-0.511951839692344,-0.473811537833831,-0.741958365169495,-3.01124089577059,-3.16902065672137
"5L3024_12","5L3024",12,"28RV211","55",3,"Shade",829,2,"jea_col",-0.177391632843378,0.576795767032231,-0.572159993501171,0.0113568759849923,-0.55994614601583,-0.999016564400496
"5L3024_14","5L3024",14,"21RV348","96",3,"Shade",1766,2,"blh_col",1.50084858465274,-0.0787019723995265,-1.08181005329889,-0.803974801501662,-0.198878868964308,1.97616726984041
"5L3024_15","5L3024",15,"8RV198","60",3,"Shade",554,2,"cvi_col",-0.477416775850869,1.25439283507142,-0.13770887278823,0.86025857927561,-1.16390286429031,-3.27747805243153
"5L3024_3","5L3024",3,"27RV066","22",3,"Shade",830,2,"oy_col",-0.177391632843378,0.987542346661076,0.479765240389381,1.07088442745636,0.367800077826927,-0.100083755139145
"5L3024_4","5L3024",4,"20RV351","100",3,"Shade",NA,2,"bur_col",2.06477448731124,-1.23644994902393,NA,NA,NA,NA
"5L3024_5","5L3024",5,"21RV122","38",3,"Shade",1325,2,"blh_col",0.427028632720756,0.734865021849829,0.612230269955731,0.957359858707436,0.694588502024727,0.865363432376993
"5L3024_6","5L3024",6,"20RV524","147",3,"Shade",1109,2,"bur_col",0.206208781238798,2.78337391683772,-0.114153259353555,2.26901223742986,2.05322657911545,0.7032877590564
"5L3024_7","5L3024",7,"28RV301","79",3,"Shade",556,2,"jea_col",-0.477416775850869,1.47918985801552,-0.572159993501171,0.763350586808283,-0.346137803154555,-0.955229944134408
"5L3024_8","5L3024",8,"29RV200","44",3,"Shade",1324,2,"ita_col",-0.477416775850869,-0.489759646492591,-0.572159993501171,-0.788482471037057,0.816833207154663,-0.417339574378599
"5L3024_9","5L3024",9,"5837","BOR-1",3,"Shade",1604,2,"accession",1.04480710111635,2.48813938344469,-0.449393122007658,1.75718174655488,1.14382196529727,0.0341463183555062
"8H4001_10","8H4001",10,"28RV328","88",4,"Sun",799,3,"jea_col",-0.041586431398386,0.213060341904871,0.546195679733624,0.489859212769629,1.06064389884348,0.00927434778108811
"8H4001_11","8H4001",11,"13RV036","16",4,"Sun",1501,3,"sha_col",0.888521299216401,-1.36177378550166,-1.5151832079884,-1.89584378532145,-2.28066170285127,-0.34628406638489
"8H4001_12","8H4001",12,"13RV056","22",4,"Sun",NA,3,"sha_col",1.85516476995917,NA,NA,NA,NA,NA
"8H4001_14","8H4001",14,"29RV222","50",4,"Sun",1548,3,"ita_col",1.04480710111635,-1.84365710943139,-1.21449635920947,-1.99909907552576,-0.270828899687597,1.6294084187245
"8H4001_15","8H4001",15,"20RV328","94",4,"Sun",1598,3,"bur_col",1.25567441751391,0.656087949505021,0.656038096917666,0.924971502748466,1.6083606613383,1.9315176694494
"8H4001_16","8H4001",16,"21RV163","46",4,"Sun",1256,3,"blh_col",0.427028632720756,-0.0364932734246173,0.300605724477762,0.122514410455733,-0.0091843656962836,0.948501531215563
"8H4001_2","8H4001",2,"29RV122","21",4,"Sun",1502,3,"ita_col",0.888521299216401,0.536950579501293,0.612230269955731,0.79563155839784,0.508260527676391,1.07887761317574
"8H4001_3","8H4001",3,"27RV020","6",4,"Sun",1056,3,"oy_col",0.206208781238798,-1.18712554171081,-4.27597239047549,-2.85400699150531,-1.26687603156299,1.04745601942566
"8H4001_4","8H4001",4,"8RV331","111",4,"Sun",798,3,"cvi_col",-0.041586431398386,0.0890518997373894,0.209880956706409,0.154330173707703,0.979209673561816,-0.370779173736379
"8H4001_5","8H4001",5,"29RV058","9",4,"Sun",NA,3,"ita_col",1.85516476995917,NA,NA,NA,NA,NA
"8H4001_7","8H4001",7,"8303","H55",4,"Sun",1057,3,"accession",0.206208781238798,-2.20773328996836,-0.646651728833705,-1.85140997467928,-1.19824975000493,0.601875425851985
"8H4001_9","8H4001",9,"20RV080","20",4,"Sun",1058,3,"bur_col",0.206208781238798,-0.737425732673803,0.187075916490942,-0.461377141366787,0.420191295716458,0.863844117141947
"8H4002_10","8H4002",10,"8RV155","50",4,"Sun",792,3,"cvi_col",-0.041586431398386,0.274519459754797,0.479765240389381,0.489859212769629,0.96585568057469,0.116498525837507
"8H4002_11","8H4002",11,"13RV170","55",4,"Sun",1261,3,"sha_col",0.427028632720756,-0.423543212774735,-0.280272359547358,-0.555171907403723,0.735639711232368,1.37405312078028
"8H4002_12","8H4002",12,"29RV093","18",4,"Sun",238,3,"ita_col",-0.823373927890408,-1.31128420118174,0.164220445605791,-0.850404169362451,-0.0492149531067325,0.438557665604857
"8H4002_13","8H4002",13,"21RV122","38",4,"Sun",NA,3,"blh_col",1.76207308754076,NA,NA,NA,NA,NA
"8H4002_14","8H4002",14,"28RV259","65",4,"Sun",513,3,"jea_col",-0.477416775850869,0.0890518997373894,0.612230269955731,0.441766536922712,0.768180470932775,-0.381953077431341
"8H4002_16","8H4002",16,"27RV184","53",4,"Sun",791,3,"oy_col",-0.041586431398386,-0.69178876840553,0.786457893047349,-0.00449737291779976,0.454493761177326,0.427610567642618
