"geno","LL_r","LL_d","LL_Lmax","LL_it","LL_is","LW_r","LW_d","LW_Lmax","LW_it","LW_is","LL_STP","LW_STP"
"13RV098",0.0167950903712699,564.121493133853,26.4975851321925,385.496261194512,13.2487925694171,0.0153225306174007,539.852661251419,9.28105438209086,348.380410102945,4.64052717885837,23.9460947477857,9.38150598687859
"13RVCol-0",0.0192765939073022,509.526709309822,24.6765660421281,354.861034540462,12.3382830207218,0.0188392953966029,481.255020014258,9.10872447251861,324.249150032142,4.55436223413238,23.0803387841129,8.65405745860868
"13RVSha",0.0195914984401224,525.460209744417,29.0146133438784,372.748426542905,14.5073066756965,0.0169625837957769,524.331422502316,11.7898711539795,348.252499115549,5.89493558280287,26.4442964166318,10.5957467821178
"20RV103",0.0158029098883003,579.287856913231,31.9526487130602,387.517984833925,15.9763243580623,0.016568547885235,521.142920540084,9.60136105959744,336.810579599813,4.80068051545476,29.0711921026982,9.20019883367877
"20RV109",0.0165011454796276,557.179382564258,26.9271456569783,377.512123259283,13.4635728274697,0.0167562253276055,512.79831148256,10.6622752637819,333.665909362805,5.33113764033534,25.1621893460466,10.0334769516605
"20RV111",0.0168803386943625,534.030534164266,28.2025214614496,361.496623337539,14.1012607307047,0.0147382034226053,534.226464536305,10.8082526769765,334.914577294921,5.40412634749726,26.1084622622652,10.1102018549822
"20RV117",0.012632030507061,660.78661550199,32.8584950567693,410.847220314951,16.4292475309854,0.013131095069201,568.856517794793,9.9474429511844,347.430532635347,4.97372147159999,29.2376735831478,9.52239834515103
"20RV123",0.0172337464343015,552.997110812936,28.7830554080597,378.521023055107,14.3915277035154,0.0145960453232656,536.84502674043,9.65213550666922,337.154956862755,4.826067743164,26.2692599958893,9.09267539303546
"20RV133",0.0184103284148171,535.930636854642,26.8825870987032,372.746269876917,13.4412935489146,0.0163616896485386,524.668505595125,10.1998679373915,340.420187663353,5.09993397032469,25.365428329903,9.69669775805917
"20RV137",0.0154365641795563,593.614512676466,35.9087236474602,397.764463059129,17.9543618234562,0.0159648972583769,535.618714490455,12.2311328651092,344.692974205257,6.11556646311915,31.3593939599295,10.610142631766
"20RV014",0.0152003397543934,588.851577446907,28.8741309896288,392.426165423703,14.4370654956428,0.015708956874041,528.796522514962,9.62683387781383,338.7433602443,4.81341692768706,24.911890938812,8.20748617044266
"20RV141",0.0161284119848712,570.005339473147,26.0418973084507,383.812980518868,13.0209486514998,0.0134812049754146,551.996740678866,9.02463041400867,340.554681021015,4.51231518616628,24.7426049200999,8.45827347637018
"20RV143",0.0140863785998641,629.190381014183,24.502126618582,397.533884487857,12.2510633099597,0.0140494886559815,544.131525820797,8.35702327363722,342.810972689689,4.17851159726959,23.1410326167325,8.03098470929798
"20RV146",0.0155741264252092,586.8825736077,31.1055394546532,393.875622350855,15.5527697284316,0.0159963734606569,527.871254427435,11.2142036057889,339.571886913888,5.60710181740072,28.5243750864558,10.2307758220834
"20RV147",0.0159747435333099,587.116666878855,29.4848326066263,396.644544485749,14.7424163045779,0.0162442227303281,528.560797250907,9.41498319147211,341.089443158101,4.70749158576445,25.2638088379748,8.79861990845572
"20RV015",0.0167309650973584,553.110781745134,25.5940637658697,375.796762669116,12.7970318810566,0.0157494403647068,524.263558320209,10.1188718750534,335.821905848355,5.05943594034342,24.2091416603538,9.56836745714879
"20RV153",0.017701078979608,547.432359764156,29.4771930677038,376.622494845014,14.7385965345284,0.0151250118418313,535.03898159659,9.91712196636053,337.805829884813,4.95856098008306,27.4994376603947,9.4721782956583
"20RV156",0.0160402766036977,578.153181989077,33.7088379796185,391.198133021575,16.8544189897858,0.0161720630254362,523.322247011673,11.3574910746187,337.574406908849,5.67874555496866,29.3285885151019,10.5947756076626
"20RV161",0.015139787544459,591.56182848757,28.3696674597078,394.617373848862,14.1848337309935,0.0169637419022233,532.234857500489,10.1048440974077,348.554104085215,5.05242204912137,26.3816232491848,9.58443802685873
"20RV165",0.0160639944383393,563.557428355365,32.2081418284661,377.950962504332,16.1040709146286,0.0164405019506957,507.188070309479,9.81005311725884,326.952793293575,4.90502655427636,29.938305466671,9.8089574892596
"20RV166",0.0159140557432461,567.154801146535,27.7156811035475,379.642678985164,13.8578405513244,0.0155817376065376,521.634641930679,9.5127380415971,333.041878817173,4.75636900967704,25.2786805000055,9.01657593224086
"20RV168",0.0159648200241016,569.845324389973,31.8045407509628,383.532034134705,15.9022703759514,0.0150313290687259,544.114450693535,11.6547668321756,345.35856062212,5.82738343896416,29.2376735831478,10.6604987741989
"20RV017",0.0159114005098909,570.896455582941,27.7793485106528,382.141571182655,13.8896742552525,0.0154875162328759,530.556382026452,9.79665493317989,337.700540909126,4.89832745869816,26.221576350355,9.22501263238939
"20RV172",0.0195625713856246,534.101776876475,30.093892224196,375.365294592888,15.0469461132799,0.0162682718295594,525.686000178604,10.2205620627048,339.678622716442,5.11028102765952,26.5846326755563,9.18907676455943
"20RV180",0.0175911084553076,538.728174751203,28.0410801421626,369.330163954347,14.0205400709689,0.0157537092952152,520.006373967564,10.3097975337465,331.879792897269,5.15489877013844,25.9735602280678,9.72689765806271
"20RV182",0.0147127607084829,606.89745903359,32.3476451620799,403.306293318622,16.1738225820385,0.0166941272446593,520.821575826977,10.741916193122,338.372566737178,5.37095810895237,25.8735257895439,10.0573831229898
"20RV183",0.0148587060787186,602.556139798532,31.3046726748458,398.829966890603,15.6523363388919,0.0164835023407501,526.710314505185,10.0844846985892,341.927414269532,5.04224234867607,28.820491055461,9.4721782956583
"20RV184",0.0143399163082299,624.070078550237,30.8260477810144,413.07670191297,15.4130238901551,0.0153076382769007,545.551037588422,9.73985121017541,348.882557805615,4.86992559628298,26.1084622622652,8.9721014259343
"20RV186",0.0183613720654836,526.989149862815,28.3656289268484,364.375891607154,14.182814463558,0.0161677425490054,522.440364220434,9.67785651360456,336.269743747057,4.83892824700119,26.1084622622652,8.84564582270676
"20RV189",0.016040778324474,585.798482448634,33.6197351998402,396.047245875861,16.8098676000207,0.0155848860779934,539.968359925836,11.7831584117463,345.318081828589,5.89157923066594,30.3413671671214,10.9895094414486
"20RV019",0.0162605611132242,576.347740719809,29.6684752423519,390.21374802115,14.8342376218739,0.0158804544150532,540.243651160889,10.2772968090463,348.380957322286,5.13864840674118,27.6419882631171,9.59826834066913
"20RV191",0.0139762917172175,605.341002538282,20.1659341172737,392.118885394916,10.0829670565964,0.0133531734200091,550.866395968682,7.48108435783515,337.033791238445,3.74054211590689,18.8046473574728,7.10949454453303
"20RV192",0.0156917400609993,574.022706118799,27.5159045005048,385.146724479203,13.7579522481617,0.0149243632416928,533.247833537087,9.57232454133795,337.27585842353,4.78616225660983,24.4778219812987,9.0388070846083
"20RV002",0.0153343032840602,559.713894171914,20.99270888434,370.929858123941,10.4963544408681,0.0146531040998004,529.847710037561,7.6626388579238,333.002298688107,3.83131938803627,19.5334895070313,7.06833612878835
"20RV200",0.0178656099453153,531.3020349042,26.2345088134574,369.648315330773,13.1172544063348,0.0162703632487829,521.167463532036,10.3378406409082,335.620056270781,5.16892032365462,26.6557160638909,10.1954115592624
"20RV201",0.0170671821024262,556.810133956943,28.2204651100851,380.835950580879,14.1102325543912,0.0159249787705563,535.366461502377,10.5037640604752,344.856215970549,5.25188203475806,26.070479116634,9.77530955160611
"20RV203",0.0144474041993215,617.546462769527,30.3782413961222,408.442414594881,15.1891206983177,0.0136987567426615,565.694433752273,9.80495099433896,350.510854162978,4.90247549012503,26.6740327027141,9.09855702916185
"20RV204",0.014348281677328,617.314128307034,31.6113616151929,407.648015310032,15.8056808080418,0.0137671454898611,563.915851834604,8.88964563503927,349.034499633855,4.4448227959555,25.5049086761851,7.62556429673789
"20RV207",0.0173204304856439,545.331802109233,26.2121276927317,372.772732315826,13.1060638466251,0.0158974263172675,537.223618533081,10.5924840366663,345.652898133513,5.29624202572212,24.637979117098,9.71526838725408
"20RV021",0.0169095115085149,553.484718110611,29.0151086669482,376.124772054342,14.5075543329239,0.0172847610535883,495.100641281154,10.4120256541371,326.072342002238,5.20601283093144,26.5848622330411,10.0334769516605
"20RV220",0.0152682962503217,589.631304359124,29.9620406554445,394.477855506131,14.9810203284531,0.0140962831375724,558.440924998216,10.784557126852,349.154980651019,5.39227857708426,25.2638088379748,9.44191185392125
"20RV221",0.0148103690886712,601.874250057318,30.705030735003,397.683296481232,15.3525153669598,0.0164381367083907,524.700716929886,10.1012881149287,338.627595092475,5.05064405330042,27.8046124509115,9.64846188657108
"20RV232",0.0161225275154141,542.276054337609,31.803144128838,379.097927026636,15.901572064842,0.0163167236021654,499.533952929608,9.99269529323387,320.946841798359,4.99634764392934,28.4412864647625,9.61636553163164
"20RV024",0.018565919956478,520.954330265766,23.0478462716016,359.686107452054,11.5239231348233,0.0178112590068718,485.028907058946,7.97126312556782,317.345903190403,3.98563152538444,22.1971528246573,7.57520815430495
"20RV243",0.0195247894667662,515.89772339569,27.5753493341673,361.854356936903,13.7876746659778,0.0197522188057913,482.814841099271,10.2896617202297,324.075788487889,5.14483085880534,26.1054176494437,9.68100705877606
"20RV244",0.0142525162733352,605.426484565529,34.3246968666725,396.234245202215,17.1623484344078,0.0139286664767965,548.148377089906,10.0374636419092,339.928104642653,5.01873181413477,28.9650792467815,9.23998946741789
"20RV246",0.0132742146239998,627.748535653177,22.3420970732062,403.158044360512,11.1710485370663,0.0151437092086156,525.033221095897,6.6588696554929,331.680367573528,3.32943477895169,20.792551193135,6.32890582204625
"20RV249",0.0177892015431859,544.70177734776,28.1440307778173,375.716962378519,14.0720153874384,0.0161541610027031,515.760877558505,10.1537390362425,331.842436105537,5.07686951841419,25.2638088379748,9.4721782956583
