lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B42_h3h1_ind_sun,:=,(b*h)+(b*d*i)+(f*i),0,0,B42_h3h1_ind_sun,-0.00956401815958825,0.0160278984223425,-0.59671067956459,0.550700561176714,-0.040978121815246,0.0218500854960695,-0.00956401815958825,-0.00538407249714275,-0.0109883217601761,B42,h3h1,ind,sun,sha
B42_h3h1_ind_shade,:=,(B*H)+(B*D*I)+(F*I),0,0,B42_h3h1_ind_shade,0.0473750482160756,0.0131714218820701,3.59680592120171,0.000322148659713362,0.0215595357020354,0.0731905607301158,0.0473750482160756,0.0262164064216951,0.0534611909947739,B42,h3h1,ind,shade,sha
B42_h3h1_ind_diff,:=,((B*H)+(B*D*I)+(F*I))-((b*h)+(b*d*i)+(f*i)),0,0,B42_h3h1_ind_diff,0.0569390663756638,0.0207455991051694,2.74463350453329,0.00605785086822963,0.0162784392918254,0.0975996934595022,0.0569390663756638,0.0316004789188379,0.06444951275495,B42,h3h1,ind,diff,sha
B42_idry_dir_sun,:=,0,0,0,B42_idry_dir_sun,0,0,,,0,0,0,0,0,B42,idry,dir,sun,sha
B42_idry_dir_shade,:=,0,0,0,B42_idry_dir_shade,0,0,,,0,0,0,0,0,B42,idry,dir,shade,sha
B42_idry_dir_diff,:=,0,0,0,B42_idry_dir_diff,0,0,,,0,0,0,0,0,B42,idry,dir,diff,sha
B42_idry_ind_sun,:=,(b*k)+(b*d*l)+(b*h*m)+(b*d*i*m)+(f*l)+(f*i*m),0,0,B42_idry_ind_sun,0.124976393729345,0.0196683309190502,6.35419417355319,2.09521955341074e-10,0.0864271734919908,0.163525613966699,0.124976393729345,0.0670897581353058,0.13692309113489,B42,idry,ind,sun,sha
B42_idry_ind_shade,:=,(B*K)+(B*D*L)+(B*H*M)+(B*D*I*M)+(F*L)+(F*I*M),0,0,B42_idry_ind_shade,0.168390742121585,0.0272137258216193,6.18771362750379,6.10430817005181e-10,0.115052819626064,0.221728664617107,0.168390742121585,0.0830025540747395,0.169261008738847,B42,idry,ind,shade,sha
B42_idry_ind_diff,:=,((B*K)+(B*D*L)+(B*H*M)+(B*D*I*M)+(F*L)+(F*I*M))-((b*k)+(b*d*l)+(b*h*m)+(b*d*i*m)+(f*l)+(f*i*m)),0,0,B42_idry_ind_diff,0.0434143483922407,0.0335772261247938,1.29297006938233,0.196021411159072,-0.0223958055131125,0.109224502297594,0.0434143483922407,0.0159127959394337,0.0323379176039566,B42,idry,ind,diff,sha
B5_bd_dir_sun,:=,c,0,0,B5_bd_dir_sun,-0.839694553822978,0.0624790875079165,-13.4396097528887,0,-0.962151315125421,-0.717237792520536,-0.839694553822978,-0.357801032411827,-0.830406132456709,B5,bd,dir,sun,sha
B5_bd_dir_shade,:=,C,0,0,B5_bd_dir_shade,-0.940527832639168,0.0574340400288913,-16.3757909449875,0,-1.05309648258243,-0.82795918269591,-0.940527832639168,-0.401353363093086,-0.900014921976949,B5,bd,dir,shade,sha
B5_bd_dir_diff,:=,C-c,0,0,B5_bd_dir_diff,-0.10083327881619,0.0848663969416764,-1.18814138987763,0.234777710049006,-0.267168360319556,0.0655018026871757,-0.10083327881619,-0.0435523306812586,-0.0696087895202403,B5,bd,dir,diff,sha
B5_bd_ind_sun,:=,0,0,0,B5_bd_ind_sun,0,0,,,0,0,0,0,0,B5,bd,ind,sun,sha
B5_bd_ind_shade,:=,0,0,0,B5_bd_ind_shade,0,0,,,0,0,0,0,0,B5,bd,ind,shade,sha
B5_bd_ind_diff,:=,0,0,0,B5_bd_ind_diff,0,0,,,0,0,0,0,0,B5,bd,ind,diff,sha
B5_rdry_dir_sun,:=,g,0,0,B5_rdry_dir_sun,-0.0792946494140599,0.0554929517497076,-1.42891388750965,0.153028985382795,-0.188058836239306,0.0294695374111859,-0.0792946494140599,-0.0358285818867137,-0.0831531253987821,B5,rdry,dir,sun,sha
B5_rdry_dir_shade,:=,G,0,0,B5_rdry_dir_shade,-0.150181489377379,0.052095232003625,-2.88282600156054,0.00394125078479579,-0.252286267870743,-0.0480767108840157,-0.150181489377379,-0.0624251506295247,-0.139985290369176,B5,rdry,dir,shade,sha
B5_rdry_dir_diff,:=,G-g,0,0,B5_rdry_dir_diff,-0.0708868399633193,0.076114262076216,-0.931321384845559,0.351687343233759,-0.220068052342545,0.0782943724159069,-0.0708868399633193,-0.026596568742811,-0.0568321649703939,B5,rdry,dir,diff,sha
B5_rdry_ind_sun,:=,c*d,0,0,B5_rdry_ind_sun,-0.458314015712213,0.0404037649144595,-11.3433492319968,0,-0.537503939784377,-0.379124091640049,-0.458314015712213,-0.207085110573198,-0.480615566146632,B5,rdry,ind,sun,sha
B5_rdry_ind_shade,:=,C*D,0,0,B5_rdry_ind_shade,-0.640872172169419,0.0454131015326975,-14.1120546833382,0,-0.729880215599767,-0.551864128739071,-0.640872172169419,-0.266387968635851,-0.597361748658843,B5,rdry,ind,shade,sha
B5_rdry_ind_diff,:=,(C*D)-(c*d),0,0,B5_rdry_ind_diff,-0.182558156457206,0.0607849817807162,-3.00334311385977,0.00267031187127964,-0.301694531548333,-0.0634217813660787,-0.182558156457206,-0.0593028580626525,-0.116746182512211,B5,rdry,ind,diff,sha
B5_h3h1_dir_sun,:=,j,0,0,B5_h3h1_dir_sun,0.603407356401243,0.0630097476112471,9.57641284526486,0,0.47991052040824,0.726904192394246,0.603407356401243,0.298711964529109,0.693268673684698,B5,h3h1,dir,sun,sha
B5_h3h1_dir_shade,:=,J,0,0,B5_h3h1_dir_shade,0.574892338178291,0.062308316696861,9.22657469588251,0,0.452770281515128,0.697014394841454,0.574892338178291,0.289302829863902,0.648747183382343,B5,h3h1,dir,shade,sha
B5_h3h1_dir_diff,:=,J-j,0,0,B5_h3h1_dir_diff,-0.028515018222952,0.0886146411358156,-0.321786759585793,0.74761424556691,-0.202196523352092,0.145166486906188,-0.028515018222952,-0.00940913466520704,-0.0445214903023546,B5,h3h1,dir,diff,sha
B5_h3h1_ind_sun,:=,(c*h)+(c*d*i)+(g*i),0,0,B5_h3h1_ind_sun,-0.0334134212483624,0.0259440502508262,-1.28790304232849,0.197779716327056,-0.0842628253530792,0.0174359828563543,-0.0334134212483624,-0.0165410457742249,-0.0383894528072621,B5,h3h1,ind,sun,sha
B5_h3h1_ind_shade,:=,(C*H)+(C*D*I)+(G*I),0,0,B5_h3h1_ind_shade,-0.152715991522191,0.0272432723135472,-5.60564053262612,2.07486190451078e-08,-0.20611182407776,-0.0993201589666212,-0.152715991522191,-0.076851204266945,-0.17233499696901,B5,h3h1,ind,shade,sha
B5_h3h1_ind_diff,:=,((C*H)+(C*D*I)+(G*I))-((c*h)+(c*d*i)+(g*i)),0,0,B5_h3h1_ind_diff,-0.119302570273828,0.037620335322369,-3.17122559518738,0.00151797207060556,-0.193037072591992,-0.0455680679556653,-0.119302570273828,-0.0603101584927201,-0.133945544161748,B5,h3h1,ind,diff,sha
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,sha
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,sha
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,sha
B5_idry_ind_sun,:=,(c*k)+(c*d*l)+(c*h*m)+(c*d*i*m)+(g*l)+(g*i*m)+(j*m),0,0,B5_idry_ind_sun,0.161726025560601,0.0485159495307822,3.33346099838755,0.000857726959908156,0.0666365118045052,0.256815539316697,0.161726025560601,0.0763448351837839,0.177185680238734,B5,idry,ind,sun,sha
B5_idry_ind_shade,:=,(C*K)+(C*D*L)+(C*H*M)+(C*D*I*M)+(G*L)+(G*I*M)+(J*M),0,0,B5_idry_ind_shade,-0.107713799417114,0.0495063429851889,-2.17575754786289,0.0295733945605043,-0.204744448674371,-0.0106831501598566,-0.107713799417114,-0.0482822227659764,-0.108270479212393,B5,idry,ind,shade,sha
B5_idry_ind_diff,:=,((C*K)+(C*D*L)+(C*H*M)+(C*D*I*M)+(G*L)+(G*I*M)+(J*M))-((c*k)+(c*d*l)+(c*h*m)+(c*d*i*m)+(g*l)+(g*i*m)+(j*m)),0,0,B5_idry_ind_diff,-0.269439824977715,0.0693157655561891,-3.88713624982329,0.000101433825110187,-0.405296229028668,-0.133583420926763,-0.269439824977715,-0.12462705794976,-0.285456159451127,B5,idry,ind,diff,sha
