lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B5_bd_dir_sun,:=,0,0,0,B5_bd_dir_sun,0,0,,,0,0,0,0,0,B5,bd,dir,sun,blh
B5_bd_dir_shade,:=,0,0,0,B5_bd_dir_shade,0,0,,,0,0,0,0,0,B5,bd,dir,shade,blh
B5_bd_dir_diff,:=,0,0,0,B5_bd_dir_diff,0,0,,,0,0,0,0,0,B5,bd,dir,diff,blh
B5_bd_ind_sun,:=,0,0,0,B5_bd_ind_sun,0,0,,,0,0,0,0,0,B5,bd,ind,sun,blh
B5_bd_ind_shade,:=,0,0,0,B5_bd_ind_shade,0,0,,,0,0,0,0,0,B5,bd,ind,shade,blh
B5_bd_ind_diff,:=,0,0,0,B5_bd_ind_diff,0,0,,,0,0,0,0,0,B5,bd,ind,diff,blh
B5_rdry_dir_sun,:=,d,0,0,B5_rdry_dir_sun,0.356111581538727,0.0874639976064526,4.07152189797068,4.67069704701562e-05,0.184685296286183,0.527537866791272,0.356111581538727,0.182290819474342,0.409234255866119,B5,rdry,dir,sun,blh
B5_rdry_dir_shade,:=,D,0,0,B5_rdry_dir_shade,-0.0924426281012839,0.087144578153387,-1.0607960938037,0.288782577805331,-0.263242862729858,0.0783576065272905,-0.0924426281012839,-0.0395590490665655,-0.0814011731878049,B5,rdry,dir,shade,blh
B5_rdry_dir_diff,:=,D-d,0,0,B5_rdry_dir_diff,-0.448554209640011,0.123467114564297,-3.63298527889724,0.000280161007724766,-0.690545307461115,-0.206563111818908,-0.448554209640011,-0.221849868540908,-0.490635429053924,B5,rdry,dir,diff,blh
B5_rdry_ind_sun,:=,0,0,0,B5_rdry_ind_sun,0,0,,,0,0,0,0,0,B5,rdry,ind,sun,blh
B5_rdry_ind_shade,:=,0,0,0,B5_rdry_ind_shade,0,0,,,0,0,0,0,0,B5,rdry,ind,shade,blh
B5_rdry_ind_diff,:=,0,0,0,B5_rdry_ind_diff,0,0,,,0,0,0,0,0,B5,rdry,ind,diff,blh
B5_h3h1_dir_sun,:=,f,0,0,B5_h3h1_dir_sun,0.519545007081114,0.19647503012844,2.64433097041124,0.00818525768759204,0.134461024167951,0.904628989994278,0.519545007081114,0.168650918317626,0.378613323796955,B5,h3h1,dir,sun,blh
B5_h3h1_dir_shade,:=,F,0,0,B5_h3h1_dir_shade,0.321723607949657,0.106097543839129,3.03233794401001,0.00242667358159832,0.113776243176804,0.52967097272251,0.321723607949657,0.164335790052259,0.338155906743085,B5,h3h1,dir,shade,blh
B5_h3h1_dir_diff,:=,F-f,0,0,B5_h3h1_dir_diff,-0.197821399131457,0.223291572327903,-0.885933119056357,0.375653568103056,-0.635464838945468,0.239822040682553,-0.197821399131457,-0.00431512826536753,-0.0404574170538702,B5,h3h1,dir,diff,blh
B5_h3h1_ind_sun,:=,0,0,0,B5_h3h1_ind_sun,0,0,,,0,0,0,0,0,B5,h3h1,ind,sun,blh
B5_h3h1_ind_shade,:=,0,0,0,B5_h3h1_ind_shade,0,0,,,0,0,0,0,0,B5,h3h1,ind,shade,blh
B5_h3h1_ind_diff,:=,0,0,0,B5_h3h1_ind_diff,0,0,,,0,0,0,0,0,B5,h3h1,ind,diff,blh
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,blh
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,blh
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,blh
B5_idry_ind_sun,:=,(d*h)+(f*i),0,0,B5_idry_ind_sun,0.284432853465976,0.0667235149022586,4.26285776285368,2.01828997246079e-05,0.153657167335628,0.415208539596324,0.284432853465976,0.161809142332652,0.363253860758239,B5,idry,ind,sun,blh
B5_idry_ind_shade,:=,(D*H)+(F*I),0,0,B5_idry_ind_shade,0.112533010652729,0.0560338085846707,2.00830558363143,0.0446108289176355,0.00270876391016323,0.222357257395295,0.112533010652729,0.0699369855115868,0.143910250731311,B5,idry,ind,shade,blh
B5_idry_ind_diff,:=,((D*H)+(F*I))-((d*h)+(f*i)),0,0,B5_idry_ind_diff,-0.171899842813247,0.0871310228645081,-1.97288907167494,0.0485082019772865,-0.342673509563819,-0.00112617606267523,-0.171899842813247,-0.0918721568210655,-0.219343610026928,B5,idry,ind,diff,blh
