"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","A42","B42","AA","AB","BA","BB"
"20RV_20RV249","8H5022_5","8H5022",5,"68",5,"Sun",NA,3,"bur_col",1.38286460619163,-1.13822796256935,NA,NA,NA,NA,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV249","8L2022_5","8L2022",5,"68",2,"Shade",1195,3,"bur_col",0.427028632720756,-1.36177378550166,1.19016897163528,-0.146893882571647,1.19034065934515,1.58487571490612,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV249","9H5006_16","9H5006",16,"68",5,"Sun",1567,4,"bur_col",0.888521299216401,-0.760352273685909,0.187075916490942,-0.477027745211524,0.194007853259376,1.88065076181266,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV249","9L2006_16","9L2006",16,"68",2,"Shade",1073,4,"bur_col",0.206208781238798,1.17867392036165,0.721433745902751,1.41295773997304,0.70672575302625,-0.250363982715956,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
"20RV_20RV256","2H6002_7","2H6002",7,"69",6,"Sun",791,1,"bur_col",-0.477416775850869,0.793620611353659,-0.985079008168597,-0.196096302003675,0.993657841814913,0.395654665719728,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","2L3002_7","2L3002",7,"69",3,"Shade",672,1,"bur_col",-0.477416775850869,1.00677739685673,0.187075916490942,0.86025857927561,-0.352914965963918,-1.08719316475246,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","5H6015_3","5H6015",3,"69",6,"Sun",1638,2,"bur_col",1.04480710111635,-0.534205581454125,0.590262131547987,-0.036186589734136,0.415958935856532,1.30144375479382,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","5L3015_3","5L3015",3,"69",3,"Shade",1514,2,"bur_col",0.206208781238798,-0.829579682584728,1.0641361337112,0.106615873029411,2.03667679277432,-0.34992931125014,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","8H4024_15","8H4024",15,"69",4,"Sun",1599,3,"bur_col",1.25567441751391,-0.714571645820287,1.14830129359975,0.249925405165827,1.09542409723582,2.46055386435405,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","8L1024_15","8L1024",15,"69",1,"Shade",970,3,"bur_col",0.206208781238798,-0.534205581454125,2.17611970609576,1.20093657511018,1.73046770933798,1.29766364815526,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","9H5020_15","9H5020",15,"69",5,"Sun",1688,4,"bur_col",1.25567441751391,1.47918985801552,0.479765240389381,1.494725290265,1.73241183088985,1.66735418109091,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV256","9L2020_15","9L2020",15,"69",2,"Shade",684,4,"bur_col",-0.041586431398386,-0.0575744744645495,1.41797726786634,0.941163035990787,0.936346408093057,0.664857832563244,0.999999999956817,4.31827906766102e-11,-8.88178419700125e-16,1,-8.88178419700125e-16,1,-8.88178419661771e-16,0.999999999956818,-3.8354022781393e-26,4.31827906766103e-11
"20RV_20RV258","5H6005_10","5H6005",10,"70",6,"Sun",1693,2,"bur_col",1.18824297761597,0.754480929746628,-0.449393122007658,0.23397758096801,0.768180470932775,1.35449283122957,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV258","5L3005_10","5L3005",10,"70",3,"Shade",1125,2,"bur_col",0.206208781238798,1.06431749179929,0.958102695945253,1.494725290265,1.67993683495059,1.24529299854645,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV258","8H5004_15","8H5004",15,"70",5,"Sun",NA,3,"bur_col",1.25567441751391,0.536950579501293,NA,NA,NA,NA,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV258","8L2004_15","8L2004",15,"70",2,"Shade",1357,3,"bur_col",0.717352592007723,1.55337182188643,0.0722849822062487,1.26608434605253,1.83866229396044,0.751160254654328,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV258","9H6011_11","9H6011",11,"70",6,"Sun",1590,4,"bur_col",0.888521299216401,0.616507413394464,0.3231652366692,0.650540297361429,1.3790124403352,1.89924361801806,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV258","9L3011_11","9L3011",11,"70",3,"Shade",197,4,"bur_col",-0.823373927890408,0.948988397371548,-0.522849284496642,0.345738995328681,0.297376852903182,-0.496567361477259,0.999999999956817,4.31827906766102e-11,0,1,0.999999999999998,1.88737914186277e-15,0,0.999999999956817,0,4.31827906766102e-11
"20RV_20RV272","2H4001_2","2H4001",2,"71",4,"Sun",NA,1,"bur_col",1.55672511375467,-0.500848108058878,NA,-1.32574477235578,NA,NA,4.31832347658201e-11,0.999999999956817,0,1,-8.88178419700125e-16,1,0,4.31832347658201e-11,0,0.999999999956817
