"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"13RV_13RV254","2H4002_8","2H4002",8,"82",4,"Sun",33,1,"sha_col",-1.98971269837454,0.700462259983163,NA,NA,-0.443721430119469,-0.553633402170186,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","2L1002_8","2L1002",8,"82",1,"Shade",42,1,"sha_col",-1.45837633437157,0.754480929746628,-0.179070097029999,0.4563345621208,-0.430837753623582,-1.1635415147223,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H4006_13","3H4006",13,"82",4,"Sun",547,0,"sha_col",-1.29326224708559,-1.67662465759189,-0.256362374804405,-1.34093561948171,-2.30909240563654,-0.342648910390185,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H4013_12","3H4013",12,"82",4,"Sun",527,0,"sha_col",-1.29326224708559,-0.970178458106493,0.0491703369527632,-0.71090338831784,-0.63105577458013,-0.34628406638489,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H5002_1","3H5002",1,"82",5,"Sun",551,0,"sha_col",-1.29326224708559,-0.467628074861939,-0.304243555885595,-0.601970206802711,-0.92294542383216,-0.750123721153147,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H5010_9","3H5010",9,"82",5,"Sun",312,0,"sha_col",-2.07665697818687,-0.760352273685909,-0.256362374804405,-0.772982264212492,-1.06304103457694,-0.649634245215976,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H6005_13","3H6005",13,"82",6,"Sun",339,0,"sha_col",-2.07665697818687,-0.760352273685909,-2.41600785171311,-1.96965929041738,-0.61497741133369,-0.37573358841489,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3H6017_16","3H6017",16,"82",6,"Sun",90,0,"sha_col",-2.75660506023337,-1.73146149015968,-0.449393122007658,-1.49231499085587,-3.96789450201547,-1.9826529280042,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3L1006_13","3L1006",13,"82",1,"Shade",684,0,"sha_col",-0.878379718051946,-1.70394507387433,-1.16114166105029,-1.89584378532145,-3.43689933661148,-2.26401835042319,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3L1013_12","3L1013",12,"82",1,"Shade",111,0,"sha_col",-2.07665697818687,-1.18712554171081,-0.400753527072042,-1.14273573584107,-2.5471141919238,-1.13831311208784,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
"13RV_13RV254","3L2002_1","3L2002",1,"82",2,"Shade",170,0,"sha_col",-2.07665697818687,-1.26127882128687,-0.280272359547358,-1.11210862854198,-1.55005911117627,-1.13378182949263,0.999999999999996,4.32986979603811e-15,3.53921336682106e-11,0.999999999964608,3.53921336682104e-11,0.999999999964604,1.53243330587329e-25,4.32986979588487e-15
