"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"27RV_27RV101","5L1005_2","5L1005",2,"29",1,"Shade",770,2,"oy_col",-0.177391632843378,0.416588186738411,0.936783087783038,0.941163035990787,0.836695029254809,0.201468492733282,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV101","8H4024_9","8H4024",9,"29",4,"Sun",1255,3,"oy_col",0.427028632720756,-0.760352273685909,0.915425197991654,0.043084537756566,-0.223761254173372,1.10147644283827,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV101","8L1024_9","8L1024",9,"29",1,"Shade",621,3,"oy_col",-0.041586431398386,-0.922980270490216,1.3149357154579,0.23397758096801,0.243684866226898,-0.220244352306526,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV101","9H6011_5","9H6011",5,"29",6,"Sun",567,4,"oy_col",-0.477416775850869,0.0264780277426945,-0.232512968949061,-0.194240787535681,0.517054362462715,0.478868647157844,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV101","9L3011_5","9L3011",5,"29",3,"Shade",198,4,"oy_col",-0.823373927890408,-0.163686450235805,-2.08444606296916,-1.10018864452306,-0.0879486104092956,-0.663512871001166,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV103","2H4001_6","2H4001",6,"30",4,"Sun",952,1,"oy_col",-0.177391632843378,1.09896313130193,NA,NA,0.755101926476739,0.47023174412373,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","2L1001_6","2L1001",6,"30",1,"Shade",268,1,"oy_col",-0.823373927890408,-0.970178458106493,0.808051525159321,-0.669920268983363,NA,-3.09837236653065,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","5H6011_7","5H6011",7,"30",6,"Sun",728,2,"oy_col",-0.477416775850869,-0.760352273685909,0.721433745902751,-0.0994872325342734,0.101224032058272,0.139506827309374,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","5L3011_7","5L3011",7,"30",3,"Shade",324,2,"oy_col",-0.823373927890408,1.46058722559794,0.435253511630953,1.44565022902553,1.16019494157744,-0.212545815952937,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","8H4009_7","8H4009",7,"30",4,"Sun",801,3,"oy_col",-0.041586431398386,-0.292654488654064,1.19016897163528,0.58619981645704,0.724415740748998,0.530889374265109,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","8L1009_7","8L1009",7,"30",1,"Shade",625,3,"oy_col",-0.041586431398386,1.04516475318631,0.0953468310755331,0.844093730339241,1.29282652751716,-0.214740852021333,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","9H4006_7","9H4006",7,"30",4,"Sun",871,4,"oy_col",-0.041586431398386,0.596668129023671,0.164220445605791,0.52194987098399,0.554890836537911,-0.210354397403238,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV103","9L1006_7","9L1006",7,"30",1,"Shade",307,4,"oy_col",-0.477416775850869,0.335630372640829,0.568250718108958,0.60227649391896,0.691719793347441,-0.0322614309206067,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV107","2H5016_6","2H5016",6,"31",5,"Sun",431,1,"oy_col",-0.823373927890408,2.18813008819476,-0.912658368641993,1.32252677055185,0.597210478388666,-0.28233959747612,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","2L2016_6","2L2016",6,"31",2,"Shade",60,1,"oy_col",-1.45837633437157,2.24143915134728,0.226951913253955,2.32630937853785,0.528971257852662,-0.410949853683292,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","5H6016_14","5H6016",14,"31",6,"Sun",1012,2,"oy_col",-0.177391632843378,-0.489759646492591,1.39743516127101,0.60227649391896,0.315492211012296,0.276926021987945,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","5L3016_14","5L3016",14,"31",3,"Shade",598,2,"oy_col",-0.477416775850869,0.616507413394464,-0.328276608215762,0.202100211636777,-0.150233470363529,-0.811343649489728,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","8H5005_9","8H5005",9,"31",5,"Sun",1078,3,"oy_col",0.206208781238798,-0.5565218248775,1.54055110740497,0.666639429846859,0.967074068670039,0.894926855957845,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","8L2005_9","8L2005",9,"31",2,"Shade",670,3,"oy_col",-0.041586431398386,0.793620611353659,0.74314931466063,1.10336675243363,1.28376098407906,-0.304486476639671,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","9H5001_6","9H5001",6,"31",5,"Sun",944,4,"oy_col",-0.041586431398386,0.0473794624130327,0.164220445605791,0.0907235946028233,-1.10609850620355,-1.65901433303543,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV107","9L2001_6","9L2001",6,"31",2,"Shade",141,4,"oy_col",-0.823373927890408,-0.467628074861939,-0.874128783907573,-0.958456726827559,-0.430837753623582,-0.843108290611609,0.921406293814008,0.0785937061859918,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717394,2.41425245477541e-09
"27RV_27RV108","2H4010_6","2H4010",6,"32",4,"Sun",1464,1,"oy_col",0.427028632720756,0.636313921440898,NA,NA,1.45009365951176,0.993250192098815,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","2L1010_6","2L1010",6,"32",1,"Shade",540,1,"oy_col",-0.477416775850869,0.503642434705171,1.27694378458113,1.27423345559566,0.396349149446571,0.422104931278432,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","5H5017_10","5H5017",10,"32",5,"Sun",692,2,"oy_col",-0.477416775850869,0.0264780277426945,1.10629101512555,0.763350586808283,0.340523429344088,-0.0322614309206067,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","5L2017_10","5L2017",10,"32",2,"Shade",229,2,"oy_col",-0.823373927890408,0.294927917394201,1.3149357154579,1.13586962966158,0.64661144851615,0.00461799805834662,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","8H5003_6","8H5003",6,"32",5,"Sun",1090,3,"oy_col",0.206208781238798,-0.271030635390015,1.21104994805556,0.618358811752182,1.01035884627478,0.936978083878433,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","8L2003_6","8L2003",6,"32",2,"Shade",150,3,"oy_col",-0.823373927890408,-0.69178876840553,1.47940840022011,0.52194987098399,0.669318293438049,-0.192951778571095,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","9H5016_1","9H5016",1,"32",5,"Sun",889,4,"oy_col",-0.041586431398386,0.00553244152341662,0.524096661521501,0.313777145810605,0.158712633271274,-0.358474452865689,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV108","9L2016_1","9L2016",1,"32",2,"Shade",327,4,"oy_col",0.427028632720756,0.754480929746641,NA,NA,-0.269538591593516,-1.19881156013471,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","2H5003_2","2H5003",2,"33",5,"Sun",1496,1,"oy_col",0.804941549365692,1.00677739685673,0.890134314863454,1.51301924120623,1.64921745328344,1.46927615211959,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","2L2003_2","2L2003",2,"33",2,"Shade",1398,1,"oy_col",0.717352592007723,0.653763269537663,NA,NA,2.43138509494905,0.890455611739531,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","5H6009_3","5H6009",3,"33",6,"Sun",993,2,"oy_col",-0.177391632843378,1.14066042037095,-1.71362640024212,-0.210009693860834,0.652500987345026,0.14625065070535,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","5L3009_3","5L3009",3,"33",3,"Shade",289,2,"oy_col",-0.823373927890408,0.0473794624130327,1.27348429722495,0.908785274644174,0.105324920308257,-0.712509107833483,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","8H4005_14","8H4005",14,"33",4,"Sun",1498,3,"oy_col",0.888521299216401,0.00553244152341662,-0.184993419719517,-0.178465166425221,0.197883030407996,0.256892025223864,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","8L1005_14","8L1005",14,"33",1,"Shade",640,3,"oy_col",-0.041586431398386,0.0473794624130327,0.851119000534591,0.58619981645704,0.638479157136622,-0.271977195129859,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","9H4019_16","9H4019",16,"33",4,"Sun",803,4,"oy_col",-0.041586431398386,0.616507413394464,0.479765240389381,0.763350586808283,-0.432264174562197,-0.617825484612553,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV111","9L1019_16","9L1019",16,"33",1,"Shade",580,4,"oy_col",-0.041586431398386,1.51632624382579,-0.400753527072042,0.908785274644174,0.759932254846107,-0.104122278264046,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV116","2L3016_3","2L3016",3,"34",3,"Shade",NA,1,"oy_col",1.61068280132899,-0.737425732673803,NA,NA,NA,NA,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV116","5H4021_13","5H4021",13,"34",4,"Sun",1173,2,"oy_col",0.206208781238798,0.695539726983662,0.390558445374556,0.763350586808283,0.793359262981154,-0.0535176756214129,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV116","5L1021_13","5L1021",13,"34",1,"Shade",481,2,"oy_col",-0.477416775850869,-0.467628074861939,1.37686016981916,0.60227649391896,-0.398375127296199,-1.02150621276494,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV116","8H5021_12","8H5021",12,"34",5,"Sun",1091,3,"oy_col",0.206208781238798,-0.271030635390015,0.255341541718776,-0.0836718559310667,0.506656622610134,0.569933863964705,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV116","9H4011_9","9H4011",9,"34",4,"Sun",842,4,"oy_col",-0.041586431398386,0.774066037996887,0.656038096917666,1.02219973442922,1.11673398138664,0.320603426099538,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV116","9L1011_9","9L1011",9,"34",1,"Shade",297,4,"oy_col",0.427028632720756,1.66397567433703,NA,NA,0.432823709765303,-0.0313031401299202,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV118","2H4016_11","2H4016",11,"35",4,"Sun",163,1,"oy_col",-1.45837633437157,NA,NA,NA,-2.36265812693817,-0.531062761698479,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","5H6003_8","5H6003",8,"35",6,"Sun",708,2,"oy_col",-0.477416775850869,-1.06563945221471,0.979384300870697,-0.11529604568918,-0.592736656456625,-0.859297627989139,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","5L3003_8","5L3003",8,"35",3,"Shade",561,2,"oy_col",-0.477416775850869,0.968279421561224,0.979384300870697,1.42930155399433,0.298287372914797,-0.25828575341406,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","8H6024_13","8H6024",13,"35",6,"Sun",1115,3,"oy_col",0.206208781238798,0.151241790311019,1.10629101512555,0.86025857927561,-0.0413536930927746,-0.0554667629734956,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","8L3024_13","8L3024",13,"35",3,"Shade",427,3,"oy_col",-0.477416775850869,-0.271030635390015,1.35625207767742,0.731091484675842,-0.144254266305782,-0.785473025062019,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","9H5009_11","9H5009",11,"35",5,"Sun",906,4,"oy_col",-0.041586431398386,0.813144910460097,0.699676902061035,1.08712301355934,0.701025107572796,0.1621357843441,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV118","9L2009_11","9L2009",11,"35",2,"Shade",338,4,"oy_col",-0.477416775850869,0.00553244152341662,1.41797726786634,0.989769310394421,0.032028865904143,-0.63742310899537,0.0785937061859918,0.921406293814008,3.07181404757273e-08,0.999999969281859,2.41425250712933e-09,0.0785937037717393,2.8303887968598e-08,0.92140626551012
"27RV_27RV123","5H4016_3","5H4016",3,"36",4,"Sun",NA,2,"oy_col",0.427028632720756,0.754480929746641,0.209880956706393,0.682744132119947,NA,NA,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV123","5L1016_3","5L1016",3,"36",1,"Shade",12,2,"oy_col",-0.177391632843378,1.2921012615241,NA,NA,-1.31353428601844,-0.953275982767793,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV123","8H5017_14","8H5017",14,"36",5,"Sun",1290,3,"oy_col",0.427028632720756,0.0890518997373894,0.3231652366692,0.23397758096801,0.825468934045732,0.679317685481132,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV123","8L2017_14","8L2017",14,"36",2,"Shade",690,3,"oy_col",-0.041586431398386,0.793620611353659,0.634155478341806,1.02219973442922,0.678025599567639,-0.303311537382932,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV123","9H6016_8","9H6016",8,"36",6,"Sun",1245,4,"oy_col",0.206208781238798,0.656087949505021,-0.874128783907573,-0.11529604568918,-0.529330715244696,-1.12476953484822,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV123","9L3016_8","9L3016",8,"36",3,"Shade",42,4,"oy_col",-1.22826610221238,1.02598479310206,-0.848543596190362,0.202100211636777,-0.164674242724619,-0.61932238344096,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV127","2L3020_3","2L3020",3,"37",3,"Shade",NA,1,"oy_col",1.25567441751391,1.02918335256911,-0.681635847646956,0.132454164878193,NA,NA,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","5H6015_15","5H6015",15,"37",6,"Sun",982,2,"oy_col",-0.177391632843378,-0.946536504493502,1.21104994805556,0.138419184690486,0.240859394084188,0.181122883089797,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","5L3015_15","5L3015",15,"37",3,"Shade",NA,2,"oy_col",-0.823373927890408,0.130553695201923,-3.16081331578233,-1.67264109773027,NA,NA,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","8H6022_14","8H6022",14,"37",6,"Sun",1116,3,"oy_col",0.206208781238798,-0.87611827654154,0.546195679733624,-0.304480653519652,-0.938563854200187,-0.213642881005538,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","8L3022_14","8L3022",14,"37",3,"Shade",708,3,"oy_col",-0.041586431398386,0.476926885019979,0.345676921251071,0.554063454536162,0.588068627351274,-0.658869864032448,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","9H5015_12","9H5015",12,"37",5,"Sun",890,4,"oy_col",-0.041586431398386,0.396403687239879,0.187075916490942,0.377724615717601,-0.0593784641832565,-0.407130979706262,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV127","9L2015_12","9L2015",12,"37",2,"Shade",669,4,"oy_col",-0.041586431398386,-0.206471815857444,1.37686016981916,0.79563155839784,0.719481419650267,0.629548147672739,0.0785937061859918,0.921406293814008,0.99999996928186,3.07181398095935e-08,0.0785937037717394,2.41425245477541e-09,0.921406265510121,2.83038873548181e-08
"27RV_27RV130","2H6007_9","2H6007",9,"38",6,"Sun",1174,1,"oy_col",0.206208781238798,0.103718879236882,NA,NA,-0.847090779686578,0.316891622223359,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","2L3007_9","2L3007",9,"38",3,"Shade",670,1,"oy_col",-0.477416775850869,NA,NA,NA,-0.409592185569175,-0.316293834719969,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","5H4013_8","5H4013",8,"38",4,"Sun",352,2,"oy_col",-0.823373927890408,-0.0154578154079378,-0.13770887278823,-0.162682856262079,-0.401172056208883,-1.1940491276145,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","5L1013_8","5L1013",8,"38",1,"Shade",7,2,"oy_col",-1.45837633437157,-0.534205581454125,0.634155478341806,-0.00449737291779976,0.149768697053333,-0.460316131838355,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","8H4002_4","8H4002",4,"38",4,"Sun",790,3,"oy_col",-0.041586431398386,0.130553695201923,-0.114153259353538,-0.036186589734136,0.597210478388666,-0.413501989415722,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","8L1002_4","8L1002",4,"38",1,"Shade",107,3,"oy_col",-0.823373927890408,-1.31128420118174,0.0027806626049413,-0.958456726827559,-0.485954105040714,-0.706079873446626,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","9H5022_13","9H5022",13,"38",5,"Sun",524,4,"oy_col",-0.477416775850869,-0.142367973500848,-0.280272359547341,-0.351623333577382,0.111457025360127,-0.155657622815504,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV130","9L2022_13","9L2022",13,"38",2,"Shade",1713,4,"oy_col",1.38286460619163,-1.49030078687874,-1.91844610337827,-2.17464787076541,-0.92294542383216,2.17621635007039,0.921406293814008,0.0785937061859916,0.99999996928186,3.07181398095935e-08,0.921406265510121,2.83038873548181e-08,0.0785937037717392,2.4142524547754e-09
"27RV_27RV150","2L1005_6","2L1005",6,"39",1,"Shade",832,1,"oy_col",-0.177391632843378,1.84660681810853,-0.0350707256774575,1.38464001619317,1.52536448768381,0.491397668156997,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","5H4007_3","5H4007",3,"39",4,"Sun",643,2,"oy_col",-0.477416775850869,0.656087949505021,0.612230269955731,0.892604367439868,0.590358809797395,0.109606398722631,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","5L1007_3","5L1007",3,"39",1,"Shade",112,2,"oy_col",-0.823373927890408,0.213060341904871,1.43848670298083,1.1683929423524,0.194007853259376,-0.370779173736379,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","8H5007_16","8H5007",16,"39",5,"Sun",1098,3,"oy_col",0.206208781238798,0.832639191941222,-0.0906546578551972,0.538003806325177,0.837353050608534,0.53662407146756,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","8L2007_16","8L2007",16,"39",2,"Shade",165,3,"oy_col",-0.823373927890408,-0.0575744744645495,1.10629101512555,0.698854386825025,0.503444146886204,-0.0721487678166663,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","9H4007_12","9H4007",12,"39",4,"Sun",827,4,"oy_col",-0.041586431398386,0.516977125489423,-0.280272359547341,0.154330173707703,0.3616801658283,-0.32462241466786,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV150","9L1007_12","9L1007",12,"39",1,"Shade",274,4,"oy_col",-0.477416775850869,0.0682372538277782,1.04300382752981,0.747218293674369,0.537656197878557,0.130179628679458,0.921406293814008,0.0785937061859916,3.07181404757273e-08,0.999999969281859,2.8303887968598e-08,0.92140626551012,2.41425250712933e-09,0.0785937037717391
"27RV_27RV154","2H4015_14","2H4015",14,"40",4,"Sun",678,1,"oy_col",-0.477416775850869,-0.271030635390015,0.24683274710712,-0.0277386531777272,0.041639124017105,0.0139147710664531,0.0785937061859927,0.921406293814007,3.07181404757273e-08,0.999999969281859,2.41425250712936e-09,0.0785937037717402,2.83038879685979e-08,0.921406265510119
"27RV_27RV154","2L1015_14","2L1015",14,"40",1,"Shade",262,1,"oy_col",-0.823373927890408,0.376182795989478,0.694231204237687,0.517572518892246,-1.36420897207215,-0.91482922923758,0.0785937061859927,0.921406293814007,3.07181404757273e-08,0.999999969281859,2.41425250712936e-09,0.0785937037717402,2.83038879685979e-08,0.921406265510119
"27RV_27RV154","5H4005_14","5H4005",14,"40",4,"Sun",638,2,"oy_col",0.427028632720756,0.715218045348787,NA,NA,-0.830513873168149,-0.497929660980803,0.0785937061859927,0.921406293814007,3.07181404757273e-08,0.999999969281859,2.41425250712936e-09,0.0785937037717402,2.83038879685979e-08,0.921406265510119
"27RV_27RV154","5L1005_14","5L1005",14,"40",1,"Shade",484,2,"oy_col",-0.477416775850869,0.948988397371548,1.02183459697733,1.44565022902553,0.325371327001784,-0.0554667629734956,0.0785937061859927,0.921406293814007,3.07181404757273e-08,0.999999969281859,2.41425250712936e-09,0.0785937037717402,2.83038879685979e-08,0.921406265510119
