"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h3_h1","i_dry","r_dry"
"9L1004_12","9L1004",12,"28RV385","106",1,"Shade",1068,4,"jea_col",0.187423883105303,NA,0.844116332359731,0.704848825102011
"9L1004_14","9L1004",14,"21RV283","83",1,"Shade",292,4,"blh_col",-0.490407063498618,0.601855825931297,0.184194788872438,-0.470142782684291
"9L1004_15","9L1004",15,"20RV332","95",1,"Shade",1280,4,"bur_col",0.410114698004073,0.56966492240786,1.81137672073877,0.826013442875155
"9L1004_2","9L1004",2,"27RV154","40",1,"Shade",621,4,"oy_col",-0.0602319351786747,1.1689812335256,1.62745678174319,0.31404654662949
"9L1004_3","9L1004",3,"13RV007","5",1,"Shade",1281,4,"sha_col",0.410114698004073,1.33227293247107,0.867504014379343,0.5626199641057
"9L1004_4","9L1004",4,"8RV321","108",1,"Shade",97,4,"cvi_col",-0.827273937535105,NA,0.19003951478711,-0.525987986470742
"9L1004_5","9L1004",5,"28RV128","39",1,"Shade",623,4,"jea_col",-0.0602319351786747,1.39773879131424,1.05583392404962,-0.0491677279090249
"9L1004_6","9L1004",6,"8RV146","49",1,"Shade",98,4,"cvi_col",-0.827273937535105,NA,-0.372574608182635,-0.371032121196146
"9L1004_7","9L1004",7,"27RV284","80",1,"Shade",620,4,"oy_col",-0.0602319351786747,1.34863148515585,1.23968390803593,-0.298046619752993
"9L1004_8","9L1004",8,"27RV369","103",1,"Shade",619,4,"oy_col",-0.0602319351786747,0.779333840135917,0.676302939322199,-0.0282582686562822
"9L1004_9","9L1004",9,"21RV186","51",1,"Shade",622,4,"blh_col",-0.0602319351786747,0.441146107412965,0.573298865048334,-0.0539635485870349
"9L1005_1","9L1005",1,"28RV370","102",1,"Shade",654,4,"jea_col",-0.0602319351786747,1.12009925127235,0.181264563276069,-0.581456247609332
"9L1005_10","9L1005",10,"20RV220","62",1,"Shade",314,4,"bur_col",-0.490407063498618,0.908854082560515,0.204560490012015,-0.557596787447292
"9L1005_11","9L1005",11,"8RV285","90",1,"Shade",102,4,"cvi_col",-0.827273937535105,-0.305463944565316,-0.06752387057435,-0.804937483756426
"9L1005_12","9L1005",12,"29RV494","115",1,"Shade",101,4,"ita_col",-0.827273937535105,NA,-0.822824387768923,-0.748963595178057
"9L1005_13","9L1005",13,"29RV464","111",1,"Shade",653,4,"ita_col",-0.0602319351786747,-0.0846508895962876,0.105220698470293,0.429829860817594
"9L1005_15","9L1005",15,"21RV485","141",1,"Shade",313,4,"blh_col",-0.490407063498618,0.345018500605827,0.189066845095229,-0.367408585945739
"9L1005_16","9L1005",16,"5837","BOR-1",1,"Shade",1274,4,"accession",0.410114698004073,1.97404800639331,1.54831510513052,0.493090368264111
"9L1005_2","9L1005",2,"29RV461","110",1,"Shade",1539,4,"ita_col",0.882001847873681,-1.59652200324582,-0.839349005657889,0.492431290013799
"9L1005_4","9L1005",4,"8RV259","80",1,"Shade",652,4,"cvi_col",-1.21671136244911,-0.64949902243979,0.0928827276591276,-1.72958478854094
"9L1005_5","9L1005",5,"8RV124","41",1,"Shade",1540,4,"cvi_col",0.882001847873681,0.860240750845996,2.02743757681781,0.530829580777161
"9L1005_6","9L1005",6,"28RV513","149",1,"Shade",NA,4,"jea_col",1.80232942528854,NA,NA,NA
"9L1005_7","9L1005",7,"21RV467","133",1,"Shade",1703,4,"blh_col",1.39811494988812,-1.55157393112242,-0.057303319564951,2.74835265782412
"9L1005_9","9L1005",9,"27RV212","57",1,"Shade",315,4,"oy_col",-0.490407063498618,0.892643913199747,0.246426002240447,-0.758665572326844
"9L1006_1","9L1006",1,"28RV417","115",1,"Shade",109,4,"jea_col",-0.827273937535105,0.329019384051997,-0.149299909326117,-0.557596787447292
"9L1006_10","9L1006",10,"27RV167","47",1,"Shade",659,4,"oy_col",-0.0602319351786747,1.26689185172894,0.803722651723783,0.396458957963992
"9L1006_11","9L1006",11,"8RV236","72",1,"Shade",1278,4,"cvi_col",0.410114698004073,0.521424222434368,0.500884061047411,-0.435439692241396
"9L1006_12","9L1006",12,"6906","C24",1,"Shade",1276,4,"accession",0.410114698004073,0.957518741271019,1.36755380488522,0.354382493611842
"9L1006_13","9L1006",13,"13RV307","97",1,"Shade",107,4,"sha_col",-0.827273937535105,-1.35568244197317,-0.113745668362436,-0.339945963396428
"9L1006_14","9L1006",14,"13RV152","51",1,"Shade",308,4,"sha_col",-0.490407063498618,0.0104074164939676,0.486336680230608,0.0884916853252254
"9L1006_15","9L1006",15,"21RV115","37",1,"Shade",1277,4,"blh_col",0.410114698004073,1.10381622228034,0.717048552579007,0.785765971786962
"9L1006_16","9L1006",16,"27RV492","141",1,"Shade",658,4,"oy_col",-0.0602319351786747,0.779333840135917,0.612867966208916,-0.0179188097089776
"9L1006_2","9L1006",2,"20RV355","103",1,"Shade",1064,4,"bur_col",0.187423883105303,0.409078395320422,0.62783847492632,0.792817513708609
"9L1006_3","9L1006",3,"29RV213","48",1,"Shade",105,4,"ita_col",-0.827273937535105,-1.55157393112242,-0.907233722204861,-0.323497977810186
"9L1006_4","9L1006",4,"28RV096","30",1,"Shade",306,4,"jea_col",-0.490407063498618,0.763169910512593,0.221817041643353,-0.378308486245093
"9L1006_5","9L1006",5,"6894","BAY-0",1,"Shade",108,4,"accession",-0.827273937535105,-0.116281286725143,0.00923523782729693,-0.237515752489572
"9L1006_6","9L1006",6,"21RV052","17",1,"Shade",106,4,"blh_col",-0.827273937535105,0.297040328006886,0.218953570291217,-0.0273151777176124
"9L1006_7","9L1006",7,"27RV103","30",1,"Shade",307,4,"oy_col",-0.490407063498618,0.601855825931297,0.692148051721182,-0.0472539729865117
"9L1006_8","9L1006",8,"13RV059","24",1,"Shade",1597,4,"sha_col",1.04392308436354,-0.866414151635751,-0.408770609793346,1.22415173479699
"9L1006_9","9L1006",9,"20RV404","112",1,"Shade",309,4,"bur_col",-0.490407063498618,0.666309993664302,0.745750779512492,0.403473413795158
"9L1007_1","9L1007",1,"27RV161","43",1,"Shade",604,4,"oy_col",-0.0602319351786747,0.0898111543652877,0.323494731001617,-0.721865074999554
"9L1007_10","9L1007",10,"21RV492","146",1,"Shade",NA,4,"blh_col",2.04319744203574,NA,NA,NA
"9L1007_11","9L1007",11,"8RV495","149",1,"Shade",275,4,"cvi_col",-0.490407063498618,-0.116281286725143,-0.878592579205413,0.123679769806941
"9L1007_12","9L1007",12,"27RV150","39",1,"Shade",274,4,"oy_col",-0.490407063498618,0.747011839540493,0.538275100269681,0.115176688317924
"9L1007_13","9L1007",13,"13RV410","121",1,"Shade",66,4,"sha_col",-0.827273937535105,-0.242518749370964,-0.0370535802684798,-0.588556849251407
"9L1007_14","9L1007",14,"180AV","Blh-1",1,"Shade",NA,4,"accession",1.80232942528854,NA,NA,NA
"9L1007_15","9L1007",15,"13RV337","108",1,"Shade",65,4,"sha_col",-0.827273937535105,-0.727155839049105,-0.085854518909466,-0.454607871332054
"9L1007_16","9L1007",16,"5837","BOR-4",1,"Shade",1052,4,"accession",0.187423883105303,1.34863148515585,1.89925099582563,0.673590445942658
"9L1007_2","9L1007",2,"13RV198","64",1,"Shade",1053,4,"sha_col",0.187423883105303,0.747011839540493,0.864921513071152,-0.0684500857076947
"9L1007_3","9L1007",3,"28RV059","25",1,"Shade",603,4,"jea_col",-0.0602319351786747,1.44689327260883,0.935144155407648,-0.367408585945739
"9L1007_4","9L1007",4,"28RV357","94",1,"Shade",1418,4,"jea_col",0.705915910055809,0.441146107412965,1.04252227446647,1.71011889608948
"9L1007_5","9L1007",5,"20RV290","79",1,"Shade",1267,4,"bur_col",0.410114698004073,0.892643913199747,1.12307130459926,1.03590216384305
"9L1007_6","9L1007",6,"27RV068","23",1,"Shade",1266,4,"oy_col",0.410114698004073,1.43050322720123,0.302750358945257,0.0506316032395333
"9L1007_7","9L1007",7,"20RV081","21",1,"Shade",1532,4,"bur_col",0.882001847873681,0.441146107412965,1.97245992123759,1.89737181930494
"9L1007_8","9L1007",8,"28RV034","15",1,"Shade",64,4,"jea_col",-0.827273937535105,0.860240750845996,0.566353234124787,-0.19646572849981
"9L1007_9","9L1007",9,"21RV377","103",1,"Shade",67,4,"blh_col",-0.827273937535105,0.10571216935088,-0.177098044832458,-0.169066457539193
"9L1008_1","9L1008",1,"27RV078","24",1,"Shade",1047,4,"oy_col",0.187423883105303,1.90787704194701,1.43104577742274,0.0108187451201893
"9L1008_11","9L1008",11,"13RV048","20",1,"Shade",86,4,"sha_col",-0.827273937535105,-0.242518749370964,0.058463088094775,0.0353814707733451
"9L1008_12","9L1008",12,"21RV473","134",1,"Shade",1701,4,"blh_col",1.39811494988812,-0.789132719663549,-1.20786982699784,3.08374226852796
"9L1008_14","9L1008",14,"20RV188","52",1,"Shade",87,4,"bur_col",-0.827273937535105,0.20125813970518,0.742972281257286,0.0815236224092408
"9L1008_15","9L1008",15,"20RV194","56",1,"Shade",1046,4,"bur_col",0.187423883105303,0.698572957722764,0.677749673018976,0.281720324395834
"9L1008_16","9L1008",16,"28RV498","141",1,"Shade",284,4,"jea_col",-0.490407063498618,0.489294419712744,0.247365147822324,-0.0772143804152426
"9L1008_2","9L1008",2,"13RV416","124",1,"Shade",88,4,"sha_col",-0.827273937535105,-0.226764211571402,0.0762853089661306,-0.38196143065568
"9L1008_4","9L1008",4,"20RV067","19",1,"Shade",1746,4,"bur_col",1.52306546206155,-0.116281286725143,NA,NA
"9L1008_5","9L1008",5,"29RV602","137",1,"Shade",610,4,"ita_col",-0.0602319351786747,0.763169910512593,0.879716624256199,0.261821800588197
"9L1008_6","9L1008",6,"21RV122","38",1,"Shade",609,4,"blh_col",-0.0602319351786747,1.12009925127235,0.910806216753347,0.791193084055608
"9L1008_7","9L1008",7,"8RV385","124",1,"Shade",285,4,"cvi_col",-0.490407063498618,0.617960351151293,0.250179355100642,-0.311870144722665
"9L1008_8","9L1008",8,"21RV204","55",1,"Shade",608,4,"blh_col",-0.0602319351786747,-0.477948502348199,0.436060026416188,-0.124908163151656
"9L1008_9","9L1008",9,"6977","VAN-0",1,"Shade",1747,4,"accession",1.52306546206155,0.137534275658953,NA,NA
"9L1009_1","9L1009",1,"100000","WIL-1-Dean-Lab",1,"Shade",643,4,"accession",-0.0602319351786747,1.49609455253608,1.32877561891545,0.627279026364296
"9L1009_10","9L1009",10,"8RV058","21",1,"Shade",305,4,"cvi_col",-0.490407063498618,0.393053949352358,0.0436379050198152,0.0910959710658221
"9L1009_11","9L1009",11,"29RV621","143",1,"Shade",NA,4,"ita_col",1.80232942528854,NA,NA,NA
"9L1009_12","9L1009",12,"6945","NOK-3",1,"Shade",1420,4,"accession",0.705915910055809,-0.211002434503701,0.658111484696414,0.633896034938431
"9L1009_13","9L1009",13,"20RV409","114",1,"Shade",1422,4,"bur_col",0.705915910055809,1.39773879131424,1.61962301826658,0.195609425058259
"9L1009_14","9L1009",14,"28RV360","95",1,"Shade",1651,4,"jea_col",1.26420229517191,1.39773879131424,1.72382808147574,2.46812925521671
"9L1009_15","9L1009",15,"7514","RRS-7",1,"Shade",1649,4,"accession",1.26420229517191,0.521424222434368,1.49536395197977,1.19251628111998
"9L1009_16","9L1009",16,"8378","SAP-0",1,"Shade",1063,4,"accession",0.187423883105303,1.3159196783141,1.11752345919403,-0.46494437056137
"9L1009_2","9L1009",2,"21RV130","39",1,"Shade",1753,4,"blh_col",1.52306546206155,-3.35919900460451,NA,NA
"9L1009_3","9L1009",3,"20RV135","33",1,"Shade",1650,4,"bur_col",1.04392308436354,-2.74977085305456,-1.37527558941433,-2.71828564880322
"9L1009_4","9L1009",4,"6942","Nd-1",1,"Shade",641,4,"accession",-0.0602319351786747,0.892643913199747,0.134657317301345,-0.455895568829244
"9L1009_5","9L1009",5,"20RV460","124",1,"Shade",642,4,"bur_col",-0.0602319351786747,1.5125053147122,1.02088380041116,0.650016834225094
"9L1009_6","9L1009",6,"8RV223","66",1,"Shade",91,4,"cvi_col",-0.827273937535105,-0.665046699185107,-0.309146459807348,-0.501766456337236
"9L1009_7","9L1009",7,"29RV577","130",1,"Shade",1421,4,"ita_col",0.705915910055809,-0.100469599805218,0.234167800556378,1.09816928524322
"9L1009_8","9L1009",8,"13RV301","93",1,"Shade",304,4,"sha_col",-0.490407063498618,-0.524829440145536,0.186145355757852,0.267205837445631
"9L1009_9","9L1009",9,"8RV493","147",1,"Shade",92,4,"cvi_col",-0.827273937535105,-0.509210231017733,-0.148102080385193,-0.517864899013588
"9L1010_1","9L1010",1,"8RV170","55",1,"Shade",628,4,"cvi_col",-0.0602319351786747,-0.35259543369388,0.0552976211408869,-0.104837425762542
"9L1010_10","9L1010",10,"21RV202","54",1,"Shade",NA,4,"blh_col",1.695796440548,NA,NA,NA
"9L1010_11","9L1010",11,"28RV457","131",1,"Shade",1755,4,"jea_col",1.52306546206155,0.0262745717893292,NA,NA
"9L1010_12","9L1010",12,"21RV060","19",1,"Shade",NA,4,"blh_col",2.21387867570304,NA,NA,NA
"9L1010_13","9L1010",13,"13RV185","62",1,"Shade",625,4,"sha_col",-0.0602319351786747,0.409078395320422,0.483086428094816,-0.202866551564417
"9L1010_14","9L1010",14,"20RV153","40",1,"Shade",1536,4,"bur_col",0.882001847873681,2.04029567435556,1.97414168023197,1.85066126787647
"9L1010_15","9L1010",15,"27RV176","51",1,"Shade",323,4,"oy_col",-0.490407063498618,0.425109121526238,-0.130240384500094,-0.884800370998842
"9L1010_16","9L1010",16,"27RV342","96",1,"Shade",624,4,"oy_col",-0.0602319351786747,0.601855825931297,0.577913129806571,-0.314187772259021
"9L1010_2","9L1010",2,"7340","Sav-0",1,"Shade",15,4,"accession",-1.21671136244911,0.185317275004189,-0.530122305851479,-1.16487680075357
"9L1010_3","9L1010",3,"29RV405","99",1,"Shade",1058,4,"ita_col",0.187423883105303,0.281060431552699,-0.434317181020488,-1.01496190432139
"9L1010_4","9L1010",4,"29RV198","43",1,"Shade",1704,4,"ita_col",1.39811494988812,0.601855825931297,0.829660723417174,0.823893066462093
"9L1010_5","9L1010",5,"13RV332","106",1,"Shade",627,4,"sha_col",-0.0602319351786747,0.811679204463969,0.597001866864643,0.192379791382512
"9L1010_6","9L1010",6,"20RV026","11",1,"Shade",1537,4,"bur_col",0.882001847873681,1.72630859370018,2.16282955528598,0.766069111136828
"9L1010_7","9L1010",7,"20RV189","53",1,"Shade",1425,4,"bur_col",0.705915910055809,1.56176841803047,1.84141167165968,1.4846390414168
"9L1010_8","9L1010",8,"13RV081","32",1,"Shade",14,4,"sha_col",-1.21671136244911,-0.35259543369388,-0.761911785869497,-0.886593619821105
"9L1010_9","9L1010",9,"27RV451","131",1,"Shade",626,4,"oy_col",-0.0602319351786747,-0.835527139223541,0.239836847020085,-0.282094349819314
"9L1011_1","9L1011",1,"27RV467","133",1,"Shade",NA,4,"oy_col",-0.0602319351786747,-0.633943260283072,NA,NA
"9L1011_10","9L1011",10,"21RV355","98",1,"Shade",1653,4,"blh_col",1.26420229517191,0.233159529937779,0.682082320071634,2.52456309491392
"9L1011_11","9L1011",11,"20RV354","102",1,"Shade",1283,4,"bur_col",0.410114698004073,0.892643913199747,0.695012797643243,0.132975321641036
"9L1011_12","9L1011",12,"13RV255","83",1,"Shade",1598,4,"sha_col",1.04392308436354,-2.80443780432535,-2.14074887842239,-0.0377240723157135
"9L1011_13","9L1011",13,"13RV095","35",1,"Shade",1426,4,"sha_col",-0.490407063498618,-3.04284710769293,-2.49687377400126,0.63928862332725
"9L1011_14","9L1011",14,"29RV162","31",1,"Shade",93,4,"ita_col",-0.827273937535105,-0.274005994965415,0.144685867879745,-0.01979308087655
"9L1011_15","9L1011",15,"27RV486","139",1,"Shade",614,4,"oy_col",-0.0602319351786747,1.1689812335256,0.893746837162855,-0.239710587294937
"9L1011_16","9L1011",16,"27RV298","85",1,"Shade",613,4,"oy_col",-0.0602319351786747,1.25055993682278,0.514506457332136,-0.415291411927958
"9L1011_2","9L1011",2,"27RV411","121",1,"Shade",296,4,"oy_col",-0.490407063498618,0.281060431552699,0.46591667020355,-0.459766123088196
"9L1011_3","9L1011",3,"20RV002","1",1,"Shade",1066,4,"bur_col",0.187423883105303,0.521424222434368,0.436060026416188,0.135500063281874
"9L1011_4","9L1011",4,"28RV419","116",1,"Shade",1756,4,"jea_col",1.52306546206155,1.15268177233235,NA,NA
"9L1011_5","9L1011",5,"29RV630","146",1,"Shade",94,4,"ita_col",-0.827273937535105,-1.20382240745534,-0.368450246456535,0.0568638357061825
"9L1011_6","9L1011",6,"186AV","Col-0",1,"Shade",5,4,"accession",-1.21671136244911,-0.509210231017733,-0.0516529689048171,-0.483228161972781
"9L1011_7","9L1011",7,"8RV202","62",1,"Shade",4,4,"cvi_col",-1.21671136244911,-0.462306047205674,-0.480765366185194,-1.40799536273059
"9L1011_9","9L1011",9,"27RV116","34",1,"Shade",297,4,"oy_col",0.410114698004073,NA,0.433547365822373,-0.046298071671421
"9L1012_1","9L1012",1,"29RV034","5",1,"Shade",NA,4,"ita_col",1.695796440548,NA,NA,NA
"9L1012_10","9L1012",10,"8RV197","59",1,"Shade",1423,4,"cvi_col",0.705915910055809,0.844047791908981,0.711389839436178,0.538520697713907
"9L1012_11","9L1012",11,"21RV489","143",1,"Shade",636,4,"blh_col",-0.0602319351786747,0.0898111543652877,0.958522191850267,0.233813736129377
"9L1012_12","9L1012",12,"29RV614","141",1,"Shade",8,4,"ita_col",-1.21671136244911,-0.804605994024201,-0.861654282851099,-0.80662139676222
"9L1012_13","9L1012",13,"8RV009","3",1,"Shade",1273,4,"cvi_col",-0.490407063498618,-0.758160960177505,1.04019638907512,-1.13821712369037
"9L1012_14","9L1012",14,"6973","ULL2-3",1,"Shade",317,4,"accession",-0.490407063498618,-0.430998114199063,-0.216587907935027,0.0710073303929039
"9L1012_15","9L1012",15,"8RV179","56",1,"Shade",635,4,"cvi_col",-0.0602319351786747,-0.0846508895962876,0.0700173812220286,-0.16802339830428
"9L1012_16","9L1012",16,"8RV255","77",1,"Shade",316,4,"cvi_col",-0.490407063498618,0.441146107412965,0.0114068805487144,-0.895598254060145
"9L1012_2","9L1012",2,"27RV500","146",1,"Shade",NA,4,"oy_col",-0.490407063498618,0.811679204463969,NA,NA
"9L1012_3","9L1012",3,"27RV226","61",1,"Shade",637,4,"oy_col",-0.0602319351786747,1.33227293247107,0.991790843553637,0.135500063281874
"9L1012_4","9L1012",4,"27RV497","144",1,"Shade",99,4,"oy_col",-0.827273937535105,0.425109121526238,0.250179355100642,-0.453321413134004
"9L1012_5","9L1012",5,"29RV057","8",1,"Shade",640,4,"ita_col",-0.0602319351786747,-0.368291029894301,0.0637252149021071,0.572027839185898
"9L1012_6","9L1012",6,"8374","RSCH-4",1,"Shade",318,4,"accession",-0.0602319351786747,1.25055993682278,-0.365706551629014,-1.00901161091244
"9L1012_6","9L1012",6,"8374","RSCH-4",1,"Shade",638,4,"accession",-0.0602319351786747,1.25055993682278,1.41620919586048,0.608474545839584
"9L1012_8","9L1012",8,"21RV083","27",1,"Shade",1702,4,"blh_col",1.39811494988812,-0.211002434503701,1.02088380041116,2.53850154131834
"9L1012_9","9L1012",9,"27RV344","98",1,"Shade",639,4,"oy_col",-0.0602319351786747,0.779333840135917,0.557046764274907,0.497038758067166
"9L1013_1","9L1013",1,"20RV303","85",1,"Shade",651,4,"bur_col",-0.0602319351786747,0.601855825931297,1.12473209694892,0.444197173561461
"9L1013_10","9L1013",10,"6008","DUK",1,"Shade",2,4,"accession",-1.21671136244911,-0.258266019909922,0.255793293866056,-0.190094447348101
"9L1013_11","9L1013",11,"8RV134","43",1,"Shade",89,4,"cvi_col",-0.827273937535105,-0.789132719663549,-0.67972021035978,-0.534161196381748
"9L1013_12","9L1013",12,"28RV504","144",1,"Shade",1757,4,"jea_col",1.52306546206155,1.57819968004034,NA,NA
"9L1013_13","9L1013",13,"21RV228","66",1,"Shade",302,4,"blh_col",-0.490407063498618,0.361023981076149,0.176369138686966,-0.262970867631481
"9L1013_14","9L1013",14,"29RV180","38",1,"Shade",300,4,"ita_col",-0.490407063498618,-0.742662551046305,-0.974148912181671,-0.840775225164538
"9L1013_15","9L1013",15,"29RV163","32",1,"Shade",299,4,"ita_col",-0.490407063498618,0.361023981076149,0.222770418775383,-0.334048777192894
"9L1013_2","9L1013",2,"28RV348","93",1,"Shade",301,4,"jea_col",-0.490407063498618,0.876439463636765,-0.251953299821226,-1.18526206807374
"9L1013_3","9L1013",3,"29RV423","101",1,"Shade",649,4,"ita_col",-0.0602319351786747,0.20125813970518,0.122541063546113,-0.0358258138198853
"9L1013_4","9L1013",4,"27RV432","126",1,"Shade",648,4,"oy_col",-0.0602319351786747,0.844047791908981,0.935144155407648,-0.179540497040323
"9L1013_5","9L1013",5,"6966","SQ-1",1,"Shade",1429,4,"accession",0.705915910055809,1.5125053147122,1.47073981011921,0.620633088341557
"9L1013_6","9L1013",6,"13RV482","142",1,"Shade",NA,4,"sha_col",1.90275823628666,NA,NA,NA
"9L1013_7","9L1013",7,"8RV008","2",1,"Shade",1065,4,"cvi_col",0.187423883105303,0.617960351151293,0.486336680230608,0.714558881262322
"9L1013_8","9L1013",8,"28RV010","4",1,"Shade",298,4,"jea_col",-0.490407063498618,0.281060431552699,0.116448994121106,-0.286633146790266
"9L1013_9","9L1013",9,"21RV179","48",1,"Shade",650,4,"blh_col",-0.0602319351786747,1.33227293247107,1.10972560611915,0.0199657516422173
"9L1014_1","9L1014",1,"236AV","Sha",1,"Shade",591,4,"accession",-0.0602319351786747,0.393053949352358,0.965229011283559,0.530829580777161
"9L1014_10","9L1014",10,"28RV012","6",1,"Shade",588,4,"jea_col",-0.0602319351786747,0.10571216935088,0.174406851657979,-0.140153319917068
"9L1014_11","9L1014",11,"21RV033","8",1,"Shade",NA,4,"blh_col",1.695796440548,NA,NA,NA
"9L1014_12","9L1014",12,"28RV364","97",1,"Shade",NA,4,"jea_col",1.695796440548,NA,NA,NA
"9L1014_13","9L1014",13,"8RV330","110",1,"Shade",81,4,"cvi_col",-0.827273937535105,-0.866414151635751,-0.127873669365535,-0.283227635612646
"9L1014_14","9L1014",14,"13RV260","85",1,"Shade",587,4,"sha_col",-0.0602319351786747,0.698572957722764,0.425986289520055,0.0550859813893573
"9L1014_15","9L1014",15,"20RV371","106",1,"Shade",586,4,"bur_col",-0.0602319351786747,1.33227293247107,1.36755380488522,0.70599438018722
"9L1014_16","9L1014",16,"29RV511","117",1,"Shade",1413,4,"ita_col",0.705915910055809,0.505356241574325,-0.172229080934347,-1.30272359484537
"9L1014_2","9L1014",2,"8RV245","75",1,"Shade",590,4,"cvi_col",-0.0602319351786747,-0.195233445932737,0.780775657060975,0.508821886490938
"9L1014_3","9L1014",3,"28RV426","118",1,"Shade",1593,4,"jea_col",1.52306546206155,NA,-1.74665909336974,2.53599266224087
"9L1014_4","9L1014",4,"13RV030","13",1,"Shade",NA,4,"sha_col",1.90275823628666,NA,NA,NA
"9L1014_5","9L1014",5,"28RV216","57",1,"Shade",291,4,"jea_col",-0.490407063498618,-1.12752878143117,-0.711746857067712,-1.36475663339512
"9L1014_6","9L1014",6,"27RV030","12",1,"Shade",589,4,"oy_col",-0.0602319351786747,1.52892122199575,1.20680446752839,0.296092083939705
"9L1014_8","9L1014",8,"27RV062","20",1,"Shade",80,4,"oy_col",-0.827273937535105,-0.711640861285831,0.189066845095229,-0.00208719347198159
"9L1014_9","9L1014",9,"28RV154","43",1,"Shade",1414,4,"jea_col",0.705915910055809,0.521424222434368,-1.20786982699784,1.7030266564989
"9L1015_1","9L1015",1,"20RV302","84",1,"Shade",290,4,"bur_col",-0.490407063498618,0.941291513307353,0.94379516703249,-0.476669415310036
"9L1015_10","9L1015",10,"29RV580","131",1,"Shade",596,4,"ita_col",-0.0602319351786747,-0.0371528786410457,0.296384403147055,0.242429079526257
"9L1015_11","9L1015",11,"6980","WS-0",1,"Shade",NA,4,"accession",2.13073046627148,NA,NA,NA
"9L1015_12","9L1015",12,"13RV039","18",1,"Shade",1042,4,"sha_col",0.187423883105303,-0.535237907397195,-0.361599787687307,0.638091920673145
"9L1015_14","9L1015",14,"13RV505","150",1,"Shade",1043,4,"sha_col",0.187423883105303,1.1689812335256,1.01616828112793,0.661849160789734
"9L1015_15","9L1015",15,"28RV300","78",1,"Shade",NA,4,"jea_col",1.80232942528854,NA,NA,NA
"9L1015_16","9L1015",16,"8RV401","126",1,"Shade",287,4,"cvi_col",-0.490407063498618,-1.14280642338468,-0.99438402191314,-0.977748584459356
"9L1015_2","9L1015",2,"13RV071","27",1,"Shade",289,4,"sha_col",-0.490407063498618,-0.69611765450685,0.267891180416937,-0.388071741443371
"9L1015_3","9L1015",3,"21RV131","40",1,"Shade",NA,4,"blh_col",1.90275823628666,NA,NA,NA
"9L1015_4","9L1015",4,"27RV042","14",1,"Shade",NA,4,"oy_col",-0.490407063498618,0.601855825931297,NA,NA
"9L1015_5","9L1015",5,"21RV291","85",1,"Shade",597,4,"blh_col",-0.0602319351786747,-1.05100110636911,-0.414412511113056,-1.32304356296902
"9L1015_7","9L1015",7,"8RV125","42",1,"Shade",3,4,"cvi_col",-1.21671136244911,-0.35259543369388,-0.318435897621436,-0.462352736853125
"9L1015_8","9L1015",8,"25AV","JEA",1,"Shade",1749,4,"accession",1.52306546206155,1.25055993682278,NA,NA
"9L1015_8","9L1015",8,"25AV","JEA",1,"Shade",288,4,"accession",1.52306546206155,1.25055993682278,0.0200645304414019,-0.0929320940949808
"9L1015_9","9L1015",9,"8274","CAN-0",1,"Shade",NA,4,"accession",2.13073046627148,NA,NA,NA
"9L1016_1","9L1016",1,"27RV228","62",1,"Shade",286,4,"oy_col",-0.490407063498618,0.361023981076149,0.127600451176885,-0.298046619752993
"9L1016_10","9L1016",10,"13RV388","116",1,"Shade",84,4,"sha_col",-0.827273937535105,-0.068825182140577,-0.205383314481415,-0.0587757997987473
"9L1016_11","9L1016",11,"29RV311","73",1,"Shade",606,4,"ita_col",-0.0602319351786747,0.169382994145931,-0.0303594848874002,-0.372242129213691
"9L1016_12","9L1016",12,"21RV507","149",1,"Shade",605,4,"blh_col",-0.0602319351786747,0.892643913199747,0.641936217725378,0.0199657516422173
"9L1016_13","9L1016",13,"8RV047","14",1,"Shade",9,4,"cvi_col",-1.21671136244911,-0.64949902243979,-0.982211722351138,-0.915637682954872
"9L1016_14","9L1016",14,"27RV367","102",1,"Shade",607,4,"oy_col",-0.0602319351786747,0.377035804322408,1.14562814945787,-0.0968892765404504
"9L1016_15","9L1016",15,"13RV237","79",1,"Shade",83,4,"sha_col",-0.827273937535105,-0.509210231017733,0.125578580190431,-0.435439692241396
"9L1016_16","9L1016",16,"21RV490","144",1,"Shade",1745,4,"blh_col",1.52306546206155,0.876439463636765,NA,NA
"9L1016_2","9L1016",2,"20RV099","26",1,"Shade",1048,4,"bur_col",0.187423883105303,1.7922646947397,1.52619719171706,0.874001440699504
"9L1016_4","9L1016",4,"6959","RSN-1",1,"Shade",1265,4,"accession",0.410114698004073,0.973751622185729,1.11863449293777,0.342762045959699
"9L1016_5","9L1016",5,"13RV222","72",1,"Shade",10,4,"sha_col",-1.21671136244911,-0.850974931827501,-0.7884963160705,-1.08658134278621
"9L1016_6","9L1016",6,"29RV592","134",1,"Shade",85,4,"ita_col",-0.827273937535105,-0.195233445932737,-0.358867773393306,0.325895232974485
"9L1016_7","9L1016",7,"21RV095","29",1,"Shade",NA,4,"blh_col",1.695796440548,NA,NA,NA
"9L1016_8","9L1016",8,"29RV139","24",1,"Shade",82,4,"ita_col",-0.827273937535105,-0.758160960177505,0.134657317301345,-0.238612731419778
